Выборы Президента Российской Федерации																																																								
Дата голосования: 04.03.2012																																																								
																																																								
Наименование Избирательной комиссии:    Иркутск, Правобережная																																																								
																																																								
Сводная таблица итогов голосования																																																								
																																																								
	Число участковых избирательных комиссий	45																																																						
	Число участковых избирательных комиссий, приступивших к передаче сведений	45																																																						
																																																								
		Сумма	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751									
1	Число избирателей, включенных в список избирателей	85346	1866	1171	1906	2173	2054	1659	991	1912	1853	1348	2294	1911	2064	1006	1349	2542	1462	2836	2117	2654	1852	1690	2012	1759	1535	2270	2755	1293	1740	828	1487	924	1989	1431	1427	2378	2155	2751	2905	1870	1906	2670	2833	2830	888									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	78910	1690	1000	1700	2000	1980	1610	700	1600	1600	1200	2170	1800	2070	800	1200	2530	1300	2750	2070	2400	1700	1500	2010	1600	1400	2100	2730	1100	1600	700	1300	800	1800	1200	1300	2320	1700	2400	2700	1860	1700	2700	2840	2680	1000									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	43765	1060	621	1163	1089	1282	937	349	1421	964	887	1120	996	1181	469	804	1422	800	1624	1011	1241	819	640	940	869	949	1031	1269	479	696	354	714	367	891	590	632	945	832	1092	1304	1072	1051	1660	1662	1604	862									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2293	135	88	39	111	75	51	139	83	15	29	156	50	40	18	25	45	57	26	52	38	16	19	27	17	21	66	20	15	38	28	22	12	10	111	24	17	303	98	47	7	20	5	7	71	0									
6	Число погашенных избирательных бюллетеней	32852	495	291	498	800	623	622	212	96	621	284	894	754	849	313	371	1063	443	1100	1007	1121	865	841	1043	714	430	1003	1441	606	866	318	564	421	899	499	644	1358	565	1210	1349	781	629	1035	1171	1005	138									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2293	135	88	39	111	75	51	139	83	15	29	156	50	40	18	25	45	57	26	52	38	16	19	27	17	21	66	20	15	38	28	22	12	10	111	24	17	303	98	47	7	20	5	7	71	0									
8	Число бюллетеней в стационарных ящиках для голосования	43759	1060	621	1163	1089	1281	937	349	1421	964	887	1120	996	1181	469	804	1422	800	1624	1011	1241	819	640	940	869	949	1027	1269	479	696	354	714	367	891	590	632	945	832	1091	1304	1072	1051	1660	1662	1604	862									
9	Число недействительных избирательных бюллетеней	459	20	6	10	9	11	6	2	16	15	10	10	10	9	4	8	12	8	11	9	16	6	5	11	8	18	10	7	6	8	2	8	1	7	13	6	8	9	12	20	3	16	19	14	14	26									
10	Число действительных избирательных бюллетеней	45593	1175	703	1192	1191	1345	982	486	1488	964	906	1266	1036	1212	483	821	1455	849	1639	1054	1263	829	654	956	878	952	1083	1282	488	726	380	728	378	894	688	650	954	1126	1177	1331	1076	1055	1646	1655	1661	836									
11	Число полученных открепительных  удостоверений	2470	50	30	50	150	50	50	30	30	50	30	50	50	50	30	30	50	50	50	50	50	50	50	50	50	120	50	50	50	50	30	50	30	50	50	50	50	50	50	80	50	50	80	100	200	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1323	23	12	21	115	24	18	10	17	32	23	23	17	43	11	11	33	24	46	35	33	21	26	29	24	87	26	22	16	24	9	15	6	22	16	19	25	13	20	40	19	17	58	47	151	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1708	78	26	33	70	70	46	25	212	87	24	49	27	24	26	28	28	21	46	27	21	33	28	28	23	35	25	15	15	34	15	29	10	21	22	18	45	42	49	58	20	34	24	13	54	50									
14	Число неиспользованных открепительных удостоверений	1147	27	18	29	35	26	32	20	13	18	7	27	33	7	19	19	17	26	4	15	17	29	24	21	26	33	24	28	34	26	21	35	24	28	34	31	25	37	30	40	31	33	22	53	49	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	31	2	0	2	0	0	1	0	0	1	0	2	2	3	0	0	1	0	5	1	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																								
