Выборы Президента Российской Федерации																																															
Дата голосования: 02.03.2008																																															
																																															
Наименование Избирательной комиссии:    Камышинская городская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
	Число участковых избирательных комиссий	40																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	40																																													
																																															
		Сумма	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142					
1	"Число избирателей, включенных в списки избирателей"	82984	1750	2224	1841	1838	2485	2508	2460	2535	2321	2459	2421	2003	2373	1929	2182	1801	1680	1921	1630	1678	1898	2032	1490	2475	1579	1903	2746	1600	2067	2233	2016	1606	2560	2319	2025	1909	1949	2379	1643	2516					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	88600	2100	2400	2000	1700	2700	2600	2600	2700	2500	2800	2500	2300	2400	2000	2200	2000	2100	2300	1700	1800	1900	2000	1500	2600	1700	2100	2900	1700	2300	2500	2200	1600	2800	2400	2300	2000	2000	2500	1700	2500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	49428	1153	1286	1129	782	1345	1489	1441	1557	1402	1475	1287	1407	1373	1211	1232	1157	956	1277	805	1003	1157	1167	849	1549	895	1130	1713	1036	1273	1475	1169	946	1309	1317	1612	1146	1192	1339	972	1415					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	4316	57	238	107	245	86	92	71	63	48	30	87	34	51	60	117	76	141	181	60	186	84	69	70	245	62	78	96	57	93	205	145	66	186	87	132	88	137	93	159	134					
6	Число погашенных избирательных бюллетеней	34856	890	876	764	673	1269	1019	1088	1080	1050	1295	1126	859	976	729	851	767	1003	842	835	611	659	764	581	806	743	892	1091	607	934	820	886	588	1305	996	556	766	671	1068	569	951					
