Выборы Президента Российской Федерации																																																			
Дата голосования: 04.03.2012																																																			
																																																			
Наименование Избирательной комиссии:    Камышинская городская																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	40																																																	
																																																			
		Сумма	УИК №4301	УИК №4302	УИК №4303	УИК №4304	УИК №4305	УИК №4306	УИК №4307	УИК №4308	УИК №4309	УИК №4310	УИК №4311	УИК №4312	УИК №4313	УИК №4314	УИК №4315	УИК №4316	УИК №4317	УИК №4318	УИК №4319	УИК №4320	УИК №4321	УИК №4322	УИК №4323	УИК №4324	УИК №4325	УИК №4326	УИК №4327	УИК №4328	УИК №4329	УИК №4330	УИК №4331	УИК №4332	УИК №4333	УИК №4334	УИК №4335	УИК №4336	УИК №4337	УИК №4338	УИК №4339	УИК №4340									
1	Число избирателей, включенных в список избирателей	90346	2070	2246	2136	1869	2714	2685	2752	2919	2625	2845	2530	2327	2456	1966	2582	2000	1940	2282	2042	1692	1896	2161	2010	2281	1789	2138	1906	1561	2427	2279	2569	1856	2573	2904	1651	2209	2405	2641	1638	2774									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	87600	2000	2200	2000	1600	2700	2700	2600	2800	2500	2900	2500	2300	2400	2000	2400	1900	1900	2100	1800	1700	1800	2100	2000	2200	1700	2000	1900	1500	2400	2300	2400	1800	2700	2800	1700	2200	2200	2600	1600	2700									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	50078	1184	1314	1133	869	1419	1551	1451	1674	1382	1627	1326	1399	1390	1225	1313	1123	916	1238	858	1000	1126	1109	1340	1202	901	1163	895	932	1336	1362	1261	1037	1393	1638	1537	1243	1280	1405	1062	1464									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4971	70	159	202	191	94	84	129	43	73	37	97	54	151	69	245	76	47	303	127	246	95	79	77	379	70	86	89	71	105	111	140	94	140	118	114	99	179	89	254	85									
6	Число погашенных избирательных бюллетеней	32551	746	727	665	540	1187	1065	1020	1083	1045	1236	1077	847	859	706	842	701	937	559	815	454	579	912	583	619	729	751	916	497	959	827	999	669	1167	1044	49	858	741	1106	284	1151									
