Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Хасанская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1760	УИК №1762	УИК №1763					
1	"Число избирателей, внесенных в списки"	28593	830	453	136	2366	1854	499	1603	965	589	2173	2356	2085	1969	1562	774	1118	409	803	1271	806	1785	1000	321	744	23	28	71					
2	"Число бюллетеней, полученных участковыми комиссиями"	25624	720	415	126	2277	1310	483	1520	914	546	1835	2050	1931	1841	1347	745	966	386	731	1136	733	1571	924	314	682	23	28	70					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	496	57	21	20	24	0	16	0	0	37	0	0	0	0	0	41	0	0	0	0	0	0	174	0	13	23	0	70					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	12519	282	230	58	1049	984	141	694	419	241	959	1016	873	751	678	321	418	172	331	839	309	892	315	138	381	0	28	0					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	387	23	4	5	14	46	23	9	15	6	9	7	32	19	18	5	13	3	14	52	21	10	19	11	9	0	0	0					
6	Число погашенных бюллетеней	12222	358	160	43	1190	280	303	817	480	262	867	1027	1026	1071	651	378	535	211	386	245	403	669	416	165	279	0	0	0					
7	Число бюллетеней в переносных ящиках для голосования	860	80	25	25	38	46	39	9	15	43	9	7	32	19	18	46	13	3	14	52	21	10	193	11	22	0	0	70					
8	Число бюллетеней в стационарных ящиках для голосования	12538	282	230	58	1049	984	140	694	419	241	959	1016	873	751	678	320	417	172	331	839	308	892	315	138	381	23	28	0					
9	Число недействительных бюллетеней	278	11	7	1	30	14	7	17	15	9	13	8	13	18	6	10	13	5	6	23	12	9	17	3	11	0	0	0					
10	Число действительных бюллетеней	13120	351	248	82	1057	1016	172	686	419	275	955	1015	892	752	690	356	417	170	339	868	317	893	491	146	392	23	28	70					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	450	12	7	2	40	23	8	27	16	10	26	29	34	23	15	13	17	7	13	53	13	28	16	6	12	0	0	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	94	2	0	0	4	5	0	3	0	3	5	6	8	4	1	0	0	0	1	49	2	0	1	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	33	1	0	0	3	3	0	3	6	0	1	2	0	0	0	1	0	0	1	0	3	3	1	1	4	0	0	0					
14	Число погашенных открепительных удостоверений	356	10	7	2	36	18	8	24	16	7	21	23	26	19	14	13	17	7	12	4	11	28	15	6	12	0	0	0					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	"1. ""ЕДИНЕНИЕ"""	245	7	10	4	14	24	1	10	5	4	9	9	13	14	11	7	8	3	2	43	9	11	17	1	9	0	0	0					
		1.82%	1.93%	3.92%	4.81%	1.28%	2.33%	0.55%	1.42%	1.15%	1.40%	0.92%	0.87%	1.43%	1.81%	1.58%	1.91%	1.86%	1.71%	0.57%	4.82%	2.73%	1.21%	3.34%	0.67%	2.23%	0.0%	0.0%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	328	8	2	1	19	35	1	21	8	20	35	39	15	13	8	3	15	6	6	23	10	15	17	2	6	0	0	0					
		2.44%	2.20%	0.78%	1.20%	1.74%	3.39%	0.55%	2.98%	1.84%	7.04%	3.61%	3.81%	1.65%	1.68%	1.14%	0.81%	3.48%	3.42%	1.73%	2.58%	3.03%	1.66%	3.34%	1.34%	1.48%	0.0%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	419	7	7	2	22	14	7	28	15	10	40	39	39	31	21	10	8	6	20	16	12	28	18	5	13	1	0	0					
		3.12%	1.93%	2.74%	2.40%	2.02%	1.35%	3.91%	3.98%	3.45%	3.52%	4.13%	3.81%	4.30%	4.02%	3.01%	2.73%	1.86%	3.42%	5.79%	1.79%	3.64%	3.10%	3.54%	3.35%	3.22%	4.34%	0.0%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	463	5	4	0	22	21	2	41	13	12	44	69	39	33	26	9	27	10	10	20	13	23	11	2	5	0	1	1					
		3.45%	1.38%	1.56%	0.0%	2.02%	2.03%	1.11%	5.83%	2.99%	4.22%	4.54%	6.74%	4.30%	4.28%	3.73%	2.45%	6.27%	5.71%	2.89%	2.24%	3.95%	2.54%	2.16%	1.34%	1.24%	0.0%	3.57%	1.42%					
22	"5. ""За Русь Святую"""	73	1	3	0	7	2	0	4	2	7	6	5	11	6	1	0	1	0	1	6	1	4	2	0	3	0	0	0					
		0.54%	0.27%	1.17%	0.0%	0.64%	0.19%	0.0%	0.56%	0.46%	2.46%	0.61%	0.48%	1.21%	0.77%	0.14%	0.0%	0.23%	0.0%	0.28%	0.67%	0.30%	0.44%	0.39%	0.0%	0.74%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	61	7	1	0	5	3	1	0	3	0	5	7	5	2	4	2	1	1	2	5	0	2	2	1	2	0	0	0					
		0.45%	1.93%	0.39%	0.0%	0.45%	0.29%	0.55%	0.0%	0.69%	0.0%	0.51%	0.68%	0.55%	0.25%	0.57%	0.54%	0.23%	0.57%	0.57%	0.56%	0.0%	0.22%	0.39%	0.67%	0.49%	0.0%	0.0%	0.0%					
