Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
"Наименование Избирательной комиссии:    Калининград, Московская"																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274					
1	"Число избирателей, внесенных в списки избирателей"	68184	2488	2413	2003	1974	2180	1853	2456	2645	2332	2709	2929	2581	1836	1882	2413	2021	2383	2067	2726	2719	2893	2028	2320	2372	2685	2625	1856	2062	2733					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	55300	2000	2000	1700	1600	1800	1500	2000	2200	1900	2200	2400	2100	1500	1500	2000	1700	2000	1700	2200	2200	2400	1700	1900	1900	2200	2000	1400	1700	1900					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	38276	1516	1404	1199	1198	1221	1087	1334	1525	1212	1536	1615	1406	1011	918	1255	1006	1417	1189	1494	1515	1465	1188	1386	1144	1414	1938	1124	1209	1350					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	676	15	29	21	20	32	13	23	24	34	41	25	40	25	25	29	25	18	9	21	12	22	13	3	61	17	22	11	34	12					
6	Число погашенных избирательных бюллетеней	16345	469	567	480	382	547	400	643	649	654	623	760	654	464	557	716	669	565	502	685	673	913	499	511	695	769	40	264	457	538					
7	Число избирательных бюллетеней в переносных ящиках для голосования	676	15	29	21	20	32	13	23	24	34	41	25	40	25	25	29	25	18	9	21	12	22	13	3	61	17	22	11	34	12					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	38225	1516	1404	1196	1198	1217	1087	1334	1525	1212	1535	1615	1405	1006	917	1255	1006	1417	1187	1491	1503	1465	1188	1385	1143	1414	1924	1123	1207	1350					
9	Число недействительных избирательных бюллетеней	446	15	17	21	23	9	11	14	23	9	17	27	13	9	19	25	16	20	15	12	14	9	6	14	15	15	24	11	10	13					
10	Число действительных избирательных бюллетеней	38455	1516	1416	1196	1195	1240	1089	1343	1526	1237	1559	1613	1432	1022	923	1259	1015	1415	1181	1500	1501	1478	1195	1374	1189	1416	1922	1123	1231	1349					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	393	20	10	10	10	20	10	10	20	20	10	10	20	10	10	10	10	20	10	10	10	10	13	20	10	20	10	20	10	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	364	16	10	9	10	17	10	10	20	20	10	10	18	7	9	10	4	20	10	10	10	10	13	20	10	18	3	20	10	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	218	15	2	8	13	9	10	14	11	9	5	9	12	2	11	4	2	5	3	9	4	3	7	5	5	11	4	12	6	8					
14	Число погашенных неиспользованных открепительных удостоверений	29	4	0	1	0	3	0	0	0	0	0	0	2	3	1	0	6	0	0	0	0	0	0	0	0	2	7	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1					
16	Число утраченных избирательных бюллетеней	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	1.Политическая партия «Аграрная партия России»	690	30	40	31	29	19	21	33	32	17	28	25	18	12	16	33	21	22	19	27	20	23	16	25	22	27	25	20	24	15					
		1.77%	1.96%	2.79%	2.55%	2.38%	1.52%	1.91%	2.43%	2.07%	1.36%	1.78%	1.52%	1.25%	1.16%	1.70%	2.57%	2.04%	1.53%	1.59%	1.79%	1.32%	1.55%	1.33%	1.80%	1.83%	1.89%	1.28%	1.76%	1.93%	1.10%					
19	2.Всероссийская политическая партия «Гражданская Сила»	811	34	32	22	23	23	14	33	37	35	33	42	23	18	25	25	19	21	18	31	32	41	28	34	30	33	30	12	22	41					
		2.08%	2.22%	2.23%	1.81%	1.89%	1.84%	1.27%	2.43%	2.39%	2.81%	2.09%	2.56%	1.59%	1.75%	2.65%	1.95%	1.84%	1.46%	1.51%	2.05%	2.11%	2.76%	2.33%	2.45%	2.49%	2.31%	1.54%	1.06%	1.77%	3.01%					
20	3.Политическая партия «Демократическая партия России»	82	2	2	2	3	2	0	3	2	0	2	5	2	6	1	3	2	2	3	4	10	3	3	4	2	3	4	4	2	1					
		0.21%	0.13%	0.14%	0.16%	0.25%	0.16%	0.00%	0.22%	0.13%	0.00%	0.13%	0.30%	0.14%	0.58%	0.11%	0.23%	0.19%	0.14%	0.25%	0.26%	0.66%	0.20%	0.25%	0.29%	0.17%	0.21%	0.21%	0.35%	0.16%	0.07%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	6672	319	269	278	265	284	309	314	315	291	198	246	196	98	120	235	149	298	239	266	281	284	203	197	133	226	116	113	196	234					
		17.15%	20.84%	18.77%	22.84%	21.76%	22.74%	28.09%	23.14%	20.34%	23.35%	12.56%	15.00%	13.56%	9.51%	12.74%	18.30%	14.45%	20.77%	19.98%	17.59%	18.55%	19.10%	16.90%	14.19%	11.05%	15.79%	5.96%	9.96%	15.79%	17.18%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	322	16	22	15	13	18	4	8	5	8	6	11	11	5	3	11	12	13	8	10	19	20	10	9	12	14	12	8	4	15					
		0.83%	1.05%	1.54%	1.23%	1.07%	1.44%	0.36%	0.59%	0.32%	0.64%	0.38%	0.67%	0.76%	0.48%	0.32%	0.86%	1.16%	0.91%	0.67%	0.66%	1.25%	1.34%	0.83%	0.65%	0.99%	0.98%	0.62%	0.71%	0.32%	1.10%					
23	6.Политическая партия «Партия социальной справедливости»	92	6	5	1	2	6	4	4	5	4	0	1	2	0	3	5	4	1	4	3	2	2	4	1	11	0	8	1	1	2					
		0.24%	0.39%	0.35%	0.08%	0.16%	0.48%	0.36%	0.29%	0.32%	0.32%	0.00%	0.06%	0.14%	0.00%	0.32%	0.39%	0.39%	0.07%	0.33%	0.20%	0.13%	0.13%	0.33%	0.07%	0.91%	0.00%	0.41%	0.09%	0.08%	0.15%					
24	7.Политическая партия «Либерально-демократическая партия России»	3844	125	116	119	106	110	70	109	137	100	188	164	138	151	91	108	95	140	127	166	135	114	125	132	168	130	254	161	126	139					
		9.88%	8.16%	8.09%	9.78%	8.70%	8.81%	6.36%	8.03%	8.84%	8.03%	11.93%	10.00%	9.55%	14.65%	9.66%	8.41%	9.21%	9.76%	10.62%	10.98%	8.91%	7.67%	10.41%	9.51%	13.95%	9.08%	13.05%	14.20%	10.15%	10.21%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3077	157	127	104	107	113	95	122	120	98	131	143	115	59	54	93	89	123	117	146	136	129	87	103	61	91	69	67	85	136					
		7.91%	10.25%	8.86%	8.55%	8.78%	9.05%	8.64%	8.99%	7.75%	7.87%	8.31%	8.72%	7.96%	5.72%	5.73%	7.24%	8.63%	8.57%	9.78%	9.66%	8.98%	8.68%	7.24%	7.42%	5.07%	6.36%	3.55%	5.91%	6.85%	9.99%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	1106	54	48	31	33	28	25	33	27	22	42	42	28	21	24	19	16	41	37	44	64	69	55	68	26	29	53	28	48	51					
