Выборы Президента Российской Федерации																																				
Дата голосования: 18.03.2018																																				
																																				
Наименование Избирательной комиссии:    Дальнереченская																																				
																																				
Сводная таблица итогов голосования																																				
																																				
	Число участковых избирательных комиссий	25																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	25																																		
																																				
		Сумма	УИК №3701	УИК №3702	УИК №3703	УИК №3704	УИК №3705	УИК №3706	УИК №3707	УИК №3708	УИК №3709	УИК №3710	УИК №3711	УИК №3712	УИК №3713	УИК №3714	УИК №3715	УИК №3716	УИК №3717	УИК №3718	УИК №3719	УИК №3720	УИК №3721	УИК №3722	УИК №3723	УИК №3724	УИК №3725									
1	"Число избирателей, включенных в список избирателей"	8228	951	470	188	91	174	850	608	200	735	143	98	791	242	206	257	261	369	215	146	204	190	365	193	207	74									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	7900	898	425	240	93	174	816	571	180	713	137	93	746	230	219	255	252	381	189	132	179	179	351	186	196	65									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	40	0	0	0	0	0	17	14	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	5054	569	257	146	69	111	525	358	132	476	104	62	498	129	137	183	162	241	163	94	116	39	224	116	130	13									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	708	33	20	18	14	25	34	41	5	43	7	0	192	66	28	9	12	22	14	6	11	57	21	7	15	8									
6	Число погашенных избирательных бюллетеней	2098	296	148	76	10	38	240	158	43	194	26	31	56	35	54	63	78	118	12	32	52	74	106	63	51	44									
7	Число избирательных бюллетеней в переносных ящиках для голосования	748	33	20	18	14	25	51	55	5	43	7	0	192	66	28	9	12	22	14	6	11	66	21	7	15	8									
8	Число бюллетеней в стационарных ящиках для голосования	5054	569	257	146	69	111	525	358	132	476	104	62	498	129	137	183	162	241	163	94	116	39	224	116	130	13									
9	Число недействительных избирательных бюллетеней	74	2	5	1	0	2	33	12	2	4	0	0	0	0	1	0	1	1	3	0	2	0	3	2	0	0									
10	Число действительных избирательных бюллетеней	5728	600	272	163	83	134	543	401	135	515	111	62	690	195	164	192	173	262	174	100	125	105	242	121	145	21									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																				
13	Бабурин Сергей Николаевич	35	6	2	2	0	1	3	0	1	2	0	0	0	1	1	3	1	2	3	0	0	0	0	3	4	0									
		0.60%	0.99%	0.72%	1.22%	0.00%	0.74%	0.52%	0.00%	0.73%	0.39%	0.00%	0.00%	0.00%	0.51%	0.61%	1.56%	0.57%	0.76%	1.69%	0.00%	0.00%	0.00%	0.00%	2.44%	2.76%	0.00%									
14	Грудинин Павел Николаевич	819	112	72	17	19	26	118	83	28	85	5	6	16	15	21	19	7	26	16	8	6	13	66	18	15	2									
		14.12%	18.60%	25.99%	10.37%	22.89%	19.12%	20.49%	20.10%	20.44%	16.38%	4.50%	9.68%	2.32%	7.69%	12.73%	9.90%	4.02%	9.89%	9.04%	8.00%	4.72%	12.38%	26.94%	14.63%	10.34%	9.52%									
15	Жириновский Владимир Вольфович	434	46	18	12	17	16	42	32	15	27	11	4	7	16	21	15	16	35	13	6	8	15	14	16	12	0									
		7.48%	7.64%	6.50%	7.32%	20.48%	11.76%	7.29%	7.75%	10.95%	5.20%	9.91%	6.45%	1.01%	8.21%	12.73%	7.81%	9.20%	13.31%	7.34%	6.00%	6.30%	14.29%	5.71%	13.01%	8.28%	0.00%									
16	Путин Владимир Владимирович	4335	428	175	125	45	88	372	286	85	392	91	51	662	158	113	154	142	195	138	86	110	75	156	83	106	19									
		74.72%	71.10%	63.18%	76.22%	54.22%	64.71%	64.58%	69.25%	62.04%	75.53%	81.98%	82.26%	95.94%	81.03%	68.48%	80.21%	81.61%	74.14%	77.97%	86.00%	86.61%	71.43%	63.67%	67.48%	73.10%	90.48%									
17	Собчак Ксения Анатольевна	38	3	2	3	0	1	4	0	0	3	2	0	4	3	4	1	1	1	1	0	1	1	1	0	2	0									
		0.65%	0.50%	0.72%	1.83%	0.00%	0.74%	0.69%	0.00%	0.00%	0.58%	1.80%	0.00%	0.58%	1.54%	2.42%	0.52%	0.57%	0.38%	0.56%	0.00%	0.79%	0.95%	0.41%	0.00%	1.38%	0.00%									
18	Сурайкин Максим Александрович	38	3	3	3	2	1	1	0	4	2	0	1	1	2	3	0	3	1	0	0	0	0	4	0	4	0									
		0.65%	0.50%	1.08%	1.83%	2.41%	0.74%	0.17%	0.00%	2.92%	0.39%	0.00%	1.61%	0.14%	1.03%	1.82%	0.00%	1.72%	0.38%	0.00%	0.00%	0.00%	0.00%	1.63%	0.00%	2.76%	0.00%									
19	Титов Борис Юрьевич	15	1	0	1	0	0	2	0	0	2	1	0	0	0	0	0	2	0	2	0	0	1	1	1	1	0									
		0.26%	0.17%	0.00%	0.61%	0.00%	0.00%	0.35%	0.00%	0.00%	0.39%	0.90%	0.00%	0.00%	0.00%	0.00%	0.00%	1.15%	0.00%	1.13%	0.00%	0.00%	0.95%	0.41%	0.81%	0.69%	0.00%									
20	Явлинский Григорий Алексеевич	14	1	0	0	0	1	1	0	2	2	1	0	0	0	1	0	1	2	1	0	0	0	0	0	1	0									
		0.24%	0.17%	0.00%	0.00%	0.00%	0.74%	0.17%	0.00%	1.46%	0.39%	0.90%	0.00%	0.00%	0.00%	0.61%	0.00%	0.57%	0.76%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.69%	0.00%									
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
