Выборы Президента Российской Федерации																															
Дата голосования: 18.03.2018																															
																															
Наименование Избирательной комиссии:    Грачевская																															
																															
Сводная таблица итогов голосования																															
																															
	Число участковых избирательных комиссий	20																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	20																													
																															
		Сумма	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378									
1	"Число избирателей, включенных в список избирателей"	25156	1791	1067	1812	1825	1335	1576	196	2112	1294	952	1755	409	2312	313	316	935	2437	800	412	1507									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	24360	1650	950	1840	1820	1330	1400	180	2000	1200	900	1700	400	2200	370	300	950	2460	810	400	1500									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	15172	842	454	1106	1052	898	917	164	1299	601	550	1350	238	1262	263	258	719	1333	542	309	1015									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2534	195	124	88	366	184	131	16	251	129	69	209	50	84	41	10	56	84	76	68	303									
6	Число погашенных избирательных бюллетеней	6654	613	372	646	402	248	352	0	450	470	281	141	112	854	66	32	175	1043	192	23	182									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2534	195	124	88	366	184	131	16	251	129	69	209	50	84	41	10	56	84	76	68	303									
8	Число бюллетеней в стационарных ящиках для голосования	15172	842	454	1106	1052	898	917	164	1299	601	550	1350	238	1262	263	258	719	1333	542	309	1015									
9	Число недействительных избирательных бюллетеней	183	10	6	15	17	6	9	0	11	21	11	7	2	19	3	1	3	32	6	0	4									
10	Число действительных избирательных бюллетеней	17523	1027	572	1179	1401	1076	1039	180	1539	709	608	1552	286	1327	301	267	772	1385	612	377	1314									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																															
13	Бабурин Сергей Николаевич	107	6	3	10	8	8	15	0	8	1	4	5	2	8	1	0	2	8	4	7	7									
		0.60%	0.58%	0.52%	0.84%	0.56%	0.74%	1.43%	0.00%	0.52%	0.14%	0.65%	0.32%	0.69%	0.59%	0.33%	0.00%	0.26%	0.56%	0.65%	1.86%	0.53%									
14	Грудинин Павел Николаевич	2085	185	79	194	162	130	108	13	131	96	82	97	31	277	35	19	61	162	63	32	128									
		11.78%	17.84%	13.67%	16.25%	11.42%	12.01%	10.31%	7.22%	8.45%	13.15%	13.25%	6.22%	10.76%	20.58%	11.51%	7.09%	7.87%	11.43%	10.19%	8.49%	9.71%									
15	Жириновский Владимир Вольфович	907	61	30	88	97	50	53	6	47	38	48	43	13	79	16	18	31	52	23	20	94									
		5.12%	5.88%	5.19%	7.37%	6.84%	4.62%	5.06%	3.33%	3.03%	5.21%	7.75%	2.76%	4.51%	5.87%	5.26%	6.72%	4.00%	3.67%	3.72%	5.31%	7.13%									
16	Путин Владимир Владимирович	14063	758	454	869	1094	840	844	160	1335	559	468	1385	236	932	247	227	670	1130	514	282	1059									
		79.43%	73.10%	78.55%	72.78%	77.15%	77.63%	80.53%	88.89%	86.13%	76.58%	75.61%	88.84%	81.94%	69.24%	81.25%	84.70%	86.45%	79.75%	83.17%	74.80%	80.35%									
17	Собчак Ксения Анатольевна	133	8	2	9	13	15	5	0	6	8	2	8	0	12	2	2	3	12	1	14	11									
		0.75%	0.77%	0.35%	0.75%	0.92%	1.39%	0.48%	0.00%	0.39%	1.10%	0.32%	0.51%	0.00%	0.89%	0.66%	0.75%	0.39%	0.85%	0.16%	3.71%	0.83%									
18	Сурайкин Максим Александрович	95	7	1	1	10	12	5	1	8	1	2	5	3	7	0	1	1	10	3	10	7									
		0.54%	0.68%	0.17%	0.08%	0.71%	1.11%	0.48%	0.56%	0.52%	0.14%	0.32%	0.32%	1.04%	0.52%	0.00%	0.37%	0.13%	0.71%	0.49%	2.65%	0.53%									
19	Титов Борис Юрьевич	80	1	1	8	8	11	5	0	2	5	1	4	1	12	0	0	0	6	3	7	5									
		0.45%	0.10%	0.17%	0.67%	0.56%	1.02%	0.48%	0.00%	0.13%	0.68%	0.16%	0.26%	0.35%	0.89%	0.00%	0.00%	0.00%	0.42%	0.49%	1.86%	0.38%									
20	Явлинский Григорий Алексеевич	53	1	2	0	9	10	4	0	2	1	1	5	0	0	0	0	4	5	1	5	3									
		0.30%	0.10%	0.35%	0.00%	0.63%	0.92%	0.38%	0.00%	0.13%	0.14%	0.16%	0.32%	0.00%	0.00%	0.00%	0.00%	0.52%	0.35%	0.16%	1.33%	0.23%									
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
