Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Куркинская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470					
1	"Число избирателей, внесенных в списки избирателей"	9708	146	142	265	175	396	445	1078	1329	909	1600	310	394	264	286	211	503	353	422	133	347					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	9000	130	120	250	150	370	400	1000	1300	800	1500	300	350	250	250	200	400	350	400	130	350					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	4175	71	52	100	83	132	199	482	651	435	671	107	159	107	113	93	187	169	191	34	139					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1344	26	32	66	19	74	64	56	59	57	80	110	120	78	83	65	125	43	61	57	69					
6	Число погашенных избирательных бюллетеней	3481	33	36	84	48	164	137	462	590	308	749	83	71	65	54	42	88	138	148	39	142					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1344	26	32	66	19	74	64	56	59	57	80	110	120	78	83	65	125	43	61	57	69					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	4175	71	52	100	83	132	199	482	651	435	671	107	159	107	113	93	187	169	191	34	139					
9	Число недействительных избирательных бюллетеней	28	0	1	1	0	3	0	0	6	6	4	0	0	2	0	0	0	0	2	1	2					
10	Число действительных избирательных бюллетеней	5491	97	83	165	102	203	263	538	704	486	747	217	279	183	196	158	312	212	250	90	206					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	172	1	1	7	4	3	4	15	32	23	13	3	1	15	4	2	5	5	13	2	19					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	171	0	1	7	4	3	4	15	32	23	13	3	1	15	4	2	5	5	13	2	19					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	109	1	2	2	4	5	2	12	17	23	17	0	0	5	1	1	5	3	4	3	2					
14	Число погашенных неиспользованных открепительных удостоверений	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
