Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Дальнереченская городская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №1322	УИК №1323	УИК №1324					
1	"Число избирателей, внесенных в списки избирателей"	25246	1024	1368	1170	1255	1307	1091	1334	1247	1138	1184	128	1397	624	711	1652	1087	1102	1246	1190	649	1509	914	134	785					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	23858	1000	1200	1100	1200	1200	1000	1300	1200	1100	1100	128	1300	600	800	1500	1000	1100	1200	1100	600	1400	800	130	800					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	14557	661	899	733	764	712	543	715	739	604	572	128	687	399	376	1060	546	660	693	547	394	948	644	81	452					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	935	24	30	38	25	18	42	25	33	33	50	0	59	5	58	100	51	35	27	38	49	79	54	11	51					
6	Число погашенных избирательных бюллетеней	8299	315	271	329	411	470	415	560	428	463	478	0	554	196	366	273	403	405	480	515	157	373	102	38	297					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1002	24	30	38	25	18	42	25	33	33	50	0	59	5	58	167	51	35	27	38	49	79	54	11	51					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	14557	661	899	733	764	712	543	715	739	604	572	128	687	399	376	1060	546	660	693	547	394	948	644	81	452					
9	Число недействительных избирательных бюллетеней	123	9	6	5	10	4	4	9	2	5	7	0	8	5	5	7	3	10	5	1	1	10	4	0	3					
10	Число действительных избирательных бюллетеней	15436	676	923	766	779	726	581	731	770	632	615	128	738	399	429	1220	594	685	715	584	442	1017	694	92	500					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	673	20	60	20	40	40	20	20	20	20	20	0	20	10	20	100	19	20	20	20	20	50	70	5	19					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	298	16	21	19	25	30	9	8	19	12	13	0	6	8	3	39	6	7	16	8	1	19	11	1	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	143	17	4	12	11	5	6	5	8	6	10	0	5	6	2	3	2	3	2	4	2	13	6	4	7					
14	Число погашенных неиспользованных открепительных удостоверений	375	4	39	1	15	10	11	12	1	8	7	0	14	2	17	61	13	13	4	12	19	31	59	4	18					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	27	0	0	0	1	2	1	1	0	1	0	0	2	2	0	10	0	0	0	0	1	4	2	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	374	27	31	21	33	20	11	17	23	14	12	1	10	7	9	26	13	16	17	22	4	24	6	2	8					
		2.40%	3.94%	3.34%	2.72%	4.18%	2.74%	1.88%	2.30%	2.98%	2.20%	1.93%	0.78%	1.34%	1.73%	2.07%	2.12%	2.18%	2.30%	2.36%	3.76%	0.90%	2.34%	0.86%	2.17%	1.59%					
19	2.Всероссийская политическая партия «Гражданская Сила»	111	8	6	7	3	8	8	3	6	3	5	1	5	4	3	7	4	3	5	3	4	8	7	0	0					
		0.71%	1.17%	0.65%	0.91%	0.38%	1.10%	1.37%	0.41%	0.78%	0.47%	0.80%	0.78%	0.67%	0.99%	0.69%	0.57%	0.67%	0.43%	0.69%	0.51%	0.90%	0.78%	1.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	12	0	0	1	1	0	1	1	1	0	1	0	1	0	0	1	1	0	0	1	0	0	1	0	1					
		0.08%	0.00%	0.00%	0.13%	0.13%	0.00%	0.17%	0.14%	0.13%	0.00%	0.16%	0.00%	0.13%	0.00%	0.00%	0.08%	0.17%	0.00%	0.00%	0.17%	0.00%	0.00%	0.14%	0.00%	0.20%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2138	147	127	174	145	128	69	107	160	122	103	8	108	32	52	89	80	111	109	83	29	62	15	12	66					
		13.74%	21.46%	13.67%	22.57%	18.38%	17.53%	11.79%	14.46%	20.73%	19.15%	16.56%	6.25%	14.48%	7.92%	11.98%	7.25%	13.40%	15.97%	15.14%	14.19%	6.55%	6.04%	2.15%	13.04%	13.12%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	42	0	4	1	2	3	2	0	2	2	2	0	1	0	0	10	0	3	1	1	0	3	3	1	1					
		0.27%	0.00%	0.43%	0.13%	0.25%	0.41%	0.34%	0.00%	0.26%	0.31%	0.32%	0.00%	0.13%	0.00%	0.00%	0.81%	0.00%	0.43%	0.14%	0.17%	0.00%	0.29%	0.43%	1.09%	0.20%					
23	6.Политическая партия «Партия социальной справедливости»	28	1	3	2	2	3	0	2	2	1	0	0	2	1	1	1	1	1	0	1	0	2	1	0	1					
		0.18%	0.15%	0.32%	0.26%	0.25%	0.41%	0.00%	0.27%	0.26%	0.16%	0.00%	0.00%	0.27%	0.25%	0.23%	0.08%	0.17%	0.14%	0.00%	0.17%	0.00%	0.19%	0.14%	0.00%	0.20%					
24	7.Политическая партия «Либерально-демократическая партия России»	2094	78	127	96	94	119	79	120	86	99	81	15	101	59	66	157	53	102	115	92	41	129	112	6	67					
		13.46%	11.39%	13.67%	12.45%	11.91%	16.30%	13.50%	16.22%	11.14%	15.54%	13.02%	11.72%	13.54%	14.60%	15.21%	12.80%	8.88%	14.68%	15.97%	15.73%	9.26%	12.56%	16.05%	6.52%	13.32%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1314	97	78	79	72	74	51	59	92	46	65	10	57	30	32	71	56	67	75	25	41	71	20	8	38					
		8.45%	14.16%	8.40%	10.25%	9.13%	10.14%	8.72%	7.97%	11.92%	7.22%	10.45%	7.81%	7.64%	7.43%	7.37%	5.79%	9.38%	9.64%	10.42%	4.27%	9.26%	6.91%	2.87%	8.70%	7.55%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	99	1	3	8	1	5	8	7	7	6	4	2	5	6	1	6	7	4	5	2	3	6	1	0	1					
		0.64%	0.15%	0.32%	1.04%	0.13%	0.68%	1.37%	0.95%	0.91%	0.94%	0.64%	1.56%	0.67%	1.49%	0.23%	0.49%	1.17%	0.58%	0.69%	0.34%	0.68%	0.58%	0.14%	0.00%	0.20%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9085	310	540	373	410	358	347	407	380	337	335	89	446	254	260	844	372	374	384	352	316	702	523	60	312					
		58.39%	45.26%	58.13%	48.38%	51.96%	49.04%	59.32%	55.00%	49.22%	52.90%	53.86%	69.53%	59.79%	62.87%	59.91%	68.79%	62.31%	53.81%	53.33%	60.17%	71.33%	68.35%	74.93%	65.22%	62.03%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	139	7	4	4	16	8	5	8	11	2	7	2	2	6	5	8	7	4	4	2	4	10	5	3	5					
		0.89%	1.02%	0.43%	0.52%	2.03%	1.10%	0.85%	1.08%	1.42%	0.31%	1.13%	1.56%	0.27%	1.49%	1.15%	0.65%	1.17%	0.58%	0.56%	0.34%	0.90%	0.97%	0.72%	3.26%	0.99%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
