Выборы Президента Российской Федерации																																																						
Дата голосования: 04.03.2012																																																						
																																																						
Наименование Избирательной комиссии:    Смоленская																																																						
																																																						
Сводная таблица итогов голосования																																																						
																																																						
	Число участковых избирательных комиссий	43																																																				
	Число участковых избирательных комиссий, приступивших к передаче сведений	43																																																				
																																																						
		Сумма	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666									
1	Число избирателей, включенных в список избирателей	35981	274	1890	567	528	865	1845	1813	499	1182	1336	342	2133	431	2664	271	250	1531	425	1782	571	337	635	619	1205	331	1812	182	688	606	1484	1221	193	883	478	339	481	456	542	1143	297	215	402	233									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	35490	300	1800	550	530	850	1800	1800	490	980	1340	330	2100	430	2650	260	240	1550	420	1800	560	330	650	620	1160	310	1800	170	680	580	1500	1230	190	900	470	340	470	460	550	1160	300	210	390	240									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	17842	174	929	255	252	428	1159	959	251	531	603	85	1021	214	1616	98	165	799	219	923	342	157	380	314	525	123	827	42	157	307	800	654	74	551	218	146	165	196	193	539	131	71	173	76									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4826	43	195	158	105	151	17	45	45	168	127	136	355	56	85	82	11	138	80	225	54	68	79	72	232	77	273	58	255	57	75	141	37	124	74	53	161	124	160	148	49	90	85	58									
6	Число погашенных избирательных бюллетеней	12822	83	676	137	173	271	624	796	194	281	610	109	724	160	949	80	64	613	121	652	164	105	191	234	403	110	700	70	268	216	625	435	79	225	178	141	144	140	197	473	120	49	132	106									
7	Число избирательных бюллетеней в переносных ящиках для голосования	4826	43	195	158	105	151	17	45	45	168	127	136	355	56	85	82	11	138	80	225	54	68	79	72	232	77	273	58	255	57	75	141	37	124	74	53	161	124	160	148	49	90	85	58									
8	Число бюллетеней в стационарных ящиках для голосования	17840	174	929	255	252	428	1158	959	251	531	603	85	1021	214	1616	98	165	798	219	923	342	157	380	314	525	123	827	42	157	307	800	654	74	551	218	146	165	196	193	539	131	71	173	76									
9	Число недействительных избирательных бюллетеней	247	0	18	13	8	7	16	12	3	6	10	0	20	2	20	4	3	14	0	9	3	1	1	2	10	2	9	1	2	4	8	10	1	5	2	2	1	1	1	10	4	0	1	1									
10	Число действительных избирательных бюллетеней	22419	217	1106	400	349	572	1159	992	293	693	720	221	1356	268	1681	176	173	922	299	1139	393	224	458	384	747	198	1091	99	410	360	867	785	110	670	290	197	325	319	352	677	176	161	257	133									
11	Число полученных открепительных  удостоверений	576	40	16	8	8	15	25	20	7	9	28	6	43	4	30	7	4	36	4	24	6	3	15	5	3	2	31	4	12	4	20	24	3	18	8	6	2	16	20	15	6	2	9	8									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	543	39	12	8	8	14	25	20	5	8	28	6	38	4	27	5	3	36	2	24	4	3	15	5	3	2	30	4	11	4	20	24	3	18	8	6	2	16	19	15	4	1	8	6									
13	Число избирателей, проголосовавших по открепительным удостоверениям	528	5	17	24	9	25	29	14	6	18	9	12	13	3	21	4	7	16	12	11	10	5	11	9	21	14	21	13	14	26	11	12	5	6	11	10	12	9	6	15	7	6	16	3									
14	Число неиспользованных открепительных удостоверений	33	1	4	0	0	1	0	0	2	1	0	0	5	0	3	2	1	0	2	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	2	1	1	2									
15	Число открепительных удостоверений, выданных избирателям ТИК	13	0	2	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	2	2	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																						
19	Жириновский Владимир Вольфович	1949	23	92	37	32	54	86	72	17	80	64	18	127	29	115	19	17	85	31	125	29	24	58	36	55	23	92	13	41	25	68	64	8	41	27	20	20	22	33	66	14	15	18	14									
		8.60%	10.60%	8.19%	8.96%	8.96%	9.33%	7.32%	7.17%	5.74%	11.44%	8.77%	8.14%	9.23%	10.74%	6.76%	10.56%	9.66%	9.08%	10.37%	10.89%	7.32%	10.67%	12.64%	9.33%	7.27%	11.50%	8.36%	13.00%	9.95%	6.87%	7.77%	8.05%	7.21%	6.07%	9.25%	10.05%	6.13%	6.88%	9.35%	9.61%	7.78%	9.32%	6.98%	10.45%									
20	Зюганов Геннадий Андреевич	4461	19	264	37	59	121	317	247	32	141	136	59	266	36	334	31	20	197	51	213	79	40	66	104	158	42	261	16	63	63	180	191	14	68	51	31	49	56	55	159	42	28	43	22									
		19.68%	8.76%	23.49%	8.96%	16.53%	20.90%	26.98%	24.60%	10.81%	20.17%	18.63%	26.70%	19.33%	13.33%	19.64%	17.22%	11.36%	21.05%	17.06%	18.55%	19.95%	17.78%	14.38%	26.94%	20.87%	21.00%	23.73%	16.00%	15.29%	17.31%	20.57%	24.03%	12.61%	10.07%	17.47%	15.58%	15.03%	17.50%	15.58%	23.14%	23.33%	17.39%	16.67%	16.42%									
21	Миронов Сергей Михайлович	839	4	44	10	11	18	51	41	8	28	15	8	65	7	80	7	6	42	7	47	19	5	16	17	28	2	44	3	16	10	51	32	3	14	11	5	4	8	13	19	3	5	7	5									
		3.70%	1.84%	3.91%	2.42%	3.08%	3.11%	4.34%	4.08%	2.70%	4.01%	2.05%	3.62%	4.72%	2.59%	4.70%	3.89%	3.41%	4.49%	2.34%	4.09%	4.80%	2.22%	3.49%	4.40%	3.70%	1.00%	4.00%	3.00%	3.88%	2.75%	5.83%	4.03%	2.70%	2.07%	3.77%	2.51%	1.23%	2.50%	3.68%	2.77%	1.67%	3.11%	2.71%	3.73%									
22	Прохоров Михаил Дмитриевич	1390	6	61	19	18	33	75	65	24	39	49	16	96	15	121	11	8	47	11	56	30	14	28	18	60	21	94	5	27	21	59	86	4	15	6	2	17	14	25	50	8	4	11	1									
