Выборы Президента Российской Федерации																																																													
Дата голосования: 04.03.2012																																																													
																																																													
Наименование Избирательной комиссии:    Городецкая																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	50																																																											
																																																													
		Сумма	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771									
1	Число избирателей, включенных в список избирателей	76149	1695	2134	1853	1480	1900	1208	2629	1839	1676	1204	2219	1839	1679	992	1396	2678	1406	1397	2113	1747	1989	2257	2549	2243	2565	2463	2073	2459	2704	1028	2806	1100	595	887	487	569	892	1082	540	733	244	1489	722	1282	1154	1093	1024	917	520	599									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	65600	1500	2000	1500	1200	1600	1000	2500	1500	1300	1000	2000	1500	1500	900	1200	2500	1200	1200	2000	1500	1600	2000	2000	2000	2100	2000	1700	2000	2500	900	2500	1000	500	800	400	500	700	1000	500	600	200	1200	600	1100	1000	900	900	800	500	500									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	44119	1069	1365	1142	876	1006	499	1256	1062	960	604	1226	1297	1060	542	663	1422	1045	865	1199	1128	1337	1359	1400	1293	1426	1630	1335	1627	1794	679	1871	621	291	438	273	206	454	653	285	409	110	751	383	645	498	516	474	480	269	326									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4816	48	143	59	35	121	137	81	45	175	52	58	16	17	33	102	50	30	50	55	79	103	40	284	46	48	26	24	57	22	61	19	98	100	174	83	202	193	119	98	97	55	168	122	190	248	154	359	116	62	62									
6	Число погашенных избирательных бюллетеней	16665	383	492	299	289	473	364	1163	393	165	344	716	187	423	325	435	1028	125	285	746	293	160	601	316	661	626	344	341	316	684	160	610	281	109	188	44	92	53	228	117	94	35	281	95	265	254	230	67	204	169	112									
