Выборы Президента Российской Федерации																															
																															
Наименование Избирательной комиссии:    Воловская																															
																															
Итоги голосования 																															
																															
		Сумма	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923					
1	"Число избирателей, внесенных в список"	11980	1660	1632	826	348	404	210	804	539	304	410	253	271	455	296	323	313	192	777	374	321	170	619	237	242					
2	Число полученных избирательных бюллетеней	12123	1687	1681	837	350	407	208	820	526	306	418	253	276	460	294	325	313	193	796	376	323	169	618	247	240					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	5892	748	680	516	187	207	87	397	258	179	245	112	116	258	159	213	129	96	319	99	178	88	357	138	126					
5	"Число избирательных бюллетеней, выданных вне помещения"	1938	51	58	65	101	114	47	99	116	21	78	76	87	53	51	46	92	24	174	186	84	49	147	44	75					
6	Число погашенных избирательных бюллетеней	4293	888	943	256	62	86	74	324	152	106	95	65	73	149	84	66	92	73	303	91	61	32	114	65	39					
7	Число избирательных бюллетеней в переносных ящиках	1938	51	58	65	101	114	47	99	116	21	78	76	87	53	51	46	92	24	174	186	84	49	147	44	75					
8	Число бюллетеней в стационарных ящиках для голосования	5892	748	680	516	187	207	87	397	258	179	245	112	116	258	159	213	129	96	319	99	178	88	357	138	126					
9	Число недействительных избирательных бюллетеней	73	9	5	5	0	0	1	7	5	1	9	1	4	8	4	0	3	2	1	1	0	1	4	1	1					
10	Число действительных избирательных бюллетеней	7757	790	733	576	288	321	133	489	369	199	314	187	199	303	206	259	218	118	492	284	262	136	500	181	200					
11	Число полученных открепительных  удостоверений	199	51	44	10	2	3	2	15	4	1	5	3	6	5	1	3	3	3	15	2	2	2	11	4	2					
12	Число выданных открепительных удостоверений	127	27	27	10	0	1	0	12	4	0	3	0	5	4	0	0	1	2	15	2	0	0	10	4	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	76	11	9	1	2	2	1	6	9	4	0	1	3	2	1	1	2	2	3	3	0	3	6	2	2					
14	Число неиспользованных открепительных удостоверений	72	24	17	0	2	2	2	3	0	1	2	3	1	1	1	3	2	1	0	0	2	2	1	0	2					
15	"Число открепительных удостоверений, выданных в ТИК"	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																															
18	. Глазьев Сергей Юрьевич	183	31	26	14	5	8	11	7	6	2	12	3	10	8	1	6	0	4	10	5	2	0	7	2	3					
		2.34%	3.88%	3.52%	2.41%	1.74%	2.49%	8.21%	1.41%	1.60%	1.00%	3.72%	1.60%	4.93%	2.57%	0.48%	2.32%	0.00%	3.33%	2.03%	1.75%	0.76%	0.00%	1.39%	1.10%	1.49%					
19	. Малышкин Олег Александрович	173	13	11	13	8	13	7	2	8	6	9	6	2	10	5	7	1	5	17	4	5	6	6	4	5					
		2.21%	1.63%	1.49%	2.24%	2.78%	4.05%	5.22%	0.40%	2.14%	3.00%	2.79%	3.19%	0.99%	3.22%	2.38%	2.70%	0.45%	4.17%	3.45%	1.40%	1.91%	4.38%	1.19%	2.20%	2.49%					
20	. Миронов Сергей Михайлович	48	6	4	2	0	2	0	9	0	0	3	0	5	5	0	0	1	1	1	2	3	3	1	0	0					
		0.61%	0.75%	0.54%	0.34%	0.00%	0.62%	0.00%	1.81%	0.00%	0.00%	0.93%	0.00%	2.46%	1.61%	0.00%	0.00%	0.45%	0.83%	0.20%	0.70%	1.15%	2.19%	0.20%	0.00%	0.00%					
21	. Путин Владимир Владимирович	4940	469	460	400	221	178	88	313	160	147	190	132	129	155	140	201	155	77	310	209	153	93	312	121	127					
		63.09%	58.70%	62.33%	68.85%	76.74%	55.45%	65.67%	63.10%	42.78%	73.50%	58.82%	70.21%	63.55%	49.84%	66.67%	77.61%	70.14%	64.17%	62.88%	73.33%	58.40%	67.88%	61.90%	66.48%	63.18%					
22	. Хакамада Ирина Муцуовна	129	19	14	9	1	6	2	12	3	1	6	0	2	4	4	2	3	1	11	4	7	4	7	4	3					
		1.65%	2.38%	1.90%	1.55%	0.35%	1.87%	1.49%	2.42%	0.80%	0.50%	1.86%	0.00%	0.99%	1.29%	1.90%	0.77%	1.36%	0.83%	2.23%	1.40%	2.67%	2.92%	1.39%	2.20%	1.49%					
23	. Харитонов Николай Михайлович	2044	218	190	127	50	109	24	128	179	40	86	42	43	112	46	32	54	17	114	53	88	27	157	47	61					
		26.10%	27.28%	25.75%	21.86%	17.36%	33.96%	17.91%	25.81%	47.86%	20.00%	26.63%	22.34%	21.18%	36.01%	21.90%	12.36%	24.43%	14.17%	23.12%	18.60%	33.59%	19.71%	31.15%	25.82%	30.35%					
																															
24	Против всех	240	34	28	11	3	5	1	18	13	3	8	4	8	9	10	11	4	13	29	7	4	3	10	3	1					
		3.07%	4.26%	3.79%	1.89%	1.04%	1.56%	0.75%	3.63%	3.48%	1.50%	2.48%	2.13%	3.94%	2.89%	4.76%	4.25%	1.81%	10.83%	5.88%	2.46%	1.53%	2.19%	1.98%	1.65%	0.50%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
