Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																					
Дата голосования: 04.12.2011																																					
																																					
Наименование Избирательной комиссии:    Волжская городская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151					
1	"Число избирателей, внесенных в список избирателей"	45943	2108	1695	1864	1736	1753	897	1085	1815	640	1410	2024	2040	1738	1816	1800	1974	1465	774	1788	2052	2091	2156	1789	1198	589	1704	1010	1095	1703	134					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	45030	2000	1600	1800	1700	1700	900	1000	1700	600	1400	2000	2000	1700	1900	1800	1900	1400	700	1800	2000	2000	2000	1800	1220	600	1700	1000	1110	1700	300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	28371	1239	1024	1007	1019	1188	540	819	1035	407	815	1274	1169	1068	1195	1226	1224	940	428	1124	1493	1264	1238	1064	719	342	1056	641	635	1110	68					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1308	57	70	59	62	49	39	30	76	25	45	32	55	29	71	46	44	12	59	29	36	41	86	26	22	69	25	18	13	28	55					
6	Число погашенных избирательных бюллетеней	15351	704	506	734	619	463	321	151	589	168	540	694	776	603	634	528	632	448	213	647	471	695	676	710	479	189	619	341	462	562	177					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1308	57	70	59	62	49	39	30	76	25	45	32	55	29	71	46	44	12	59	29	36	41	86	26	22	69	25	18	13	28	55					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	28327	1239	1024	1007	1018	1188	540	800	1035	407	815	1274	1165	1068	1195	1226	1224	940	428	1124	1478	1264	1238	1064	718	342	1055	641	633	1110	67					
9	Число недействительных избирательных бюллетеней	517	21	16	16	21	15	7	13	5	14	12	15	16	13	9	75	31	15	5	12	19	46	13	19	29	9	15	6	13	17	0					
10	Число действительных избирательных бюллетеней	29118	1275	1078	1050	1059	1222	572	817	1106	418	848	1291	1204	1084	1257	1197	1237	937	482	1141	1495	1259	1311	1071	711	402	1065	653	633	1121	122					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	971	25	30	32	40	52	20	20	30	20	25	40	50	50	30	44	37	35	20	43	38	35	35	50	40	10	30	25	25	40	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	917	25	28	32	40	52	20	20	26	12	20	30	50	43	29	43	37	34	17	43	38	35	35	47	40	10	28	18	25	40	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	704	10	16	19	20	30	10	57	33	8	22	35	24	16	27	22	44	24	18	26	25	17	29	18	21	15	25	16	16	26	35					
14	Число погашенных неиспользованных открепительных удостоверений	54	0	2	0	0	0	0	0	4	8	5	10	0	7	1	1	0	1	3	0	0	0	0	3	0	0	2	7	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	28	2	3	1	0	1	0	1	1	0	2	0	2	0	2	2	0	0	1	0	1	0	0	2	0	0	1	2	2	2	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4363	244	197	155	151	191	61	116	169	66	108	223	181	184	155	205	162	137	47	176	187	201	188	152	101	46	174	85	120	165	16					
		14.72%	18.83%	18.01%	14.54%	13.98%	15.44%	10.54%	13.98%	15.21%	15.28%	12.56%	17.08%	14.84%	16.77%	12.24%	16.12%	12.78%	14.39%	9.65%	15.26%	12.35%	15.40%	14.20%	13.94%	13.65%	11.19%	16.11%	12.90%	18.58%	14.50%	13.11%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3438	148	131	112	117	122	68	84	121	38	123	182	162	122	81	151	155	100	55	131	156	157	155	147	87	62	143	87	72	151	18					
