Выборы Президента Российской Федерации																																																																				
Дата голосования: 04.03.2012																																																																				
																																																																				
Наименование Избирательной комиссии:    Пермь, Кировская																																																																				
																																																																				
Сводная таблица итогов голосования																																																																				
																																																																				
	Число участковых избирательных комиссий	57																																																																		
	Число участковых избирательных комиссий, приступивших к передаче сведений	57																																																																		
																																																																				
		Сумма	УИК №3001	УИК №3002	УИК №3003	УИК №3004	УИК №3005	УИК №3006	УИК №3007	УИК №3008	УИК №3009	УИК №3010	УИК №3011	УИК №3012	УИК №3013	УИК №3014	УИК №3015	УИК №3016	УИК №3017	УИК №3018	УИК №3019	УИК №3020	УИК №3021	УИК №3022	УИК №3023	УИК №3024	УИК №3025	УИК №3026	УИК №3027	УИК №3028	УИК №3029	УИК №3030	УИК №3031	УИК №3032	УИК №3033	УИК №3034	УИК №3035	УИК №3036	УИК №3037	УИК №3038	УИК №3039	УИК №3040	УИК №3041	УИК №3042	УИК №3043	УИК №3044	УИК №3045	УИК №3046	УИК №3047	УИК №3048	УИК №3049	УИК №3050	УИК №3051	УИК №3052	УИК №3053	УИК №3054	УИК №3055	УИК №3056	УИК №3057									
1	Число избирателей, включенных в список избирателей	101622	1508	1758	2146	2382	1726	1876	2258	1521	1859	2094	2172	2195	1176	1876	1756	1830	1497	1484	1906	2007	1625	1537	1754	2073	2063	1775	1677	2032	2133	1507	1742	2119	2382	2256	2581	2728	2019	1803	1627	1845	1028	2006	1772	1795	2502	1617	2631	2378	2343	2567	2852	595	254	299	101	355	222									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	99697	1500	1700	2200	2300	1700	1800	2300	1500	1900	2100	2000	2200	1100	1900	1300	1800	1500	1500	1900	2000	1600	1500	1700	2000	2000	1700	1600	2000	2000	1400	1700	2000	2400	2000	2500	2500	2000	1800	1600	1900	1000	2000	1700	1800	2500	1500	2500	2400	2400	2400	2800	500	500	500	500	385	212									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	52964	751	848	1108	1308	761	792	1150	833	925	914	1161	951	363	893	1004	1097	767	849	879	1175	888	804	967	1092	1191	999	998	1119	1173	795	903	1193	1455	1119	1364	1379	1138	1054	909	987	479	1051	868	982	1336	827	1389	1192	1072	1155	1357	333	153	179	51	328	156									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1764	27	26	34	38	26	16	26	15	27	40	25	41	20	44	24	27	23	30	31	36	28	34	61	45	39	18	34	29	44	51	31	25	32	25	29	17	17	13	11	17	10	23	28	24	18	13	33	21	47	35	75	5	101	110	45	0	0									
6	Число погашенных избирательных бюллетеней	44968	722	826	1058	954	913	992	1124	652	948	1146	814	1208	717	963	272	676	710	621	990	789	684	662	672	863	770	683	567	852	783	554	766	782	913	856	1107	1104	845	733	680	896	511	926	804	794	1146	660	1078	1187	1281	1210	1368	162	246	211	404	57	56									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1764	27	26	34	38	26	16	26	15	27	40	25	41	20	44	24	27	23	30	31	36	28	34	61	45	39	18	34	29	44	51	31	25	32	25	29	17	17	13	11	17	10	23	28	24	18	13	33	21	47	35	75	5	101	110	45	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	52934	750	848	1106	1305	760	792	1149	833	925	914	1161	951	363	893	1004	1095	767	849	878	1175	888	804	966	1089	1191	999	998	1118	1172	795	903	1193	1454	1119	1361	1378	1138	1054	909	987	479	1051	868	981	1336	824	1388	1191	1072	1155	1355	333	153	179	51	328	156									
9	Число недействительных избирательных бюллетеней	927	13	17	22	22	11	12	30	7	10	13	20	11	4	13	24	10	13	17	17	13	15	15	21	22	16	18	23	16	15	20	23	20	24	20	30	29	15	21	14	20	15	18	17	13	20	16	19	26	20	20	28	12	2	3	0	1	1									
10	Число действительных избирательных бюллетеней	53771	764	857	1118	1321	775	796	1145	841	942	941	1166	981	379	924	1004	1112	777	862	892	1198	901	823	1006	1112	1214	999	1009	1131	1201	826	911	1198	1462	1124	1360	1366	1140	1046	906	984	474	1056	879	992	1334	821	1402	1186	1099	1170	1402	326	252	286	96	327	155									
11	Число полученных открепительных  удостоверений	1940	30	35	40	45	35	35	45	30	35	40	40	40	25	35	25	35	30	30	35	35	35	30	35	40	40	35	35	50	40	30	35	40	45	40	55	45	40	35	35	45	25	40	35	35	45	30	45	45	45	45	45	20	0	0	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1214	12	18	32	17	10	12	30	15	24	24	22	22	13	23	19	27	19	16	17	19	20	14	18	23	34	21	24	32	35	21	18	34	42	28	46	28	24	15	19	35	6	30	28	18	40	17	35	30	30	26	26	6	0	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	895	16	12	8	26	9	12	22	17	7	21	19	10	11	22	26	10	19	9	14	15	14	11	23	15	12	15	18	21	9	15	16	14	19	10	31	22	14	20	7	9	6	4	19	16	15	4	30	26	18	12	29	7	13	12	18	31	15									
14	Число неиспользованных открепительных удостоверений	726	18	17	8	28	25	23	15	15	11	16	18	18	12	12	6	8	11	14	18	16	15	16	17	17	6	14	11	18	5	9	17	6	3	12	9	17	16	20	16	10	19	10	7	17	5	13	10	15	15	19	19	14	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	33	1	1	1	1	2	0	0	2	1	1	0	1	0	0	0	3	0	1	0	1	0	2	0	1	0	1	1	0	1	0	0	0	2	0	1	0	0	0	1	1	0	1	0	0	1	1	0	2	0	0	1	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																				
19	Жириновский Владимир Вольфович	2600	38	43	51	63	59	52	75	46	53	49	50	63	12	37	80	50	46	37	37	49	34	33	52	59	65	48	60	53	72	42	36	54	62	45	59	61	35	37	35	50	19	50	46	35	58	49	55	50	51	56	68	25	14	7	6	14	15									
		4.75%	4.89%	4.92%	4.47%	4.69%	7.51%	6.44%	6.38%	5.42%	5.57%	5.14%	4.22%	6.35%	3.13%	3.95%	7.78%	4.46%	5.82%	4.21%	4.07%	4.05%	3.71%	3.94%	5.06%	5.20%	5.28%	4.72%	5.81%	4.62%	5.92%	4.96%	3.85%	4.43%	4.17%	3.93%	4.24%	4.37%	3.03%	3.47%	3.80%	4.98%	3.89%	4.66%	5.13%	3.48%	4.28%	5.85%	3.87%	4.13%	4.56%	4.71%	4.76%	7.40%	5.51%	2.42%	6.25%	4.27%	9.62%									
20	Зюганов Геннадий Андреевич	10459	133	158	247	235	145	143	233	149	206	222	224	195	65	202	162	209	153	193	189	238	162	196	203	215	277	195	194	201	232	146	205	240	293	194	280	253	210	245	167	198	74	198	144	192	242	180	262	223	219	246	211	48	49	68	11	53	32									
		19.12%	17.12%	18.08%	21.67%	17.50%	18.45%	17.70%	19.83%	17.57%	21.64%	23.27%	18.89%	19.66%	16.97%	21.56%	15.76%	18.63%	19.37%	21.96%	20.79%	19.65%	17.69%	23.39%	19.77%	18.96%	22.52%	19.17%	18.80%	17.52%	19.08%	17.26%	21.95%	19.70%	19.72%	16.96%	20.14%	18.14%	18.18%	22.96%	18.15%	19.72%	15.13%	18.44%	16.07%	19.10%	17.87%	21.51%	18.44%	18.40%	19.57%	20.67%	14.76%	14.20%	19.29%	23.53%	11.46%	16.16%	20.51%									
21	Миронов Сергей Михайлович	2865	51	56	65	74	25	42	66	48	57	35	56	41	13	59	40	47	43	44	42	66	54	44	44	58	60	53	71	76	64	38	39	76	73	68	62	67	76	63	43	58	20	65	60	56	68	37	89	58	63	68	50	14	14	19	6	12	9									
