Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Суровикинская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585	УИК №1586	УИК №1587					
1	"Число избирателей, внесенных в списки"	28170	1397	336	427	99	405	482	85	463	169	361	128	539	701	83	202	619	138	130	292	118	382	82	64	126	408	88	197	329	2055	2014	2003	1894	1851	2185	2157	1892	1927	267	845	108	122					
2	"Число бюллетеней, полученных участковыми комиссиями"	23928	1200	300	400	105	400	400	92	430	180	330	150	500	650	93	180	550	130	130	300	120	400	103	65	120	380	90	185	320	1600	1600	1600	1600	1600	1600	1600	1600	1600	220	750	125	130					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	13811	534	179	305	74	290	287	53	238	121	208	85	283	407	54	112	344	59	86	176	91	230	63	37	82	269	67	144	208	961	846	900	904	861	888	968	832	906	115	363	79	102					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	804	45	10	10	5	8	30	2	41	13	3	4	36	24	2	13	11	8	0	16	6	23	0	6	0	39	7	7	12	34	51	45	35	39	45	64	22	37	6	36	9	0					
6	Число погашенных бюллетеней	9313	621	111	85	26	102	83	37	151	46	119	61	181	219	37	55	195	63	44	108	23	147	40	22	38	72	16	34	100	605	703	655	661	700	667	568	746	657	99	351	37	28					
7	Число бюллетеней в переносных ящиках для голосования	804	45	10	10	5	8	30	2	41	13	3	4	36	24	2	13	11	8	0	16	6	23	0	6	0	39	7	7	12	34	51	45	35	39	45	64	22	37	6	36	9	0					
8	Число бюллетеней в стационарных ящиках для голосования	13771	525	179	305	74	290	287	53	238	121	208	85	283	407	54	112	344	59	86	176	91	230	63	37	82	269	67	144	208	960	842	900	904	844	888	968	832	897	115	363	79	102					
9	Число недействительных бюллетеней	355	14	13	17	6	6	23	5	6	2	11	1	0	15	6	6	4	3	0	7	6	7	0	0	2	1	7	2	3	33	15	31	26	6	17	11	8	19	5	2	7	2					
10	Число действительных бюллетеней	14220	556	176	298	73	292	294	50	273	132	200	88	319	416	50	119	351	64	86	185	91	246	63	43	80	307	67	149	217	961	878	914	913	877	916	1021	846	915	116	397	81	100					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	299	15	5	5	5	7	5	5	7	5	7	5	7	7	5	5	7	5	5	10	5	7	5	5	5	5	5	5	5	10	10	15	10	10	10	10	10	15	5	15	5	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	61	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	7	0	3	0	0	0	1	0	0	0	1	5	11	10	1	2	8	1	6	1	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	33	2	0	0	0	0	2	1	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	2	1	0	1	0	1	4	3	2	4	0	2	0	1	0	1	1					
14	Число погашенных открепительных удостоверений	238	15	5	4	5	7	5	5	7	5	7	5	6	7	5	5	5	5	5	3	5	4	5	5	5	4	5	5	5	9	5	4	0	9	8	2	9	9	4	15	5	5					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
