Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    Вагайская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178					
1	"Число избирателей, внесенных в список избирателей"	16924	227	251	177	1529	1187	1310	817	183	416	294	145	311	118	483	404	320	413	1029	129	136	368	665	105	115	617	122	355	1032	142	184	259	489	265	295	474	334	319	175	189	362	179					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	17982	246	283	184	1655	1253	1398	860	191	441	330	150	324	119	504	425	332	425	1086	136	146	392	721	111	121	662	126	380	1109	146	187	273	524	290	317	509	355	340	192	190	366	183					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	13927	190	216	117	1023	1016	1194	610	157	360	248	113	272	109	416	342	227	291	830	116	115	340	607	94	95	507	120	264	868	98	175	227	400	242	211	397	253	275	123	171	337	161					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1741	37	22	53	159	78	51	151	9	40	29	31	24	0	46	43	77	98	133	4	6	11	41	8	0	71	2	74	93	40	5	24	74	17	50	43	35	28	19	5	3	7					
6	Число погашенных избирательных бюллетеней	2314	19	45	14	473	159	153	99	25	41	53	6	28	10	42	40	28	36	123	16	25	41	73	9	26	84	4	42	148	8	7	22	50	31	56	69	67	37	50	14	26	15					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1741	37	22	53	159	78	51	151	9	40	29	31	24	0	46	43	77	98	133	4	6	11	41	8	0	71	2	74	93	40	5	24	74	17	50	43	35	28	19	5	3	7					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	13927	190	216	117	1023	1016	1194	610	157	360	248	113	272	109	416	342	227	291	830	116	115	340	607	94	95	507	120	264	868	98	175	227	400	242	211	397	253	275	123	171	337	161					
9	Число недействительных избирательных бюллетеней	50	0	0	1	6	0	0	0	2	2	0	0	4	3	2	1	2	0	4	0	3	1	0	0	0	0	0	0	0	0	1	2	4	0	0	2	4	0	4	1	1	0					
10	Число действительных избирательных бюллетеней	15618	227	238	169	1176	1094	1245	761	164	398	277	144	292	106	460	384	302	389	959	120	118	350	648	102	95	578	122	338	961	138	179	249	470	259	261	438	284	303	138	175	339	168					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	694	10	20	10	81	50	50	30	5	15	20	5	10	5	10	15	15	10	40	5	5	15	30	5	5	15	5	10	30	5	10	15	30	13	15	15	10	15	10	10	15	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	541	10	20	10	81	50	50	5	5	15	20	1	5	0	5	15	0	1	28	5	5	15	30	5	0	15	0	10	30	2	0	6	18	13	15	15	10	15	10	0	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	173	2	2	1	11	18	14	6	5	5	1	4	3	2	3	3	2	3	12	2	2	6	2	2	1	6	1	4	7	2	2	3	5	5	5	1	1	6	2	4	4	3					
14	Число погашенных неиспользованных открепительных удостоверений	153	0	0	0	0	0	0	25	0	0	0	4	5	5	5	0	15	9	12	0	0	0	0	0	5	0	5	0	0	3	10	9	12	0	0	0	0	0	0	10	15	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	419	3	2	8	20	15	10	9	4	5	4	0	4	4	4	5	4	4	7	2	1	8	4	2	66	108	60	5	4	0	2	3	5	1	4	7	7	5	3	2	4	4					
		2.67%	1.32%	0.84%	4.71%	1.69%	1.37%	0.80%	1.18%	2.41%	1.25%	1.44%	0.00%	1.35%	3.67%	0.87%	1.30%	1.32%	1.03%	0.73%	1.67%	0.83%	2.28%	0.62%	1.96%	69.47%	18.69%	49.18%	1.48%	0.42%	0.00%	1.11%	1.20%	1.05%	0.39%	1.53%	1.59%	2.43%	1.65%	2.11%	1.14%	1.18%	2.38%					
