Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
"Наименование Избирательной комиссии:    Новороссийск, Приморская"																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №3501	УИК №3502	УИК №3503	УИК №3504	УИК №3505	УИК №3506	УИК №3507	УИК №3508	УИК №3509	УИК №3510	УИК №3511	УИК №3512	УИК №3513	УИК №3514	УИК №3515	УИК №3516	УИК №3517	УИК №3518	УИК №3519	УИК №3520	УИК №3521	УИК №3522	УИК №3523	УИК №3524	УИК №3525	УИК №3526					
1	"Число избирателей, внесенных в список избирателей"	42021	1594	2550	1205	1574	1423	1834	1963	1390	1065	1462	1562	1859	1969	1801	1060	2010	1451	2680	1552	1316	1645	1252	1233	847	1952	1772					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	39430	1580	2510	1100	1340	1350	1430	1500	1300	1030	1200	1500	1820	2020	1740	1000	1890	1350	2400	1420	1290	1500	1320	1220	950	1920	1750					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	29007	1136	2173	790	1123	890	1119	1006	990	787	862	1163	1375	1280	1330	580	1373	1160	1854	966	925	1309	955	904	631	1257	1069					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1750	24	172	23	125	82	57	98	37	23	37	97	115	158	69	37	95	40	94	32	49	96	31	18	27	46	68					
6	Число погашенных избирательных бюллетеней	8673	420	165	287	92	378	254	396	273	220	301	240	330	582	341	383	422	150	452	422	316	95	334	298	292	617	613					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1750	24	172	23	125	82	57	98	37	23	37	97	115	158	69	37	95	40	94	32	49	96	31	18	27	46	68					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	28988	1132	2173	790	1120	890	1118	1006	990	787	862	1162	1375	1280	1327	580	1373	1159	1851	965	925	1309	955	904	631	1257	1067					
9	Число недействительных избирательных бюллетеней	469	19	26	13	19	6	15	15	19	9	20	18	25	10	19	14	19	21	27	24	14	22	32	13	14	21	15					
10	Число действительных избирательных бюллетеней	30269	1137	2319	800	1226	966	1160	1089	1008	801	879	1241	1465	1428	1377	603	1449	1178	1918	973	960	1383	954	909	644	1282	1120					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	966	30	40	25	40	33	40	40	30	30	37	30	60	40	50	30	55	35	60	30	41	25	30	35	20	50	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	966	30	40	25	40	33	40	40	30	30	37	30	60	40	50	30	55	35	60	30	41	25	30	35	20	50	30					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	705	20	36	27	75	27	31	26	0	28	20	22	86	34	10	13	55	21	25	21	22	28	7	13	19	17	22					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	34	2	0	2	2	1	1	0	0	0	5	2	2	1	1	0	2	2	0	0	0	2	2	5	2	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4447	190	225	152	148	174	219	165	185	124	136	206	209	202	161	74	181	170	318	167	158	135	135	140	94	207	172					
		14.47%	16.44%	9.59%	18.70%	11.89%	17.90%	18.64%	14.95%	18.01%	15.31%	15.13%	16.36%	14.03%	14.05%	11.53%	11.99%	12.33%	14.18%	16.35%	16.75%	16.22%	9.61%	13.69%	15.18%	14.29%	15.89%	15.15%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3823	228	296	44	24	49	41	197	178	48	63	106	306	22	319	50	282	60	342	20	47	277	162	130	112	232	188					
		12.44%	19.72%	12.62%	5.41%	1.93%	5.04%	3.49%	17.84%	17.33%	5.93%	7.01%	8.42%	20.54%	1.53%	22.85%	8.10%	19.21%	5.00%	17.58%	2.01%	4.83%	19.72%	16.43%	14.10%	17.02%	17.81%	16.56%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	472	29	44	8	20	11	9	24	6	13	22	19	14	18	21	11	5	26	45	21	23	18	15	14	10	5	21					
		1.54%	2.51%	1.88%	0.98%	1.61%	1.13%	0.77%	2.17%	0.58%	1.60%	2.45%	1.51%	0.94%	1.25%	1.50%	1.78%	0.34%	2.17%	2.31%	2.11%	2.36%	1.28%	1.52%	1.52%	1.52%	0.38%	1.85%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4803	227	264	42	77	197	65	169	181	20	152	236	295	235	253	104	328	249	384	201	61	182	179	174	73	238	217					
		15.63%	19.64%	11.26%	5.17%	6.18%	20.27%	5.53%	15.31%	17.62%	2.47%	16.91%	18.75%	19.80%	16.34%	18.12%	16.86%	22.34%	20.77%	19.74%	20.16%	6.26%	12.95%	18.15%	18.87%	11.09%	18.27%	19.12%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1015	62	51	0	60	43	11	42	12	21	27	35	62	45	35	17	10	62	86	36	32	57	47	54	37	22	49					
		3.30%	5.36%	2.17%	0.00%	4.82%	4.42%	0.94%	3.80%	1.17%	2.59%	3.00%	2.78%	4.16%	3.13%	2.51%	2.76%	0.68%	5.17%	4.42%	3.61%	3.29%	4.06%	4.77%	5.86%	5.62%	1.69%	4.32%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	15501	392	1428	550	887	488	810	486	444	568	473	630	571	898	578	344	641	600	731	509	629	700	408	390	309	569	468					
		50.43%	33.91%	60.90%	67.65%	71.24%	50.21%	68.94%	44.02%	43.23%	70.12%	52.61%	50.04%	38.32%	62.45%	41.40%	55.75%	43.66%	50.04%	37.58%	51.05%	64.58%	49.82%	41.38%	42.30%	46.96%	43.67%	41.23%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	208	9	11	4	10	4	5	6	2	7	6	9	8	8	10	3	2	11	12	19	10	14	8	7	9	9	5					
		0.68%	0.78%	0.47%	0.49%	0.80%	0.41%	0.43%	0.54%	0.19%	0.86%	0.67%	0.71%	0.54%	0.56%	0.72%	0.49%	0.14%	0.92%	0.62%	1.91%	1.03%	0.99%	0.81%	0.76%	1.37%	0.69%	0.44%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
