Выборы Президента Российской Федерации																																																											
Дата голосования: 18.03.2018																																																											
																																																											
Наименование Избирательной комиссии:    Камызякская																																																											
																																																											
Сводная таблица итогов голосования																																																											
																																																											
	Число участковых избирательных комиссий	48																																																									
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	48																																																									
																																																											
		Сумма	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048									
1	"Число избирателей, включенных в список избирателей"	35391	1042	1166	645	1922	867	761	536	1365	1872	1611	822	227	759	696	93	131	1653	830	808	140	288	972	385	193	203	1564	445	282	932	1894	789	1028	332	552	157	838	277	1108	888	291	205	724	937	99	126	774	150	1012									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	35962	1070	1190	669	1950	890	770	529	1360	1920	1640	830	230	770	700	93	134	1690	850	850	144	289	990	400	191	215	1600	472	285	950	1900	790	1050	340	550	160	800	280	1130	920	282	196	740	950	102	126	800	145	1030									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	20140	525	559	455	1061	481	385	287	717	1108	791	386	151	377	390	55	80	1064	560	525	105	182	666	297	141	100	830	256	172	581	867	436	501	166	374	70	593	157	607	463	183	144	353	457	70	65	500	105	742									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1683	30	35	7	20	18	17	9	48	43	22	63	9	32	41	7	15	72	63	34	0	19	57	26	2	9	67	18	13	75	363	28	32	22	9	10	27	39	42	44	35	14	20	57	0	2	42	17	9									
6	Число погашенных избирательных бюллетеней	14139	515	596	207	869	391	368	233	595	769	827	381	70	361	269	31	39	554	227	291	39	88	267	77	48	106	703	198	100	294	670	326	517	152	167	80	180	84	481	413	64	38	367	436	32	59	258	23	279									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1682	30	35	7	20	18	17	9	48	43	22	63	9	32	41	7	15	72	63	34	0	19	57	26	2	9	67	18	13	75	363	27	32	22	9	10	27	39	42	44	35	14	20	57	0	2	42	17	9									
8	Число бюллетеней в стационарных ящиках для голосования	20140	525	559	455	1061	481	385	287	717	1108	791	386	151	377	390	55	80	1064	560	525	105	182	666	297	141	100	830	256	172	581	867	436	501	166	374	70	593	157	607	463	183	144	353	457	70	65	500	105	742									
9	Число недействительных избирательных бюллетеней	256	13	7	5	15	7	5	5	14	12	13	4	0	3	6	1	0	9	2	1	0	1	4	7	2	0	13	1	3	6	18	6	5	4	4	1	6	0	3	10	2	2	6	8	0	0	10	0	12									
10	Число действительных избирательных бюллетеней	21566	542	587	457	1066	492	397	291	751	1139	800	445	160	406	425	61	95	1127	621	558	105	200	719	316	141	109	884	273	182	650	1212	457	528	184	379	79	614	196	646	497	216	156	367	506	70	67	532	122	739									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																											
13	Бабурин Сергей Николаевич	113	7	5	3	5	2	1	2	5	3	8	4	0	0	0	0	0	7	0	4	1	0	3	1	1	1	2	0	1	7	8	2	2	1	5	0	4	0	6	0	0	0	3	5	1	0	1	0	2									
		0.52%	1.26%	0.84%	0.65%	0.46%	0.40%	0.25%	0.68%	0.65%	0.26%	0.98%	0.89%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.72%	0.95%	0.00%	0.41%	0.31%	0.70%	0.92%	0.22%	0.00%	0.54%	1.07%	0.65%	0.43%	0.38%	0.53%	1.31%	0.00%	0.65%	0.00%	0.92%	0.00%	0.00%	0.00%	0.80%	0.97%	1.43%	0.00%	0.18%	0.00%	0.27%									
14	Грудинин Павел Николаевич	3190	135	125	52	151	99	75	57	139	194	182	37	14	52	72	2	6	186	31	51	10	12	141	31	12	14	164	41	16	73	125	80	89	10	39	6	66	27	112	51	39	24	42	125	11	8	35	13	114									
		14.62%	24.32%	21.04%	11.26%	13.97%	19.84%	18.66%	19.26%	18.17%	16.85%	22.39%	8.24%	8.75%	12.71%	16.71%	3.23%	6.32%	16.37%	4.98%	9.12%	9.52%	5.97%	19.50%	9.60%	8.39%	12.84%	18.28%	14.96%	8.65%	11.13%	10.16%	17.28%	16.70%	5.32%	10.18%	7.50%	10.65%	13.78%	17.26%	10.06%	17.89%	15.19%	11.26%	24.32%	15.71%	11.94%	6.46%	10.66%	15.18%									
15	Жириновский Владимир Вольфович	906	43	35	8	55	32	27	15	31	30	55	30	8	8	9	1	2	43	49	18	3	3	30	3	5	11	9	2	11	20	74	9	25	5	1	2	33	7	27	26	8	12	20	16	1	5	9	2	28									
		4.15%	7.75%	5.89%	1.73%	5.09%	6.41%	6.72%	5.07%	4.05%	2.61%	6.77%	6.68%	5.00%	1.96%	2.09%	1.61%	2.11%	3.79%	7.87%	3.22%	2.86%	1.49%	4.15%	0.93%	3.50%	10.09%	1.00%	0.73%	5.95%	3.05%	6.02%	1.94%	4.69%	2.66%	0.26%	2.50%	5.32%	3.57%	4.16%	5.13%	3.67%	7.59%	5.36%	3.11%	1.43%	7.46%	1.66%	1.64%	3.73%									
16	Путин Владимир Владимирович	16820	342	409	385	823	340	276	212	539	872	528	364	132	330	335	57	87	866	537	476	89	181	532	274	119	83	677	220	148	534	977	351	401	165	330	70	498	161	481	408	162	119	300	356	57	54	481	101	581									
		77.08%	61.62%	68.86%	83.33%	76.13%	68.14%	68.66%	71.62%	70.46%	75.76%	64.94%	81.07%	82.50%	80.68%	77.73%	91.94%	91.58%	76.23%	86.20%	85.15%	84.76%	90.05%	73.58%	84.83%	83.22%	76.15%	75.47%	80.29%	80.00%	81.40%	79.43%	75.81%	75.23%	87.77%	86.16%	87.50%	80.32%	82.14%	74.11%	80.47%	74.31%	75.32%	80.43%	69.26%	81.43%	80.60%	88.75%	82.79%	77.36%									
17	Собчак Ксения Анатольевна	207	5	1	1	16	10	6	3	10	16	8	1	2	7	5	0	0	7	2	2	1	2	6	4	2	0	17	5	2	4	5	4	6	2	2	0	7	0	14	4	4	1	2	0	0	0	1	3	7									
		0.95%	0.90%	0.17%	0.22%	1.48%	2.00%	1.49%	1.01%	1.31%	1.39%	0.98%	0.22%	1.25%	1.71%	1.16%	0.00%	0.00%	0.62%	0.32%	0.36%	0.95%	0.99%	0.83%	1.24%	1.40%	0.00%	1.90%	1.82%	1.08%	0.61%	0.41%	0.86%	1.13%	1.06%	0.52%	0.00%	1.13%	0.00%	2.16%	0.79%	1.83%	0.63%	0.54%	0.00%	0.00%	0.00%	0.18%	2.46%	0.93%									
18	Сурайкин Максим Александрович	170	3	4	4	7	3	5	0	16	9	8	6	4	6	3	1	0	4	1	5	0	2	1	1	0	0	10	3	1	7	17	9	2	0	2	0	3	1	1	7	1	0	0	3	0	0	2	2	6									
		0.78%	0.54%	0.67%	0.87%	0.65%	0.60%	1.24%	0.00%	2.09%	0.78%	0.98%	1.34%	2.50%	1.47%	0.70%	1.61%	0.00%	0.35%	0.16%	0.89%	0.00%	0.99%	0.14%	0.31%	0.00%	0.00%	1.11%	1.09%	0.54%	1.07%	1.38%	1.94%	0.38%	0.00%	0.52%	0.00%	0.48%	0.51%	0.15%	1.38%	0.46%	0.00%	0.00%	0.58%	0.00%	0.00%	0.37%	1.64%	0.80%									
19	Титов Борис Юрьевич	70	3	2	3	3	3	3	1	4	7	4	2	0	1	0	0	0	6	0	1	1	0	3	1	1	0	2	0	2	5	1	0	2	1	0	1	1	0	3	0	1	0	0	0	0	0	2	0	0									
		0.32%	0.54%	0.34%	0.65%	0.28%	0.60%	0.75%	0.34%	0.52%	0.61%	0.49%	0.45%	0.00%	0.24%	0.00%	0.00%	0.00%	0.53%	0.00%	0.18%	0.95%	0.00%	0.41%	0.31%	0.70%	0.00%	0.22%	0.00%	1.08%	0.76%	0.08%	0.00%	0.38%	0.53%	0.00%	1.25%	0.16%	0.00%	0.46%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	90	4	6	1	6	3	4	1	7	8	7	1	0	2	1	0	0	8	1	1	0	0	3	1	1	0	3	2	1	0	5	2	1	0	0	0	2	0	2	1	1	0	0	1	0	0	1	1	1									
		0.41%	0.72%	1.01%	0.22%	0.56%	0.60%	0.99%	0.34%	0.92%	0.70%	0.86%	0.22%	0.00%	0.49%	0.23%	0.00%	0.00%	0.70%	0.16%	0.18%	0.00%	0.00%	0.41%	0.31%	0.70%	0.00%	0.33%	0.73%	0.54%	0.00%	0.41%	0.43%	0.19%	0.00%	0.00%	0.00%	0.32%	0.00%	0.31%	0.20%	0.46%	0.00%	0.00%	0.19%	0.00%	0.00%	0.18%	0.82%	0.13%									
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
