Выборы Президента Российской Федерации																																																															
Дата голосования: 02.03.2008																																																															
																																																															
Наименование Избирательной комиссии:    Камызякская																																																															
																																																															
Сводная таблица результатов выборов																																																															
																																																															
	Число участковых избирательных комиссий	56																																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	56																																																													
																																																															
		Сумма	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231					
1	"Число избирателей, включенных в списки избирателей"	36847	977	1775	337	688	130	734	366	1258	808	299	550	1848	789	906	554	1057	1501	1146	1396	867	258	758	674	168	101	221	1254	432	538	191	850	308	769	915	317	123	76	1230	892	304	202	789	972	398	175	999	137	143	1364	435	227	849	147	979	309	357					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	37287	980	1800	347	690	130	740	370	1260	820	300	550	1860	765	910	545	1000	1500	1150	1420	930	260	765	675	160	90	250	1280	440	535	200	860	310	800	930	320	130	75	1240	900	300	200	790	1020	410	185	1050	135	140	1390	435	230	880	145	1010	320	360					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	19649	374	832	146	406	97	316	175	668	413	175	396	946	410	450	303	527	910	586	677	450	152	357	356	100	57	115	638	205	386	94	557	192	348	363	218	88	64	636	383	198	138	573	477	243	112	571	109	103	717	222	134	397	83	591	242	173					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2310	149	177	186	70	5	55	18	29	48	0	0	24	27	24	27	78	17	27	14	70	17	35	42	16	12	23	28	30	9	18	60	33	86	95	13	0	0	50	113	27	10	24	99	37	0	134	0	7	60	20	18	53	24	6	23	43					
6	Число погашенных избирательных бюллетеней	15328	457	791	15	214	28	369	177	563	359	125	154	890	328	436	215	395	573	537	729	410	91	373	277	44	21	112	614	205	140	88	243	85	366	472	89	42	11	554	404	75	52	193	444	130	73	345	26	30	613	193	78	430	38	413	55	144					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2310	149	177	186	70	5	55	18	29	48	0	0	24	27	24	27	78	17	27	14	70	17	35	42	16	12	23	28	30	9	18	60	33	86	95	13	0	0	50	113	27	10	24	99	37	0	134	0	7	60	20	18	53	24	6	23	43					
8	Число бюллетеней в стационарных ящиках для голосования	19643	374	832	146	406	97	316	175	668	413	175	396	946	410	450	303	527	910	586	677	450	152	357	356	100	57	115	638	205	386	94	557	192	348	363	218	88	64	636	383	198	138	573	477	243	112	571	109	103	711	222	134	397	83	591	242	173					
9	Число недействительных избирательных бюллетеней	270	3	8	3	8	6	2	2	7	5	1	4	16	7	5	3	10	13	8	6	7	2	3	7	4	2	2	7	1	10	2	3	4	6	5	4	0	0	3	7	1	0	3	12	4	4	11	0	2	3	4	3	4	0	18	1	4					
10	Число действительных избирательных бюллетеней	21683	520	1001	329	468	96	369	191	690	456	174	392	954	430	469	327	595	914	605	685	513	167	389	391	112	67	136	659	234	385	110	614	221	428	453	227	88	64	683	489	224	148	594	564	276	108	694	109	108	768	238	149	446	107	579	264	212					
11	Число полученных открепительных  удостоверений	487	10	34	1	5	2	10	2	23	5	1	3	15	10	10	6	13	24	10	23	17	2	9	8	1	1	1	8	8	3	3	15	4	8	9	5	6	2	18	18	5	1	5	15	8	2	18	1	1	16	5	5	13	1	20	4	14					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	459	10	34	0	2	2	10	0	23	5	1	3	15	10	10	6	12	24	10	23	17	0	9	6	0	0	1	6	6	2	3	15	4	8	9	5	6	2	18	18	3	1	5	14	8	0	18	0	0	16	5	5	13	1	20	1	14					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	229	1	16	0	5	1	4	2	8	2	0	0	9	7	8	10	6	10	4	3	2	0	5	2	2	6	1	2	5	5	1	20	4	1	5	4	1	1	4	5	1	3	3	5	5	1	5	1	3	5	2	1	3	3	9	4	3					
14	Число неиспользованных открепительных удостоверений	28	0	0	1	3	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	2	1	1	0	2	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	2	0	1	1	0	0	0	0	0	0	3	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	18	0	0	0	0	1	0	0	1	1	0	0	2	2	1	2	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																															
18	Богданов Андрей Владимирович	199	10	11	2	5	1	3	1	13	4	1	0	8	3	8	9	8	11	7	7	1	0	2	6	2	0	0	5	4	2	2	7	0	2	4	0	1	0	3	4	6	0	1	5	1	1	3	1	1	2	2	0	8	1	6	2	2					
		0.91%	1.91%	1.09%	0.60%	1.05%	0.98%	0.81%	0.52%	1.87%	0.87%	0.57%	0.00%	0.82%	0.69%	1.69%	2.73%	1.32%	1.19%	1.14%	1.01%	0.19%	0.00%	0.51%	1.51%	1.72%	0.00%	0.00%	0.75%	1.70%	0.51%	1.79%	1.13%	0.00%	0.46%	0.87%	0.00%	1.14%	0.00%	0.44%	0.81%	2.67%	0.00%	0.17%	0.87%	0.36%	0.89%	0.43%	0.92%	0.91%	0.26%	0.83%	0.00%	1.78%	0.93%	1.01%	0.75%	0.93%					
19	Жириновский Владимир Вольфович	1375	44	68	17	15	1	25	7	67	41	11	6	69	42	42	37	23	65	49	61	49	2	9	8	7	3	10	30	24	3	0	62	24	28	32	3	2	2	46	33	14	5	30	58	5	6	60	2	4	12	4	0	43	7	37	14	7					
		6.26%	8.41%	6.74%	5.12%	3.15%	0.98%	6.74%	3.63%	9.61%	8.89%	6.29%	1.52%	7.11%	9.61%	8.86%	11.21%	3.80%	7.01%	7.99%	8.83%	9.42%	1.18%	2.30%	2.01%	6.03%	4.35%	7.25%	4.50%	10.21%	0.76%	0.00%	10.05%	10.67%	6.45%	6.99%	1.30%	2.27%	3.13%	6.71%	6.65%	6.22%	3.38%	5.03%	10.07%	1.79%	5.36%	8.51%	1.83%	3.64%	1.56%	1.65%	0.00%	9.56%	6.54%	6.20%	5.28%	3.24%					
20	Зюганов Геннадий Андреевич	5229	169	190	26	124	29	107	32	227	144	47	88	242	104	116	86	192	230	174	196	87	39	75	96	9	13	29	204	40	92	39	65	22	105	103	89	17	4	163	141	63	31	74	100	42	23	151	27	22	254	102	57	78	12	158	27	53					
		23.82%	32.31%	18.83%	7.83%	26.05%	28.43%	28.84%	16.58%	32.57%	31.24%	26.86%	22.22%	24.95%	23.80%	24.47%	26.06%	31.74%	24.81%	28.38%	28.36%	16.73%	23.08%	19.13%	24.12%	7.76%	18.84%	21.01%	30.63%	17.02%	23.29%	34.82%	10.53%	9.78%	24.19%	22.49%	38.53%	19.32%	6.25%	23.76%	28.43%	28.00%	20.95%	12.40%	17.36%	15.00%	20.54%	21.42%	24.77%	20.00%	32.94%	42.15%	37.50%	17.33%	11.21%	26.47%	10.19%	24.54%					
21	Медведев Дмитрий Анатольевич	14880	297	732	284	324	65	234	151	383	267	115	298	635	281	303	195	372	608	375	421	376	126	303	281	94	51	97	420	166	288	69	480	175	293	314	135	68	58	471	311	141	112	489	401	228	78	480	79	81	500	130	92	317	87	378	221	150					
		67.78%	56.79%	72.55%	85.54%	68.07%	63.73%	63.07%	78.24%	54.95%	57.92%	65.71%	75.25%	65.46%	64.30%	63.92%	59.09%	61.49%	65.59%	61.17%	60.93%	72.31%	74.56%	77.30%	70.60%	81.03%	73.91%	70.29%	63.06%	70.64%	72.91%	61.61%	77.80%	77.78%	67.51%	68.56%	58.44%	77.27%	90.63%	68.66%	62.70%	62.67%	75.68%	81.91%	69.62%	81.43%	69.64%	68.09%	72.48%	73.64%	64.85%	53.72%	60.53%	70.44%	81.31%	63.32%	83.40%	69.44%					
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
