Выборы Президента Российской Федерации																																																														
Дата голосования: 04.03.2012																																																														
																																																														
Наименование Избирательной комиссии:    Камызякская																																																														
																																																														
Сводная таблица итогов голосования																																																														
																																																														
	Число участковых избирательных комиссий	51																																																												
	Число участковых избирательных комиссий, приступивших к передаче сведений	51																																																												
																																																														
		Сумма	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220									
1	Число избирателей, включенных в список избирателей	37381	1177	1140	547	1884	733	909	547	1227	1455	1077	1494	882	259	764	678	107	159	1759	798	923	135	310	84	1040	429	189	262	1661	452	311	980	2019	693	132	1129	382	574	182	832	288	1208	909	306	212	772	1054	150	125	856	148	1038									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	38697	1100	1100	572	1946	750	945	540	1010	1510	2005	1531	910	266	790	700	100	150	1775	830	932	146	314	87	1071	449	197	267	1736	480	320	1030	2000	700	135	1149	396	583	193	835	290	1230	931	310	215	785	1055	156	125	860	140	1050									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	18022	582	550	332	931	441	507	280	556	874	539	778	356	137	365	382	59	82	832	343	347	77	161	49	480	185	106	114	765	225	184	412	780	355	74	573	145	357	92	436	159	435	308	168	96	381	469	80	46	419	71	547									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3787	37	129	40	22	103	48	24	161	23	31	65	87	27	60	74	12	20	162	95	127	4	24	4	53	55	0	16	101	35	35	131	584	99	13	81	113	60	14	145	60	187	193	48	50	86	98	4	11	73	23	40									
6	Число погашенных избирательных бюллетеней	16888	481	421	200	993	206	390	236	293	613	1435	688	467	102	365	244	29	48	781	392	458	65	129	34	538	209	91	137	870	220	101	487	636	246	48	495	138	166	87	254	71	608	430	94	69	318	488	72	68	368	46	463									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3786	37	129	40	22	103	48	24	160	23	31	65	87	27	60	74	12	20	162	95	127	4	24	4	53	55	0	16	101	35	35	131	584	99	13	81	113	60	14	145	60	187	193	48	50	86	98	4	11	73	23	40									
8	Число бюллетеней в стационарных ящиках для голосования	18022	582	550	332	931	441	507	280	556	874	539	778	356	137	365	382	59	82	832	343	347	77	161	49	480	185	106	114	765	225	184	412	780	355	74	573	145	357	92	436	159	435	308	168	96	381	469	80	46	419	71	547									
9	Число недействительных избирательных бюллетеней	282	14	39	4	13	13	4	3	10	6	6	4	8	0	5	3	1	2	2	4	0	0	2	0	7	4	3	4	11	7	3	6	26	3	0	2	3	14	1	6	0	8	3	3	0	5	8	0	1	11	0	0									
10	Число действительных избирательных бюллетеней	21526	605	640	368	940	531	551	301	706	891	564	839	435	164	420	453	70	100	992	434	474	81	183	53	526	236	103	126	855	253	216	537	1338	451	87	652	255	403	105	575	219	614	498	213	146	462	559	84	56	481	94	587									
11	Число полученных открепительных  удостоверений	412	10	10	10	10	10	10	5	10	13	9	13	10	2	13	15	2	1	15	10	10	5	2	3	15	5	5	2	15	5	1	10	20	5	2	16	5	5	4	10	4	20	10	5	2	4	10	1	1	10	2	20									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	329	10	8	3	7	8	8	3	5	11	9	13	10	1	12	14	1	0	15	10	10	4	2	3	7	5	2	1	15	5	1	10	16	4	0	16	5	1	4	10	3	16	4	3	1	4	6	1	0	9	0	13									
13	Число избирателей, проголосовавших по открепительным удостоверениям	296	4	9	5	5	9	12	23	9	13	12	4	5	0	2	4	11	7	11	5	2	3	6	3	8	4	2	2	4	1	3	3	18	2	0	8	4	3	1	22	3	7	2	1	2	3	14	1	2	3	2	7									
14	Число неиспользованных открепительных удостоверений	83	0	2	7	3	2	2	2	5	2	0	0	0	1	1	1	1	1	0	0	0	1	0	0	8	0	3	1	0	0	0	0	4	1	2	0	0	4	0	0	1	4	6	2	1	0	4	0	1	1	2	7									
15	Число открепительных удостоверений, выданных избирателям ТИК	88	5	8	6	7	2	4	3	4	13	4	10	0	0	0	2	0	0	0	0	3	1	0	0	1	3	1	0	3	2	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																														
19	Жириновский Владимир Вольфович	832	28	38	3	68	30	36	18	10	29	30	40	26	1	19	3	5	3	20	24	15	0	4	1	43	2	4	1	8	2	10	25	51	8	1	25	7	5	0	38	12	22	15	8	7	14	27	4	4	21	4	13									
		3.82%	4.52%	5.60%	0.81%	7.14%	5.51%	6.49%	5.92%	1.40%	3.23%	5.26%	4.74%	5.87%	0.61%	4.47%	0.66%	7.04%	2.94%	2.01%	5.48%	3.16%	0.00%	2.16%	1.89%	8.07%	0.83%	3.77%	0.77%	0.92%	0.77%	4.57%	4.60%	3.74%	1.76%	1.15%	3.82%	2.71%	1.20%	0.00%	6.54%	5.48%	3.54%	2.99%	3.70%	4.79%	2.99%	4.76%	4.76%	7.02%	4.27%	4.26%	2.21%									
20	Зюганов Геннадий Андреевич	3392	50	122	69	202	71	65	61	117	196	125	129	42	14	79	97	8	6	230	78	69	6	37	11	74	19	17	17	181	61	18	84	140	76	20	134	24	38	25	42	14	84	77	44	23	19	118	13	8	38	9	91									
