Выборы Президента Российской Федерации																																																																				
Дата голосования: 04.03.2012																																																																				
																																																																				
Наименование Избирательной комиссии:    Оренбург, Дзержинская																																																																				
																																																																				
Сводная таблица итогов голосования																																																																				
																																																																				
	Число участковых избирательных комиссий	57																																																																		
	Число участковых избирательных комиссий, приступивших к передаче сведений	57																																																																		
																																																																				
		Сумма	УИК №716	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971									
1	Число избирателей, включенных в список избирателей	127330	1311	2216	1791	1807	1837	1619	1922	1239	2118	1218	3179	1630	2352	2664	2764	2408	2640	2232	2185	2460	2025	1920	2065	2434	2599	1683	1435	2425	2403	2080	1958	2473	3023	2543	2502	2441	2384	2469	2451	2563	2639	2682	1923	1857	2860	2119	2374	2542	2488	2350	3015	2841	2418	2903	1259	1595	1997									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	124460	1150	2150	1780	1780	1820	1570	2000	1160	2100	1200	2950	1570	2340	2500	2630	2360	2600	2170	2160	2230	2050	1870	2020	2330	2520	1670	1420	2400	2350	1950	1910	2380	2900	2550	2470	2400	2330	2440	2400	2670	2600	2620	1770	1750	2900	2070	2550	2550	2400	2250	2960	2730	2330	2900	1330	1590	1910									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	79924	860	1315	1094	971	1241	1243	1236	864	1204	769	2019	876	1454	1329	1700	1499	1662	1483	1456	1422	1362	1117	1259	1389	1562	1073	909	1457	1420	1489	1243	1515	1693	1534	1501	1498	1489	1653	1511	1724	1717	1745	1258	1146	1922	1349	1617	1787	1667	1638	1746	1823	1581	1921	736	959	1217									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2698	6	27	34	285	37	34	12	10	79	123	114	91	41	48	47	54	39	53	37	11	30	29	8	29	34	31	26	40	24	51	36	57	48	32	37	40	35	34	34	78	22	7	29	118	27	24	27	21	37	32	19	25	20	19	163	88	105									
6	Число погашенных избирательных бюллетеней	41838	284	808	652	524	542	293	752	286	817	308	817	603	845	1123	883	807	899	634	667	797	658	724	753	912	924	566	485	903	906	410	631	808	1159	984	932	862	806	753	855	868	861	868	483	486	951	697	906	742	696	580	1195	882	729	960	431	543	588									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2698	6	27	34	285	37	34	12	10	79	123	114	91	41	48	47	54	39	53	37	11	30	29	8	29	34	31	26	40	24	51	36	57	48	32	37	40	35	34	34	78	22	7	29	118	27	24	27	21	37	32	19	25	20	19	163	88	105									
8	Число бюллетеней в стационарных ящиках для голосования	79922	860	1315	1094	971	1241	1243	1236	864	1204	769	2019	876	1454	1329	1700	1499	1662	1483	1456	1422	1362	1116	1259	1389	1562	1073	909	1457	1420	1489	1242	1515	1693	1534	1501	1498	1489	1653	1511	1724	1717	1745	1258	1146	1922	1349	1617	1787	1667	1638	1746	1823	1581	1921	736	959	1217									
9	Число недействительных избирательных бюллетеней	847	9	6	13	15	12	10	19	12	20	8	29	7	5	15	15	16	21	6	15	12	15	17	18	18	12	11	6	19	7	18	11	13	15	10	15	31	15	18	8	13	29	15	16	14	15	14	18	16	24	19	17	26	15	19	7	9	19									
10	Число действительных избирательных бюллетеней	81773	857	1336	1115	1241	1266	1267	1229	862	1263	884	2104	960	1490	1362	1732	1537	1680	1530	1478	1421	1377	1128	1249	1400	1584	1093	929	1478	1437	1522	1267	1559	1726	1556	1523	1507	1509	1669	1537	1789	1710	1737	1271	1250	1934	1359	1626	1792	1680	1651	1748	1822	1586	1921	892	1038	1303									
11	Число полученных открепительных  удостоверений	1269	13	22	22	17	14	15	25	18	20	10	25	10	30	30	25	30	17	21	24	23	19	15	15	16	15	21	19	15	15	10	23	15	27	28	18	15	20	48	35	33	36	35	21	27	33	28	21	20	25	30	22	25	29	34	10	20	20									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1255	13	22	21	15	14	15	25	15	20	10	25	10	30	30	25	30	17	21	24	23	19	15	15	16	15	21	19	15	15	10	23	14	27	28	18	15	20	46	35	33	36	35	21	27	33	28	21	20	21	30	22	25	29	33	10	20	20									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2017	21	14	18	29	51	49	51	79	11	14	156	38	31	19	55	18	59	36	27	25	61	36	17	29	41	13	12	28	22	53	22	19	36	10	24	9	25	36	20	30	15	19	136	98	27	10	44	48	21	33	25	98	32	50	4	6	7									
14	Число неиспользованных открепительных удостоверений	14	0	0	1	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	941	12	11	6	8	8	8	10	2	9	3	21	2	18	36	35	24	15	15	20	11	22	10	15	14	19	13	11	17	18	8	18	15	27	20	22	5	23	16	26	23	36	32	18	13	19	16	28	15	20	22	15	25	28	26	3	4	5									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																				
19	Жириновский Владимир Вольфович	6713	73	93	71	105	105	76	126	77	127	76	168	113	136	130	123	125	134	131	121	135	128	108	80	121	141	99	90	124	125	88	84	127	131	145	127	120	103	97	118	127	167	102	103	74	166	124	138	135	138	136	158	141	124	174	99	101	105									
		8.13%	8.43%	6.93%	6.29%	8.36%	8.22%	5.95%	10.10%	8.81%	9.90%	8.52%	7.88%	11.69%	9.10%	9.44%	7.04%	8.05%	7.88%	8.53%	8.10%	9.42%	9.20%	9.43%	6.31%	8.53%	8.83%	8.97%	9.63%	8.28%	8.66%	5.71%	6.57%	8.08%	7.52%	9.26%	8.26%	7.80%	6.76%	5.75%	7.64%	7.05%	9.60%	5.82%	8.00%	5.85%	8.52%	9.03%	8.39%	7.47%	8.10%	8.14%	8.95%	7.63%	7.75%	8.97%	11.01%	9.65%	7.94%									
20	Зюганов Геннадий Андреевич	20872	155	373	313	319	312	296	309	189	350	175	506	203	386	355	480	393	418	386	388	349	335	274	355	354	408	288	211	377	393	322	301	395	405	405	389	406	386	446	439	410	403	432	349	339	478	322	373	507	438	427	441	469	430	479	234	351	446									
		25.26%	17.90%	27.79%	27.75%	25.40%	24.41%	23.18%	24.76%	21.62%	27.28%	19.62%	23.72%	20.99%	25.82%	25.78%	27.48%	25.31%	24.57%	25.13%	25.99%	24.35%	24.07%	23.93%	28.02%	24.96%	25.56%	26.09%	22.57%	25.18%	27.22%	20.91%	23.55%	25.13%	23.26%	25.86%	25.29%	26.40%	25.33%	26.44%	28.41%	22.75%	23.17%	24.66%	27.12%	26.82%	24.53%	23.45%	22.69%	28.04%	25.70%	25.57%	24.99%	25.38%	26.86%	24.69%	26.03%	33.52%	33.74%									
21	Миронов Сергей Михайлович	3982	38	81	72	68	64	53	52	36	50	32	74	58	84	67	82	100	89	81	71	64	77	55	62	58	81	53	60	71	63	70	68	56	89	59	74	87	80	75	82	79	92	95	62	47	87	65	90	101	93	90	100	82	72	92	27	30	42									
