Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																									
Дата голосования: 04.12.2011																									
																									
Наименование Избирательной комиссии:    Чегемская																									
																									
Сводная таблица результатов выборов																									
																									
		Сумма	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317					
1	"Число избирателей, внесенных в список избирателей"	39512	759	532	1297	2840	2993	2690	1762	2755	2882	2821	2199	2033	1877	2468	2866	2482	2055	2201					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	39538	759	532	1297	2840	2993	2690	1788	2755	2882	2821	2199	2033	1877	2468	2866	2482	2055	2201					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	38578	715	501	1237	2784	2936	2639	1712	2707	2823	2765	2160	1990	1830	2436	2808	2430	2017	2088					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	231	22	23	37	0	0	0	44	0	10	0	0	5	10	0	0	10	1	69					
6	Число погашенных избирательных бюллетеней	729	22	8	23	56	57	51	32	48	49	56	39	38	37	32	58	42	37	44					
7	Число избирательных бюллетеней в переносных ящиках для голосования	231	22	23	37	0	0	0	44	0	10	0	0	5	10	0	0	10	1	69					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	38571	715	501	1237	2784	2936	2639	1705	2707	2823	2765	2160	1990	1830	2436	2808	2430	2017	2088					
9	Число недействительных избирательных бюллетеней	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	38800	737	524	1274	2784	2936	2639	1747	2707	2833	2765	2160	1995	1840	2436	2808	2440	2018	2157					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	196	5	5	5	10	10	10	10	10	10	10	10	10	10	10	10	10	10	41					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	101	0	0	0	4	10	10	3	7	10	10	1	6	6	10	6	2	5	11					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	95	5	5	5	6	0	0	7	3	0	0	9	4	4	0	4	8	5	30					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	64	7	0	0	0	0	0	8	7	0	14	0	6	0	0	0	0	9	13					
		0.16%	0.95%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.26%	0.00%	0.51%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.45%	0.60%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	21	0	0	0	0	0	0	7	4	0	0	0	0	0	0	0	0	0	10					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6458	117	89	215	469	491	449	297	447	471	451	362	324	309	407	462	407	334	357					
		16.64%	15.88%	16.98%	16.88%	16.85%	16.72%	17.01%	16.98%	16.51%	16.63%	16.31%	16.76%	16.24%	16.79%	16.71%	16.45%	16.68%	16.55%	16.55%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	19	0	0	0	0	0	0	4	0	0	0	0	0	0	15	0	0	0	0					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	32235	613	435	1059	2315	2445	2190	1428	2249	2362	2300	1798	1665	1531	2014	2346	2033	1675	1777					
		83.08%	83.18%	83.02%	83.12%	83.15%	83.28%	82.99%	81.65%	83.08%	83.37%	83.18%	83.24%	83.46%	83.21%	82.68%	83.55%	83.32%	83.00%	82.38%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
