Выборы Президента Российской Федерации																																					
																																					
Наименование Избирательной комиссии:    Голышмановская																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256					
1	"Число избирателей, внесенных в список"	19470	842	926	1027	995	991	889	792	905	896	1338	585	443	463	256	879	499	144	163	416	653	788	998	617	715	542	150	99	672	361	426					
2	Число полученных избирательных бюллетеней	19407	880	950	1100	950	1000	880	850	950	880	1350	550	430	450	230	900	480	135	170	400	650	780	950	600	700	500	163	99	650	350	430					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	14013	642	583	713	669	671	584	613	675	612	1074	468	332	358	187	605	366	103	127	290	456	511	723	438	472	422	129	82	496	281	331					
5	"Число избирательных бюллетеней, выданных вне помещения"	1839	47	60	59	88	54	13	34	24	29	8	82	59	35	35	144	59	15	15	62	91	169	179	84	142	63	12	15	74	52	36					
6	Число погашенных избирательных бюллетеней	3555	191	307	328	193	275	283	203	251	239	268	0	39	57	8	151	55	17	28	48	103	100	48	78	86	15	22	2	80	17	63					
7	Число избирательных бюллетеней в переносных ящиках	1839	47	60	59	88	54	13	34	24	29	8	82	59	35	35	144	59	15	15	62	91	169	179	84	142	63	12	15	74	52	36					
8	Число бюллетеней в стационарных ящиках для голосования	14009	642	583	713	668	671	584	613	675	611	1074	468	332	358	187	605	366	103	127	290	456	511	723	438	472	422	129	82	496	279	331					
9	Число недействительных избирательных бюллетеней	143	13	3	11	6	4	7	0	8	4	10	4	4	4	6	11	7	0	0	5	3	2	4	7	3	8	2	0	1	1	5					
10	Число действительных избирательных бюллетеней	15705	676	640	761	750	721	590	647	691	636	1072	546	387	389	216	738	418	118	142	347	544	678	898	515	611	477	139	97	569	330	362					
