Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Лысогорская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081					
1	"Число избирателей, внесенных в списки избирателей"	15709	2424	1837	1728	771	292	603	325	440	613	605	273	629	429	426	224	1189	173	592	408	113	489	425	438	263					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	15666	2405	1850	1665	750	285	590	330	430	615	600	270	640	430	430	235	1235	175	610	400	118	492	422	428	261					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	9043	1402	1031	880	547	178	360	208	258	460	432	107	285	210	233	166	581	109	294	301	66	286	254	259	136					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1622	136	109	81	61	55	125	44	39	60	77	137	61	31	108	8	138	14	104	46	7	44	51	35	51					
6	Число погашенных избирательных бюллетеней	5001	867	710	704	142	52	105	78	133	95	91	26	294	189	89	61	516	52	212	53	45	162	117	134	74					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1622	136	109	81	61	55	125	44	39	60	77	137	61	31	108	8	138	14	104	46	7	44	51	35	51					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9036	1402	1031	873	547	178	360	208	258	460	432	107	285	210	233	166	581	109	294	301	66	286	254	259	136					
9	Число недействительных избирательных бюллетеней	151	28	18	12	7	1	0	1	8	4	6	5	5	6	0	5	5	6	0	3	5	5	12	8	1					
10	Число действительных избирательных бюллетеней	10507	1510	1122	942	601	232	485	251	289	516	503	239	341	235	341	169	714	117	398	344	68	325	293	286	186					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	381	74	30	30	25	5	10	10	10	10	10	5	10	10	12	10	45	5	10	10	5	10	15	15	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	355	70	25	30	23	5	10	3	7	10	10	2	10	10	12	10	45	5	10	10	5	10	15	15	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	98	18	9	4	5	1	3	2	3	4	7	2	4	2	5	1	7	0	2	6	1	6	2	2	2					
14	Число погашенных неиспользованных открепительных удостоверений	26	4	5	0	2	0	0	7	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	3	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	223	44	18	27	15	2	10	0	12	15	12	3	8	9	4	0	21	1	0	6	0	7	4	2	3					
		2.09%	2.86%	1.58%	2.83%	2.47%	0.86%	2.06%	0.00%	4.04%	2.88%	2.36%	1.23%	2.31%	3.73%	1.17%	0.00%	2.92%	0.81%	0.00%	1.73%	0.00%	2.12%	1.31%	0.68%	1.60%					
19	2.Всероссийская политическая партия «Гражданская Сила»	39	8	12	3	0	0	2	0	0	1	2	1	2	0	0	0	3	0	0	2	0	0	2	0	1					
		0.37%	0.52%	1.05%	0.31%	0.00%	0.00%	0.41%	0.00%	0.00%	0.19%	0.39%	0.41%	0.58%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.58%	0.00%	0.00%	0.66%	0.00%	0.53%					
20	3.Политическая партия «Демократическая партия России»	7	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1					
		0.07%	0.07%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1089	145	182	138	38	9	53	21	23	31	38	12	51	29	38	13	86	29	44	16	1	36	32	14	10					
		10.22%	9.43%	15.96%	14.47%	6.25%	3.86%	10.93%	8.33%	7.74%	5.96%	7.47%	4.92%	14.74%	12.03%	11.14%	7.47%	11.96%	23.58%	11.06%	4.61%	1.37%	10.91%	10.49%	4.76%	5.35%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	6	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0					
		0.06%	0.00%	0.09%	0.00%	0.16%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	13	6	2	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0					
		0.12%	0.39%	0.18%	0.00%	0.16%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.29%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	741	86	90	52	38	3	38	0	24	31	25	3	24	27	34	28	69	8	20	19	3	45	26	22	26					
		6.95%	5.59%	7.89%	5.45%	6.25%	1.29%	7.84%	0.00%	8.08%	5.96%	4.91%	1.23%	6.94%	11.20%	9.97%	16.09%	9.60%	6.50%	5.03%	5.48%	4.11%	13.64%	8.52%	7.48%	13.90%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	643	135	90	78	36	17	16	11	14	19	24	9	34	16	11	9	40	6	17	13	5	9	11	16	7					
		6.03%	8.78%	7.89%	8.18%	5.92%	7.30%	3.30%	4.37%	4.71%	3.65%	4.72%	3.69%	9.83%	6.64%	3.23%	5.17%	5.56%	4.88%	4.27%	3.75%	6.85%	2.73%	3.61%	5.44%	3.74%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	43	8	2	6	2	0	3	0	2	1	1	1	1	3	1	0	5	0	0	4	0	1	1	0	1					
		0.40%	0.52%	0.18%	0.63%	0.33%	0.00%	0.62%	0.00%	0.67%	0.19%	0.20%	0.41%	0.29%	1.24%	0.29%	0.00%	0.70%	0.00%	0.00%	1.15%	0.00%	0.30%	0.33%	0.00%	0.53%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7649	1070	713	630	466	201	361	219	209	414	401	210	216	151	250	119	481	73	317	281	59	224	217	230	137					
		71.77%	69.57%	62.54%	66.04%	76.64%	86.27%	74.43%	86.90%	70.37%	79.62%	78.78%	86.07%	62.43%	62.66%	73.31%	68.39%	66.90%	59.35%	79.65%	80.98%	80.82%	67.88%	71.15%	78.23%	73.26%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	54	7	11	8	4	0	1	0	3	4	0	0	4	0	1	0	6	0	0	2	0	1	0	2	0					
		0.51%	0.46%	0.96%	0.84%	0.66%	0.00%	0.21%	0.00%	1.01%	0.77%	0.00%	0.00%	1.16%	0.00%	0.29%	0.00%	0.83%	0.00%	0.00%	0.58%	0.00%	0.30%	0.00%	0.68%	0.00%					
																															
																															
																															
																															
																															
																															
