Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Карачевская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470					
1	"Число избирателей, внесенных в списки"	30193	2181	1321	2826	3021	2478	2467	2506	199	616	571	297	383	348	1104	599	197	474	288	239	436	595	141	270	1369	206	1794	773	216	290	93	310	204	202	453	164	562					
2	"Число бюллетеней, полученных участковыми комиссиями"	29562	2090	1264	2770	2890	2460	2415	2355	200	620	560	295	359	335	1090	545	202	470	283	245	442	600	131	255	1349	207	1810	755	205	295	102	314	210	199	462	194	584					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	16143	1078	612	1553	1736	1422	1310	1242	191	294	273	144	267	193	762	369	86	394	188	123	249	353	32	113	457	122	838	292	85	168	60	186	127	126	244	91	363					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1016	29	17	33	52	25	19	74	0	36	25	36	0	2	0	29	44	0	0	17	0	14	52	37	147	35	36	67	20	46	0	55	0	22	35	12	0					
6	Число погашенных бюллетеней	12403	983	635	1184	1102	1013	1086	1039	9	290	262	115	92	140	328	147	72	76	95	105	193	233	47	105	745	50	936	396	100	81	42	73	83	51	183	91	221					
7	Число бюллетеней в переносных ящиках для голосования	1016	29	17	33	52	25	19	74	0	36	25	36	0	2	0	29	44	0	0	17	0	14	52	37	147	35	36	67	20	46	0	55	0	22	35	12	0					
8	Число бюллетеней в стационарных ящиках для голосования	16139	1078	612	1552	1736	1420	1310	1242	191	294	273	144	267	193	762	368	86	394	188	123	249	353	32	113	457	122	838	292	85	168	60	186	127	126	244	91	363					
9	Число недействительных бюллетеней	192	12	6	8	16	17	9	18	0	13	2	7	12	2	0	3	0	3	1	5	7	3	1	3	5	1	11	4	2	0	0	3	0	5	8	0	5					
10	Число действительных бюллетеней	16963	1095	623	1577	1772	1428	1320	1298	191	317	296	173	255	193	762	394	130	391	187	135	242	364	83	147	599	156	863	355	103	214	60	238	127	143	271	103	358					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	448	30	30	30	30	30	30	30	0	10	10	5	10	10	18	10	5	10	5	5	10	10	5	5	20	5	20	10	5	5	5	5	5	5	10	5	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	85	7	0	6	7	9	12	7	0	0	0	0	0	0	2	4	1	0	1	0	2	10	0	0	2	1	4	6	0	1	0	0	0	0	1	0	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	137	3	2	15	11	22	12	9	0	2	3	0	2	1	1	2	0	0	4	0	2	6	7	9	2	2	4	2	0	1	0	1	0	1	3	2	6					
14	Число погашенных открепительных удостоверений	363	23	30	24	23	21	18	23	0	10	10	5	10	10	16	6	4	10	4	5	8	0	5	5	18	4	16	4	5	4	5	5	5	5	9	5	8					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
