Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																									
Дата голосования: 04.12.2011																																									
																																									
Наименование Избирательной комиссии:    Советская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129					
1	"Число избирателей, внесенных в список избирателей"	22833	180	395	219	335	225	716	311	247	159	788	802	173	1060	288	453	429	360	415	132	1125	89	1387	1451	1309	1473	1434	1417	1459	2326	932	134	137	254	219					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	22860	180	390	230	340	220	700	310	240	150	790	810	190	1090	320	450	470	370	400	130	1130	80	1420	1420	1330	1460	1440	1390	1400	2340	920	130	150	250	220					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	10436	94	162	85	125	113	329	135	139	81	342	324	95	472	153	151	217	142	175	55	572	29	593	749	603	713	651	718	719	945	383	70	95	124	83					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1331	16	62	19	37	9	60	48	27	33	73	108	24	95	38	31	37	74	12	6	29	2	44	33	32	27	72	58	9	78	80	11	9	22	16					
6	Число погашенных избирательных бюллетеней	11093	70	166	126	178	98	311	127	74	36	375	378	71	523	129	268	216	154	213	69	529	49	783	638	695	720	717	614	672	1317	457	49	46	104	121					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1331	16	62	19	37	9	60	48	27	33	73	108	24	95	38	31	37	74	12	6	29	2	44	33	32	27	72	58	9	78	80	11	9	22	16					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10436	94	162	85	125	113	329	135	139	81	342	324	95	472	153	151	217	142	175	55	572	29	593	749	603	713	651	718	719	945	383	70	95	124	83					
9	Число недействительных избирательных бюллетеней	162	5	0	2	0	3	6	5	5	2	4	4	0	4	2	2	4	0	3	0	10	0	12	12	6	13	12	15	10	11	4	0	3	2	1					
10	Число действительных избирательных бюллетеней	11605	105	224	102	162	119	383	178	161	112	411	428	119	563	189	180	250	216	184	61	591	31	625	770	629	727	711	761	718	1012	459	81	101	144	98					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	663	17	15	15	15	15	20	15	15	10	20	20	15	20	20	15	15	15	15	20	23	15	25	30	25	25	25	25	35	25	30	15	23	15	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	376	16	5	10	2	8	5	5	3	0	9	3	15	6	20	1	0	12	5	2	21	3	12	30	20	15	12	19	34	25	28	1	22	5	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	223	3	4	2	1	5	8	3	4	5	5	3	3	1	5	8	3	1	7	4	7	2	15	12	20	26	7	19	11	7	7	2	7	4	2					
14	Число погашенных неиспользованных открепительных удостоверений	287	1	10	5	13	7	15	10	12	10	11	17	0	14	0	14	15	3	10	18	2	12	13	0	5	10	13	6	1	0	2	14	1	10	13					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	30	0	1	1	1	0	1	0	0	0	1	0	0	2	3	0	1	0	0	0	1	0	3	5	2	1	3	3	1	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
