Выборы Президента Российской Федерации																																																									
Дата голосования: 04.03.2012																																																									
																																																									
Наименование Избирательной комиссии:    Брянская																																																									
																																																									
Сводная таблица итогов голосования																																																									
																																																									
	Число участковых избирательных комиссий	46																																																							
	Число участковых избирательных комиссий, приступивших к передаче сведений	46																																																							
																																																									
		Сумма	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245									
1	Число избирателей, включенных в список избирателей	45991	1198	356	142	355	766	174	504	2326	994	2242	1560	544	520	386	1839	324	580	227	248	2121	2184	2442	1248	1123	488	948	636	604	345	313	1805	2466	1574	2105	506	350	1928	2066	376	658	1452	908	530	199	560	771									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	39620	1000	300	120	300	700	150	400	1900	800	1800	1400	400	400	300	1930	250	500	200	200	1800	1800	2000	1000	1000	500	900	600	500	300	300	1600	2200	1200	1700	400	300	1900	2100	350	500	1200	700	400	200	500	620									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	27349	637	146	83	208	488	105	322	1394	325	1445	937	332	335	198	1023	172	372	141	167	1298	1329	1309	702	818	334	561	397	287	162	160	1097	1449	828	1352	281	224	1394	1378	279	313	790	621	214	87	351	504									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	5928	269	53	30	53	70	36	53	261	433	216	386	61	34	27	167	29	102	55	21	319	181	361	128	95	43	132	116	109	67	81	83	158	289	54	64	9	116	280	36	107	280	73	173	64	123	31									
6	Число погашенных избирательных бюллетеней	6343	94	101	7	39	142	9	25	245	42	139	77	7	31	75	740	49	26	4	12	183	290	330	170	87	123	207	87	104	71	59	420	593	83	294	55	67	390	442	35	80	130	6	13	49	26	85									
7	Число избирательных бюллетеней в переносных ящиках для голосования	5928	269	53	30	53	70	36	53	261	433	216	386	61	34	27	167	29	102	55	21	319	181	361	128	95	43	132	116	109	67	81	83	158	289	54	64	9	116	280	36	107	280	73	173	64	123	31									
8	Число бюллетеней в стационарных ящиках для голосования	27348	636	146	83	208	488	105	322	1394	325	1445	937	332	335	198	1023	172	372	141	167	1298	1329	1309	702	818	334	561	397	287	162	160	1097	1449	828	1352	281	224	1394	1378	279	313	790	621	214	87	351	504									
9	Число недействительных избирательных бюллетеней	307	14	3	1	2	10	0	4	21	7	11	10	8	5	0	13	2	3	1	3	0	7	7	3	6	4	3	5	4	1	1	12	13	10	33	4	3	15	23	2	4	12	9	2	1	1	4									
10	Число действительных избирательных бюллетеней	32969	891	196	112	259	548	141	371	1634	751	1650	1313	385	364	225	1177	199	471	195	185	1617	1503	1663	827	907	373	690	508	392	228	240	1168	1594	1107	1373	341	230	1495	1635	313	416	1058	685	385	150	473	531									
11	Число полученных открепительных  удостоверений	209	5	5	0	1	3	1	3	13	3	3	5	4	3	1	3	2	1	1	1	9	8	25	15	2	0	7	6	4	1	2	7	8	8	7	3	17	5	4	2	2	2	2	0	0	3	2									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	209	5	5	0	1	3	1	3	13	3	3	5	4	3	1	3	2	1	1	1	9	8	25	15	2	0	7	6	4	1	2	7	8	8	7	3	17	5	4	2	2	2	2	0	0	3	2									
13	Число избирателей, проголосовавших по открепительным удостоверениям	658	7	1	1	18	5	1	6	27	7	15	35	2	1	3	17	5	4	1	1	13	32	33	29	3	1	3	2	8	8	21	57	43	64	38	4	4	57	20	29	1	6	7	4	1	5	8									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	896	6	1	0	2	0	2	5	28	6	31	12	10	3	0	25	2	4	5	1	71	103	59	48	12	6	9	13	9	4	2	75	81	53	45	12	4	54	46	7	4	11	13	3	3	4	2									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																									
19	Жириновский Владимир Вольфович	2374	71	13	4	9	52	19	14	91	36	143	53	27	31	23	96	18	30	12	11	101	111	112	76	63	31	76	28	29	17	21	84	106	73	126	30	17	132	111	21	26	107	53	14	2	27	27									
		7.13%	7.85%	6.53%	3.54%	3.45%	9.32%	13.48%	3.73%	5.50%	4.75%	8.61%	4.01%	6.87%	8.40%	10.22%	8.07%	8.96%	6.33%	6.12%	5.85%	6.25%	7.35%	6.71%	9.16%	6.90%	8.22%	10.97%	5.46%	7.32%	7.42%	8.71%	7.12%	6.60%	6.54%	8.96%	8.70%	7.30%	8.74%	6.69%	6.67%	6.19%	10.00%	7.64%	3.62%	1.32%	5.70%	5.05%									
20	Зюганов Геннадий Андреевич	6563	184	42	8	46	91	19	89	361	110	388	333	73	72	57	214	39	65	16	41	352	326	254	167	128	62	111	69	79	57	54	255	368	202	362	69	65	253	284	52	86	254	141	62	45	45	113									
		19.72%	20.33%	21.11%	7.08%	17.62%	16.31%	13.48%	23.73%	21.81%	14.51%	23.36%	25.17%	18.58%	19.51%	25.33%	17.98%	19.40%	13.71%	8.16%	21.81%	21.77%	21.59%	15.21%	20.12%	14.02%	16.45%	16.02%	13.45%	19.95%	24.89%	22.41%	21.61%	22.90%	18.08%	25.75%	20.00%	27.90%	16.75%	17.13%	16.51%	20.48%	23.74%	20.32%	16.02%	29.80%	9.49%	21.12%									
21	Миронов Сергей Михайлович	944	15	3	3	5	12	4	11	55	9	42	44	8	9	3	39	9	11	10	1	41	51	39	27	23	15	18	30	8	10	13	19	57	20	62	8	8	67	39	6	7	38	18	10	6	6	5									
