Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
Наименование Избирательной комиссии:    Сунтарская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540					
1	"Число избирателей, внесенных в список избирателей"	15179	376	182	507	201	528	68	1166	177	484	278	186	654	1237	937	1519	1066	982	115	264	150	533	76	247	317	303	435	870	363	485	67	406					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	14701	427	165	548	228	626	77	1100	210	547	272	174	484	1090	748	1212	852	1013	110	280	146	584	82	290	347	347	476	800	405	517	67	477					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	32	2	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	3	0	13	0	0	0	0	5	0	0	0	0	3					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	9802	281	105	307	176	412	65	817	134	360	222	154	325	729	471	810	570	512	97	173	111	391	69	199	195	249	298	587	249	362	56	316					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	881	27	18	57	8	42	2	112	8	27	12	4	77	36	18	50	25	29	0	14	6	40	1	10	25	14	29	74	14	40	5	57					
6	Число погашенных избирательных бюллетеней	3986	117	42	184	44	172	10	167	68	160	36	16	82	325	259	352	257	472	13	90	29	140	12	81	127	84	144	139	142	115	6	101					
7	Число избирательных бюллетеней в переносных ящиках для голосования	913	29	18	57	8	42	2	116	8	27	14	4	77	36	18	50	25	29	0	17	6	53	1	10	25	14	34	74	14	40	5	60					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9802	281	105	307	176	412	65	817	134	360	222	154	325	729	471	810	570	512	97	173	111	391	69	199	195	249	298	587	249	362	56	316					
9	Число недействительных избирательных бюллетеней	77	3	0	3	1	4	0	10	1	1	0	0	2	7	4	4	7	4	0	3	1	3	0	0	0	3	2	6	2	3	0	3					
10	Число действительных избирательных бюллетеней	10638	307	123	361	183	450	67	923	141	386	236	158	400	758	485	856	588	537	97	187	116	441	70	209	220	260	330	655	261	399	61	373					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	480	12	12	16	9	26	3	48	6	26	8	8	14	20	19	25	22	16	3	8	4	30	18	8	10	10	14	31	11	16	14	13					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	453	10	12	16	9	25	3	48	6	26	8	8	8	20	19	25	13	16	3	8	4	29	16	8	7	9	13	31	11	16	13	13					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	191	2	1	1	1	4	2	7	2	3	2	1	17	17	15	26	11	14	1	6	1	7	6	2	3	4	6	7	7	2	3	10					
14	Число погашенных неиспользованных открепительных удостоверений	27	2	0	0	0	1	0	0	0	0	0	0	6	0	0	0	9	0	0	0	0	1	2	0	3	1	1	0	0	0	1	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	13	0	0	0	2	1	0	1	0	0	0	0	0	1	1	2	0	0	0	0	1	0	0	0	2	0	0	2	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2787	78	24	91	28	85	8	236	41	79	61	42	123	218	163	271	194	178	20	62	19	75	7	59	56	70	49	191	59	94	26	80					
		26.01%	25.16%	19.51%	25.00%	15.22%	18.72%	11.94%	25.29%	28.87%	20.41%	25.85%	26.58%	30.60%	28.50%	33.33%	31.51%	32.61%	32.90%	20.62%	32.63%	16.24%	16.89%	10.00%	28.23%	25.45%	26.62%	14.76%	28.90%	22.43%	23.38%	42.62%	21.28%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	165	6	4	6	1	3	0	13	0	11	9	6	7	5	4	5	6	5	1	2	2	10	1	6	8	4	2	13	3	7	2	13					
		1.54%	1.94%	3.25%	1.65%	0.54%	0.66%	0.00%	1.39%	0.00%	2.84%	3.81%	3.80%	1.74%	0.65%	0.82%	0.58%	1.01%	0.92%	1.03%	1.05%	1.71%	2.25%	1.43%	2.87%	3.64%	1.52%	0.60%	1.97%	1.14%	1.74%	3.28%	3.46%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	26	0	0	0	1	3	0	2	1	1	1	1	0	0	3	1	1	0	0	1	0	1	0	2	2	1	0	1	0	2	1	0					
		0.24%	0.00%	0.00%	0.00%	0.54%	0.66%	0.00%	0.21%	0.70%	0.26%	0.42%	0.63%	0.00%	0.00%	0.61%	0.12%	0.17%	0.00%	0.00%	0.53%	0.00%	0.23%	0.00%	0.96%	0.91%	0.38%	0.00%	0.15%	0.00%	0.50%	1.64%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1408	58	17	49	20	77	1	71	14	43	19	28	51	133	65	112	72	80	8	24	31	103	6	17	28	8	31	81	25	63	14	59					
		13.14%	18.71%	13.82%	13.46%	10.87%	16.96%	1.49%	7.61%	9.86%	11.11%	8.05%	17.72%	12.69%	17.39%	13.29%	13.02%	12.10%	14.79%	8.25%	12.63%	26.50%	23.20%	8.57%	8.13%	12.73%	3.04%	9.34%	12.25%	9.51%	15.67%	22.95%	15.69%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	40	2	0	1	1	0	0	2	0	2	1	0	1	3	3	5	4	3	0	0	0	2	0	3	1	0	0	2	2	1	1	0					
		0.37%	0.65%	0.00%	0.27%	0.54%	0.00%	0.00%	0.21%	0.00%	0.52%	0.42%	0.00%	0.25%	0.39%	0.61%	0.58%	0.67%	0.55%	0.00%	0.00%	0.00%	0.45%	0.00%	1.44%	0.45%	0.00%	0.00%	0.30%	0.76%	0.25%	1.64%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6175	163	77	211	132	280	58	595	85	246	145	80	217	395	246	458	308	270	68	97	64	249	56	122	125	177	248	367	172	229	16	219					
		57.63%	52.58%	62.60%	57.97%	71.74%	61.67%	86.57%	63.77%	59.86%	63.57%	61.44%	50.63%	53.98%	51.63%	50.31%	53.26%	51.76%	49.91%	70.10%	51.05%	54.70%	56.08%	80.00%	58.37%	56.82%	67.30%	74.70%	55.52%	65.40%	56.97%	26.23%	58.24%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	37	0	1	3	0	2	0	4	0	4	0	1	1	4	1	4	3	1	0	1	0	1	0	0	0	0	0	0	0	3	1	2					
		0.35%	0.00%	0.81%	0.82%	0.00%	0.44%	0.00%	0.43%	0.00%	1.03%	0.00%	0.63%	0.25%	0.52%	0.20%	0.47%	0.50%	0.18%	0.00%	0.53%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.75%	1.64%	0.53%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
