Выборы Президента Российской Федерации																																																														
Дата голосования: 18.03.2018																																																														
																																																														
Наименование Избирательной комиссии:    Отрадненская																																																														
																																																														
Сводная таблица итогов голосования																																																														
																																																														
	Число участковых избирательных комиссий	51																																																												
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	51																																																												
																																																														
		Сумма	УИК №3801	УИК №3802	УИК №3803	УИК №3804	УИК №3805	УИК №3806	УИК №3807	УИК №3808	УИК №3809	УИК №3810	УИК №3811	УИК №3812	УИК №3813	УИК №3814	УИК №3815	УИК №3816	УИК №3817	УИК №3818	УИК №3819	УИК №3820	УИК №3821	УИК №3822	УИК №3823	УИК №3824	УИК №3825	УИК №3826	УИК №3827	УИК №3828	УИК №3829	УИК №3830	УИК №3831	УИК №3832	УИК №3833	УИК №3834	УИК №3835	УИК №3836	УИК №3837	УИК №3838	УИК №3839	УИК №3840	УИК №3841	УИК №3842	УИК №3843	УИК №3844	УИК №3845	УИК №3846	УИК №3847	УИК №3848	УИК №3849	УИК №3850	УИК №3851									
1	"Число избирателей, включенных в список избирателей"	46062	2230	2876	2196	1808	1950	2258	1916	2126	1005	159	389	407	117	1168	1123	1199	1188	444	192	279	984	409	857	711	211	310	1286	1050	326	641	736	1126	1191	379	112	188	369	1627	1066	159	824	2172	876	323	240	689	242	952	411	373	192									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	44040	2100	2600	2000	1600	1800	2100	1800	2000	900	150	380	400	110	1100	1100	1100	1150	430	180	270	950	400	850	700	200	330	1300	1050	310	620	750	1100	1250	370	110	190	360	1600	1100	150	800	2100	850	310	240	680	240	910	400	370	180									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	33907	1398	1290	1225	1020	1369	1672	1441	1454	706	123	304	303	89	828	894	750	1048	394	168	251	708	229	666	577	170	223	1109	928	284	578	598	995	1014	137	57	147	298	1273	875	125	686	1946	787	273	177	529	184	812	325	320	150									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	5204	262	146	257	165	169	233	172	284	160	24	64	77	20	175	132	220	56	20	9	14	227	98	140	88	30	68	100	72	22	35	93	75	97	224	21	29	47	281	127	25	85	97	28	31	48	114	42	77	63	31	30									
6	Число погашенных избирательных бюллетеней	4929	440	1164	518	415	262	195	187	262	34	3	12	20	1	97	74	130	46	16	3	5	15	73	44	35	0	39	91	50	4	7	59	30	139	9	32	14	15	46	98	0	29	57	35	6	15	37	14	21	12	19	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	5204	262	146	257	165	169	233	172	284	160	24	64	77	20	175	132	220	56	20	9	14	227	98	140	88	30	68	100	72	22	35	93	75	97	224	21	29	47	281	127	25	85	97	28	31	48	114	42	77	63	31	30									
8	Число бюллетеней в стационарных ящиках для голосования	33904	1398	1290	1225	1020	1369	1672	1441	1454	706	123	304	303	89	828	894	748	1048	394	168	251	708	229	666	577	170	223	1108	928	284	578	598	995	1014	137	57	147	298	1273	875	125	686	1946	787	273	177	529	184	812	325	320	150									
9	Число недействительных избирательных бюллетеней	286	32	12	13	10	11	19	19	15	13	0	0	3	0	8	2	7	0	3	1	1	6	2	2	2	1	0	9	9	0	6	5	10	8	8	0	0	2	19	7	0	0	17	0	0	0	2	0	2	0	0	0									
10	Число действительных избирательных бюллетеней	38822	1628	1424	1469	1175	1527	1886	1594	1723	853	147	368	377	109	995	1024	961	1104	411	176	264	929	325	804	663	199	291	1199	991	306	607	686	1060	1103	353	78	176	343	1535	995	150	771	2026	815	304	225	641	226	887	388	351	180									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																														
13	Бабурин Сергей Николаевич	154	7	8	5	6	8	6	2	4	1	0	1	0	1	4	3	3	5	0	0	2	0	3	2	1	0	1	6	3	0	1	1	6	10	2	0	0	2	6	7	0	10	11	8	2	1	0	0	1	2	1	1									
		0.39%	0.42%	0.56%	0.34%	0.51%	0.52%	0.31%	0.12%	0.23%	0.12%	0.00%	0.27%	0.00%	0.92%	0.40%	0.29%	0.31%	0.45%	0.00%	0.00%	0.75%	0.00%	0.92%	0.25%	0.15%	0.00%	0.34%	0.50%	0.30%	0.00%	0.16%	0.14%	0.56%	0.90%	0.55%	0.00%	0.00%	0.58%	0.39%	0.70%	0.00%	1.30%	0.54%	0.98%	0.66%	0.44%	0.00%	0.00%	0.11%	0.52%	0.28%	0.56%									
14	Грудинин Павел Николаевич	3506	187	294	229	196	136	230	199	458	115	15	18	13	6	69	86	95	82	27	14	14	36	16	37	22	9	4	78	23	7	48	73	62	127	25	8	5	53	87	64	15	10	66	12	17	3	38	11	34	16	9	8									
		8.96%	11.27%	20.47%	15.45%	16.54%	8.84%	12.07%	12.34%	26.35%	13.28%	10.20%	4.89%	3.42%	5.50%	6.88%	8.38%	9.81%	7.43%	6.52%	7.91%	5.28%	3.85%	4.89%	4.59%	3.31%	4.50%	1.37%	6.46%	2.30%	2.29%	7.83%	10.56%	5.79%	11.43%	6.93%	10.26%	2.84%	15.36%	5.60%	6.39%	10.00%	1.30%	3.23%	1.47%	5.59%	1.33%	5.91%	4.87%	3.82%	4.12%	2.56%	4.44%									
15	Жириновский Владимир Вольфович	1630	47	71	77	56	78	88	93	40	44	11	9	8	4	42	39	70	92	15	2	9	45	18	37	35	10	6	21	17	5	28	36	25	57	14	6	11	19	56	53	4	20	86	27	7	15	15	5	24	6	20	7									
		4.17%	2.83%	4.94%	5.20%	4.73%	5.07%	4.62%	5.77%	2.30%	5.08%	7.48%	2.45%	2.11%	3.67%	4.19%	3.80%	7.23%	8.33%	3.62%	1.13%	3.40%	4.81%	5.50%	4.59%	5.26%	5.00%	2.06%	1.74%	1.70%	1.63%	4.57%	5.21%	2.34%	5.13%	3.88%	7.69%	6.25%	5.51%	3.60%	5.29%	2.67%	2.59%	4.21%	3.31%	2.30%	6.67%	2.33%	2.21%	2.70%	1.55%	5.70%	3.89%									
16	Путин Владимир Владимирович	32911	1363	1024	1119	886	1281	1529	1275	1205	675	118	332	342	97	865	889	778	917	363	156	232	836	286	721	595	179	280	1076	937	294	523	563	947	894	307	64	160	266	1369	857	128	691	1841	743	270	202	574	204	822	361	313	162									
