Выборы Президента Российской Федерации																																																												
Дата голосования: 18.03.2018																																																												
																																																												
Наименование Избирательной комиссии:    Гайская городская																																																												
																																																												
Сводная таблица итогов голосования																																																												
																																																												
	Число участковых избирательных комиссий	49																																																										
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	49																																																										
																																																												
		Сумма	УИК №383	УИК №384	УИК №385	УИК №387	УИК №388	УИК №389	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436									
1	"Число избирателей, включенных в список избирателей"	37450	621	218	67	210	661	233	488	305	270	289	191	665	122	256	426	303	239	243	102	114	180	106	294	117	166	94	99	1010	1524	1515	1261	1453	1348	1318	1694	763	1290	2002	1729	536	1389	1695	1348	1834	1200	1276	1356	1777	1053									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	38450	740	260	65	220	720	260	580	300	280	310	195	715	140	270	470	365	235	260	105	120	240	135	345	115	195	115	110	1000	1550	1520	1290	1370	1400	1330	1710	765	1320	2045	1740	540	1410	1700	1345	1865	1200	1225	1360	1840	1060									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	23581	427	152	58	114	365	156	371	207	171	190	139	447	86	146	289	200	163	220	82	77	128	101	171	57	114	92	77	607	912	905	737	810	826	846	1208	483	798	1308	1043	324	852	1119	916	1194	670	695	809	1149	570									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1114	44	28	3	19	58	27	29	14	8	6	10	14	0	11	26	18	11	4	0	13	16	0	18	6	7	2	0	19	31	50	51	131	35	17	23	14	30	21	21	13	44	18	10	19	27	87	20	21	20									
6	Число погашенных избирательных бюллетеней	13755	269	80	4	87	297	77	180	79	101	114	46	254	54	113	155	147	61	36	23	30	96	34	156	52	74	21	33	374	607	565	502	429	539	467	479	268	492	716	676	203	514	563	419	652	503	443	531	670	470									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1114	44	28	3	19	58	27	29	14	8	6	10	14	0	11	26	18	11	4	0	13	16	0	18	6	7	2	0	19	31	50	51	131	35	17	23	14	30	21	21	13	44	18	10	19	27	87	20	21	20									
8	Число бюллетеней в стационарных ящиках для голосования	23581	427	152	58	114	365	156	371	207	171	190	139	447	86	146	289	200	163	220	82	77	128	101	171	57	114	92	77	607	912	905	737	810	826	846	1208	483	798	1308	1043	324	852	1119	916	1194	670	695	809	1149	570									
9	Число недействительных избирательных бюллетеней	318	12	3	1	1	5	2	3	0	0	0	4	3	3	0	5	3	5	1	1	0	2	0	1	0	1	0	1	8	13	14	9	14	12	10	22	1	17	19	9	5	13	8	16	12	9	17	17	12	4									
10	Число действительных избирательных бюллетеней	24377	459	177	60	132	418	181	397	221	179	196	145	458	83	157	310	215	169	223	81	90	142	101	188	63	120	94	76	618	930	941	779	927	849	853	1209	496	811	1310	1055	332	883	1129	910	1201	688	765	812	1158	586									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																												
13	Бабурин Сергей Николаевич	155	1	0	0	1	0	0	2	1	0	1	1	4	0	0	3	0	1	1	1	2	1	1	1	1	1	0	0	3	4	7	8	10	7	4	12	1	4	10	8	3	6	5	4	9	4	5	6	7	4									
		0.63%	0.21%	0.00%	0.00%	0.75%	0.00%	0.00%	0.50%	0.45%	0.00%	0.51%	0.67%	0.87%	0.00%	0.00%	0.95%	0.00%	0.57%	0.45%	1.22%	2.22%	0.69%	0.99%	0.53%	1.59%	0.83%	0.00%	0.00%	0.48%	0.42%	0.73%	1.02%	1.06%	0.81%	0.46%	0.97%	0.20%	0.48%	0.75%	0.75%	0.89%	0.67%	0.44%	0.43%	0.74%	0.57%	0.64%	0.72%	0.60%	0.68%									
14	Грудинин Павел Николаевич	4370	86	27	4	5	66	16	102	26	24	29	19	81	2	27	59	68	35	59	13	18	34	11	40	5	12	14	6	111	164	150	123	157	145	173	190	89	157	225	182	42	181	228	168	239	106	159	165	215	113									
		17.70%	18.26%	15.00%	6.56%	3.76%	15.60%	8.74%	25.50%	11.76%	13.41%	14.80%	12.75%	17.57%	2.33%	17.20%	18.73%	31.19%	20.11%	26.34%	15.85%	20.00%	23.61%	10.89%	21.16%	7.94%	9.92%	14.89%	7.79%	17.73%	17.39%	15.71%	15.61%	16.68%	16.84%	20.05%	15.43%	17.91%	18.96%	16.93%	17.11%	12.46%	20.20%	20.05%	18.14%	19.70%	15.21%	20.33%	19.90%	18.38%	19.15%									
