Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Басманный район																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №3101	УИК №3102	УИК №3103	УИК №3104	УИК №3105	УИК №3106	УИК №3107	УИК №3108	УИК №3109	УИК №4001					
1	"Число избирателей, внесенных в списки избирателей"	65681	1602	2081	2105	1895	2466	1601	2542	1171	2797	2311	2275	2528	2239	2533	2005	2884	2738	1817	1683	2799	2689	1829	2200	2921	2384	2450	2617	2276	369	189	475	236	134	144	30	129	87	450					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	60500	1500	1600	2100	1500	2000	1500	2000	1000	2000	2000	1900	2300	2000	2100	2000	2250	2250	1700	1500	2500	2500	1500	2000	2500	2000	2150	2600	2000	600	200	600	300	200	300	100	150	100	3000					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	46714	1472	1519	1743	1441	1296	1209	1637	955	1462	1300	1645	1955	1875	1373	1691	1712	2055	1649	1232	2084	1469	1451	1676	1870	1517	1913	2257	1631	244	63	202	196	134	138	30	129	74	415					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1574	18	52	33	24	22	25	33	23	44	38	32	43	18	41	38	48	31	22	12	32	43	27	17	57	34	57	40	97	125	123	273	33	0	6	0	0	13	0					
6	Число погашенных избирательных бюллетеней	12212	10	29	324	35	682	266	330	22	494	662	223	302	107	686	271	490	164	29	256	384	988	22	307	573	449	180	303	272	231	14	125	71	66	156	70	21	13	2585					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1574	18	52	33	24	22	25	33	23	44	38	32	43	18	41	38	48	31	22	12	32	43	27	17	57	34	57	40	97	125	123	273	33	0	6	0	0	13	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	46397	1470	1514	1737	1379	1274	1203	1631	955	1462	1295	1645	1948	1875	1373	1691	1708	2054	1639	1227	2064	1469	1449	1676	1847	1461	1856	2257	1621	244	63	202	196	134	138	30	129	74	407					
9	Число недействительных избирательных бюллетеней	675	17	19	12	0	39	16	29	9	16	24	35	18	17	12	15	35	19	21	16	19	22	34	5	29	19	39	27	84	1	4	7	7	0	1	0	1	1	6					
10	Число действительных избирательных бюллетеней	47296	1471	1547	1758	1403	1257	1212	1635	969	1490	1309	1642	1973	1876	1402	1714	1721	2066	1640	1223	2077	1490	1442	1688	1875	1476	1874	2270	1634	368	182	468	222	134	143	30	128	86	401					
