Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Атяшевская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115					
1	"Число избирателей, внесенных в списки"	17501	2244	1816	598	1221	653	568	640	357	558	202	366	205	238	204	512	132	50	378	249	282	67	550	306	395	575	156	160	241	84	245	205	387	452	330	283	512	213	239	201	60	367					
2	"Число бюллетеней, полученных участковыми комиссиями"	17566	2250	1854	574	1225	655	570	629	371	573	201	370	210	238	212	513	132	50	375	249	282	67	558	306	396	580	155	160	239	86	245	202	388	454	330	280	507	213	238	199	61	369					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	15833	1928	1644	532	1145	620	506	570	322	446	171	331	200	234	176	483	129	50	360	220	272	67	549	300	371	517	144	145	200	66	244	181	349	419	263	270	480	201	209	156	60	303					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	962	130	43	31	15	19	62	40	30	80	20	27	5	4	28	23	3	0	10	23	10	0	0	0	20	25	11	15	30	15	0	16	30	29	64	7	27	11	21	19	0	19					
6	Число погашенных бюллетеней	771	192	167	11	65	16	2	19	19	47	10	12	5	0	8	7	0	0	5	6	0	0	9	6	5	38	0	0	9	5	1	5	9	6	3	3	0	1	8	24	1	47					
7	Число бюллетеней в переносных ящиках для голосования	962	130	43	31	15	19	62	40	30	80	20	27	5	4	28	23	3	0	10	23	10	0	0	0	20	25	11	15	30	15	0	16	30	29	64	7	27	11	21	19	0	19					
8	Число бюллетеней в стационарных ящиках для голосования	15833	1928	1644	532	1145	620	506	570	322	446	171	331	200	234	176	483	129	50	360	220	272	67	549	300	371	517	144	145	200	66	244	181	349	419	263	270	480	201	209	156	60	303					
9	Число недействительных бюллетеней	47	0	5	0	2	0	0	1	0	4	4	0	0	4	0	1	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	10	1	0	3	2	0	0	1	3	0	0					
10	Число действительных бюллетеней	16748	2058	1682	563	1158	639	568	609	352	522	187	358	205	234	204	505	132	50	370	243	282	67	544	300	390	542	155	160	230	81	244	187	378	448	324	275	507	212	229	172	60	322					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	300	41	32	11	21	11	11	10	6	9	3	6	3	4	4	8	2	1	6	4	5	1	10	5	7	10	3	3	4	1	4	3	7	8	6	5	8	3	4	3	1	6					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	57	15	18	4	4	2	0	0	0	6	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	94	8	3	3	4	1	3	5	3	1	3	3	2	1	2	2	3	2	2	2	2	2	2	1	2	2	0	1	2	2	2	3	2	3	2	2	4	2	2	1	1	1					
14	Число погашенных открепительных удостоверений	243	26	14	7	17	9	11	10	6	3	3	6	3	4	4	8	1	1	5	4	5	1	10	4	6	10	3	3	4	1	4	3	7	8	6	5	4	3	4	3	1	6					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
