Выборы Президента Российской Федерации																																									
Дата голосования: 04.03.2012																																									
																																									
Наименование Избирательной комиссии:    район Южное Тушино																																									
																																									
Сводная таблица итогов голосования																																									
																																									
	Число участковых избирательных комиссий	30																																							
	Число участковых избирательных комиссий, приступивших к передаче сведений	30																																							
																																									
		Сумма	УИК №3000	УИК №3001	УИК №3002	УИК №3003	УИК №3004	УИК №3005	УИК №3006	УИК №3007	УИК №3008	УИК №3009	УИК №3010	УИК №3011	УИК №3012	УИК №3013	УИК №3014	УИК №3015	УИК №3016	УИК №3017	УИК №3018	УИК №3019	УИК №3020	УИК №3021	УИК №3022	УИК №3023	УИК №3024	УИК №3025	УИК №3026	УИК №3027	УИК №3188	УИК №3399									
1	Число избирателей, включенных в список избирателей	66254	2635	2619	2599	2677	2520	2316	2554	2255	2391	2100	2257	1592	1172	1775	2278	2319	2358	2654	2160	2595	2807	2599	2235	2763	1744	1866	2202	2692	1267	253									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	57300	2300	2200	2200	2400	2000	2000	2100	2100	2000	1900	2000	1100	1100	1500	2000	2000	2100	2100	2000	2300	2400	2300	1800	2400	1500	1600	1900	2400	1300	300									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	37576	1610	1393	1514	1711	1538	1284	1375	1314	1252	1145	1213	804	575	1005	1320	1274	1297	1522	1131	1401	1535	1413	1250	1627	877	1035	1279	1613	1019	250									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1622	60	100	100	46	73	63	80	78	72	61	31	42	48	40	30	39	57	68	78	88	55	43	21	43	34	41	18	110	3	0									
6	Число погашенных избирательных бюллетеней	18102	630	707	586	643	389	653	645	708	676	694	756	254	477	455	650	687	746	510	791	811	810	844	529	730	589	524	603	677	278	50									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1620	60	100	100	46	73	63	80	78	72	61	31	42	48	40	30	39	57	68	78	88	55	43	21	43	34	41	16	110	3	0									
8	Число бюллетеней в стационарных ящиках для голосования	37491	1601	1393	1511	1711	1523	1282	1368	1310	1252	1144	1213	803	575	1001	1320	1273	1295	1520	1129	1399	1534	1401	1247	1618	876	1032	1279	1613	1018	250									
9	Число недействительных избирательных бюллетеней	777	36	25	29	36	25	23	30	31	31	28	26	27	7	15	35	32	27	32	32	26	31	25	24	46	18	26	21	19	10	4									
10	Число действительных избирательных бюллетеней	38334	1625	1468	1582	1721	1571	1322	1418	1357	1293	1177	1218	818	616	1026	1315	1280	1325	1556	1175	1461	1558	1419	1244	1615	892	1047	1274	1704	1011	246									
11	Число полученных открепительных  удостоверений	1520	70	60	50	70	50	55	50	60	60	40	55	40	40	35	65	60	50	60	60	65	50	70	40	60	40	45	50	60	10	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1464	64	59	49	70	50	52	49	60	58	40	55	39	39	35	65	59	45	56	60	65	44	67	39	58	37	39	43	60	8	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1682	105	84	72	84	103	78	96	19	67	25	63	58	22	24	32	37	52	102	25	58	75	21	70	135	21	56	28	46	21	3									
14	Число неиспользованных открепительных удостоверений	56	6	1	1	0	0	3	1	0	2	0	0	1	1	0	0	1	5	4	0	0	6	3	1	2	3	6	7	0	2	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	74	1	2	2	7	4	1	5	8	1	3	3	4	2	5	1	3	3	3	0	3	2	1	1	2	1	1	4	1	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																									
19	Жириновский Владимир Вольфович	2705	96	114	96	116	110	102	113	81	104	71	88	58	49	66	87	78	81	110	49	71	115	102	82	97	73	74	118	123	169	12									
		6.92%	5.78%	7.64%	5.96%	6.60%	6.89%	7.58%	7.80%	5.84%	7.85%	5.89%	7.07%	6.86%	7.87%	6.34%	6.44%	5.95%	5.99%	6.93%	4.06%	4.77%	7.24%	7.06%	6.47%	5.84%	8.02%	6.90%	9.11%	7.14%	16.55%	4.80%									
20	Зюганов Геннадий Андреевич	7755	359	342	368	371	318	249	292	271	233	276	253	160	134	187	254	229	266	326	238	293	314	317	239	306	190	197	270	284	199	20									
		19.83%	21.61%	22.91%	22.84%	21.12%	19.92%	18.51%	20.17%	19.52%	17.60%	22.90%	20.34%	18.93%	21.51%	17.96%	18.81%	17.45%	19.67%	20.53%	19.72%	19.70%	19.76%	21.95%	18.85%	18.42%	20.88%	18.36%	20.85%	16.48%	19.49%	8.00%									
21	Миронов Сергей Михайлович	2005	67	70	74	81	78	68	63	77	72	70	56	50	32	47	56	83	67	93	70	84	94	87	84	87	38	43	74	97	37	6									
