Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Бурейская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245					
1	"Число избирателей, внесенных в списки"	19983	959	914	1986	2000	582	759	131	2939	1223	620	516	1205	882	973	830	421	107	299	245	101	450	581	148	377	349	64	106	216					
2	"Число бюллетеней, полученных участковыми комиссиями"	19335	935	880	1940	1915	565	730	120	2730	1100	610	490	1180	860	950	875	400	105	305	240	95	445	565	150	385	380	65	105	215					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	9526	428	330	979	984	205	351	72	1244	566	242	194	513	380	430	397	298	67	181	156	77	262	369	81	235	256	41	57	131					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	433	15	54	27	16	9	29	0	18	12	10	5	29	19	37	40	10	5	0	0	0	7	23	0	21	30	2	3	12					
6	Число погашенных бюллетеней	9376	492	496	934	915	351	350	48	1468	522	358	291	638	461	483	438	92	33	124	84	18	176	173	69	129	94	22	45	72					
7	Число бюллетеней в переносных ящиках для голосования	433	15	54	27	16	9	29	0	18	12	10	5	29	19	37	40	10	5	0	0	0	7	23	0	21	30	2	3	12					
8	Число бюллетеней в стационарных ящиках для голосования	9524	426	330	979	984	205	351	72	1243	565	242	194	513	380	430	397	297	67	181	156	77	262	369	81	235	259	41	57	131					
9	Число недействительных бюллетеней	114	7	2	3	7	2	4	0	3	10	5	3	9	3	5	6	4	0	0	1	2	8	12	3	2	3	2	4	4					
10	Число действительных бюллетеней	9843	434	382	1003	993	212	376	72	1258	567	247	196	533	396	462	431	303	72	181	155	75	261	380	78	254	286	41	56	139					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	200	10	10	12	12	6	6	5	12	12	6	6	12	10	12	10	5	5	4	4	4	5	6	4	5	5	4	4	4					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	55	4	2	11	3	1	5	1	4	1	2	0	2	0	2	8	2	0	0	0	0	1	4	0	0	2	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	77	3	1	1	4	2	0	6	13	22	2	2	7	0	2	0	2	1	0	0	4	1	1	0	0	0	1	0	2					
14	Число погашенных открепительных удостоверений	145	6	8	1	9	5	1	4	8	11	4	6	10	10	10	2	3	5	4	4	4	4	2	4	5	3	4	4	4					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	"1. ""ЕДИНЕНИЕ"""	125	4	3	4	11	4	3	4	12	5	3	2	3	8	9	3	2	1	3	3	2	6	8	2	8	6	0	3	3					
		1.25%	0.90%	0.78%	0.39%	1.1%	1.86%	0.78%	5.55%	0.95%	0.86%	1.19%	1.00%	0.55%	2.00%	1.92%	0.68%	0.65%	1.38%	1.65%	1.92%	2.59%	2.23%	2.04%	2.46%	3.12%	2.07%	0.0%	5.0%	2.09%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	353	5	9	12	12	1	1	2	163	85	0	5	5	3	3	3	7	3	7	4	1	1	5	0	4	4	0	3	5					
		3.54%	1.13%	2.34%	1.19%	1.2%	0.46%	0.26%	2.77%	12.92%	14.73%	0.0%	2.51%	0.92%	0.75%	0.64%	0.68%	2.28%	4.16%	3.86%	2.56%	1.29%	0.37%	1.27%	0.0%	1.56%	1.38%	0.0%	5.0%	3.49%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	361	22	9	27	41	11	7	2	49	24	10	5	28	21	19	17	9	5	0	3	2	9	15	3	7	7	2	3	4					
		3.62%	4.98%	2.34%	2.68%	4.1%	5.14%	1.84%	2.77%	3.88%	4.15%	3.96%	2.51%	5.16%	5.26%	4.06%	3.89%	2.93%	6.94%	0.0%	1.92%	2.59%	3.34%	3.82%	3.70%	2.73%	2.42%	4.65%	5.0%	2.79%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	288	10	10	19	41	1	6	6	68	35	10	1	18	10	14	7	10	1	2	2	1	1	3	1	4	4	0	1	2					
		2.89%	2.26%	2.60%	1.88%	4.1%	0.46%	1.57%	8.33%	5.39%	6.06%	3.96%	0.50%	3.32%	2.50%	2.99%	1.60%	3.25%	1.38%	1.10%	1.28%	1.29%	0.37%	0.76%	1.23%	1.56%	1.38%	0.0%	1.66%	1.39%					
22	"5. ""За Русь Святую"""	63	1	7	3	4	0	0	0	5	1	7	1	2	2	2	2	4	1	0	2	0	3	6	1	2	2	0	0	5					
		0.63%	0.22%	1.82%	0.29%	0.4%	0.0%	0.0%	0.0%	0.39%	0.17%	2.77%	0.50%	0.36%	0.50%	0.42%	0.45%	1.30%	1.38%	0.0%	1.28%	0.0%	1.11%	1.53%	1.23%	0.78%	0.69%	0.0%	0.0%	3.49%					
23	"6. ""Объединенная Российская партия ""Русь"""	37	1	1	2	3	0	3	0	4	0	1	3	1	4	3	0	0	0	0	0	0	0	7	0	2	2	0	0	0					
		0.37%	0.22%	0.26%	0.19%	0.3%	0.0%	0.78%	0.0%	0.31%	0.0%	0.39%	1.50%	0.18%	1.00%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.78%	0.0%	0.78%	0.69%	0.0%	0.0%	0.0%					
