Выборы Президента Российской Федерации																																																																
Дата голосования: 04.03.2012																																																																
																																																																
Наименование Избирательной комиссии:    Алапаевская																																																																
																																																																
Сводная таблица итогов голосования																																																																
																																																																
	Число участковых избирательных комиссий	53																																																														
	Число участковых избирательных комиссий, приступивших к передаче сведений	53																																																														
																																																																
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53									
1	Число избирателей, включенных в список избирателей	29286	958	291	83	100	1467	1356	1445	1514	966	1802	532	562	850	549	756	789	194	164	83	136	926	632	197	893	160	322	184	158	435	1212	213	144	824	638	261	423	781	573	495	710	767	763	762	181	100	275	243	455	97	45	242	512	66									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	29247	970	290	83	200	1380	1360	1450	1520	940	1810	545	540	850	530	760	790	200	165	74	130	920	640	190	920	150	330	175	155	430	1220	210	130	820	640	260	420	800	580	500	720	760	760	760	175	100	270	245	440	90	35	240	510	65									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	34	0	0	0	0	12	0	0	0	0	6	8	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	14419	411	151	22	100	520	638	775	870	405	762	222	227	440	285	362	421	98	94	42	75	552	351	129	552	89	174	119	82	222	553	68	82	450	357	123	192	394	278	225	310	381	339	332	103	59	146	127	260	61	25	117	218	29									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1591	54	14	3	0	80	47	24	51	46	64	61	46	29	30	28	27	16	8	13	7	78	39	20	42	17	10	1	8	25	59	54	13	24	19	7	20	34	65	67	55	15	34	45	17	6	26	14	51	4	2	13	59	0									
6	Число погашенных избирательных бюллетеней	13203	505	125	58	100	768	675	651	599	489	978	254	267	381	215	370	342	86	55	19	48	290	250	41	326	44	146	55	65	183	608	88	35	346	264	130	208	372	237	208	355	364	387	383	55	35	98	104	129	25	8	110	233	36									
