Выборы Президента Российской Федерации																																													
Дата голосования: 02.03.2008																																													
																																													
Наименование Избирательной комиссии:    Елабужская городская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
	Число участковых избирательных комиссий	38																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	38																																											
																																													
		Сумма	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420					
1	"Число избирателей, включенных в списки избирателей"	50160	1197	1469	1388	1115	998	1137	357	1193	1268	967	1573	97	749	1878	922	1467	1291	1242	2005	167	1002	1393	2379	2223	2341	2460	1148	1427	2238	1394	1012	2239	2030	218	1941	1851	360	24					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	43575	1050	1350	1200	950	850	1000	357	1050	1100	850	1350	97	650	1600	800	1300	1150	1050	1750	172	850	1200	2050	1900	2000	2100	1000	1250	1900	1200	850	1950	1750	215	1700	1600	360	24					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	41301	963	1279	1035	909	822	910	334	931	1021	742	1189	97	559	1536	753	1251	1070	1016	1600	144	808	1129	1999	1863	1975	2053	987	1192	1854	1169	832	1881	1731	191	1513	1580	359	24					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1419	53	23	127	38	26	80	12	63	58	80	117	0	66	64	17	49	37	34	64	20	42	41	29	27	24	38	13	17	26	19	15	24	19	22	16	19	0	0					
6	Число погашенных избирательных бюллетеней	855	34	48	38	3	2	10	11	56	21	28	44	0	25	0	30	0	43	0	86	8	0	30	22	10	1	9	0	41	20	12	3	45	0	2	171	1	1	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1419	53	23	127	38	26	80	12	63	58	80	117	0	66	64	17	49	37	34	64	20	42	41	29	27	24	38	13	17	26	19	15	24	19	22	16	19	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	41301	963	1279	1035	909	822	910	334	931	1021	742	1189	97	559	1536	753	1251	1070	1016	1600	144	808	1129	1999	1863	1975	2053	987	1192	1854	1169	832	1881	1731	191	1513	1580	359	24					
9	Число недействительных избирательных бюллетеней	181	0	12	13	9	6	0	1	0	7	1	0	0	0	0	0	0	0	4	23	0	0	0	17	0	32	17	3	7	0	0	0	2	0	0	0	16	11	0					
10	Число действительных избирательных бюллетеней	42539	1016	1290	1149	938	842	990	345	994	1072	821	1306	97	625	1600	770	1300	1107	1046	1641	164	850	1170	2011	1890	1967	2074	997	1202	1880	1188	847	1903	1750	213	1529	1583	348	24					
11	Число полученных открепительных  удостоверений	905	20	30	20	20	20	30	20	20	20	20	20	0	20	20	20	20	20	20	40	10	15	35	30	30	60	60	20	20	50	20	20	30	40	5	30	30	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	547	11	22	7	6	12	30	2	8	9	10	12	0	7	20	10	9	13	8	33	4	4	21	30	30	22	32	10	15	26	10	7	30	26	2	30	19	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	201	5	17	8	1	13	4	4	2	7	1	4	0	2	8	2	10	5	3	5	0	2	1	2	4	9	12	8	4	6	2	7	3	0	35	3	2	0	0					
14	Число неиспользованных открепительных удостоверений	358	9	8	13	14	8	0	18	12	11	10	8	0	13	0	10	11	7	12	7	6	11	14	0	0	38	28	10	5	24	10	13	0	14	3	0	11	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	36	0	0	1	0	3	0	0	1	1	2	0	0	0	2	1	4	1	1	0	0	2	1	1	1	3	1	1	1	1	0	1	2	0	0	3	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																													
18	Богданов Андрей Владимирович	355	7	1	11	11	8	6	0	8	7	0	2	0	6	6	13	20	3	2	26	0	9	1	36	48	36	26	2	7	19	11	4	8	0	0	8	3	0	0					
		0.83%	0.69%	0.08%	0.95%	1.16%	0.94%	0.61%	0.00%	0.80%	0.65%	0.00%	0.15%	0.00%	0.96%	0.38%	1.69%	1.54%	0.27%	0.19%	1.56%	0.00%	1.06%	0.09%	1.78%	2.54%	1.80%	1.24%	0.20%	0.58%	1.01%	0.93%	0.47%	0.42%	0.00%	0.00%	0.52%	0.19%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	1679	35	7	53	26	64	31	17	81	26	2	4	0	24	31	40	74	53	12	109	4	50	5	52	122	50	92	73	82	143	69	21	101	13	7	21	82	3	0					
		3.93%	3.44%	0.54%	4.56%	2.75%	7.55%	3.13%	4.91%	8.15%	2.41%	0.24%	0.31%	0.00%	3.84%	1.94%	5.19%	5.69%	4.79%	1.14%	6.55%	2.44%	5.88%	0.43%	2.56%	6.46%	2.50%	4.40%	7.30%	6.78%	7.61%	5.81%	2.48%	5.30%	0.74%	3.29%	1.37%	5.13%	0.84%	0.00%					
20	Зюганов Геннадий Андреевич	6544	162	212	175	129	126	151	47	158	169	160	309	2	77	251	115	136	186	205	155	8	94	244	251	270	256	366	89	197	242	145	132	289	380	15	410	224	6	1					
		15.32%	15.94%	16.28%	15.06%	13.62%	14.86%	15.25%	13.58%	15.90%	15.66%	19.46%	23.66%	2.06%	12.32%	15.69%	14.94%	10.46%	16.80%	19.52%	9.31%	4.88%	11.06%	20.85%	12.38%	14.29%	12.81%	17.50%	8.90%	16.29%	12.87%	12.21%	15.58%	15.17%	21.71%	7.04%	26.81%	14.01%	1.67%	4.17%					
21	Медведев Дмитрий Анатольевич	33961	812	1070	910	772	644	802	281	747	870	659	991	95	518	1312	602	1070	865	827	1351	152	697	920	1672	1450	1625	1590	833	916	1476	963	690	1505	1357	191	1090	1274	339	23					
		79.50%	79.92%	82.18%	78.31%	81.52%	75.94%	81.01%	81.21%	75.15%	80.63%	80.17%	75.88%	97.94%	82.88%	82.00%	78.18%	82.31%	78.14%	78.76%	81.19%	92.68%	82.00%	78.63%	82.45%	76.72%	81.29%	76.04%	83.30%	75.77%	78.51%	81.06%	81.46%	79.00%	77.54%	89.67%	71.29%	79.67%	94.43%	95.83%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
