Выборы Президента Российской Федерации																																																	
Дата голосования: 04.03.2012																																																	
																																																	
Наименование Избирательной комиссии:    Елабужская городская																																																	
																																																	
Сводная таблица итогов голосования																																																	
																																																	
	Число участковых избирательных комиссий	38																																															
	Число участковых избирательных комиссий, приступивших к передаче сведений	38																																															
																																																	
		Сумма	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418									
1	Число избирателей, включенных в список избирателей	52592	303	113	1180	1358	1496	1151	1041	1252	1273	1316	1072	1844	113	833	1763	946	1376	1173	1225	1890	176	974	1326	2239	2191	2310	2519	1616	1347	2318	1338	994	2396	2490	192	2630	2481	337									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	51897	315	113	1200	1500	1500	1150	1000	1200	1200	1300	1000	1800	115	800	1750	900	1300	1100	1200	1900	176	950	1300	2200	2200	2300	2500	1600	1300	2300	1300	1000	2400	2500	191	2600	2400	337									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	45738	242	107	1049	1227	1298	977	828	1046	982	1116	906	1604	112	696	1457	788	1186	985	1144	1522	126	768	1144	1937	1858	2072	2278	1461	1197	2071	1191	849	2132	2316	128	2359	2242	337									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1746	9	4	72	30	93	58	48	44	151	72	87	77	0	55	70	35	54	35	28	84	35	42	46	85	59	34	39	13	16	38	49	29	24	24	26	51	30	0									
6	Число погашенных избирательных бюллетеней	4413	64	2	79	243	109	115	124	110	67	112	7	119	3	49	223	77	60	80	28	294	15	140	110	178	283	194	183	126	87	191	60	122	244	160	37	190	128	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1746	9	4	72	30	93	58	48	44	151	72	87	77	0	55	70	35	54	35	28	84	35	42	46	85	59	34	39	13	16	38	49	29	24	24	26	51	30	0									
8	Число бюллетеней в стационарных ящиках для голосования	45734	241	107	1049	1227	1298	977	828	1046	982	1116	906	1604	112	696	1457	788	1186	985	1144	1522	126	765	1144	1937	1858	2072	2278	1461	1197	2071	1191	849	2132	2316	128	2359	2242	337									
9	Число недействительных избирательных бюллетеней	280	2	0	3	0	5	0	6	42	3	9	4	4	5	0	7	0	0	2	12	16	0	12	0	26	13	10	5	10	5	32	1	3	10	0	2	8	21	2									
10	Число действительных избирательных бюллетеней	47200	248	111	1118	1257	1386	1035	870	1048	1130	1179	989	1677	107	751	1520	823	1240	1018	1160	1590	161	795	1190	1996	1904	2096	2312	1464	1208	2077	1239	875	2146	2340	152	2402	2251	335									
11	Число полученных открепительных  удостоверений	843	20	5	30	160	10	10	15	25	10	10	10	20	0	10	30	10	15	15	10	40	5	10	25	35	28	30	43	19	25	25	15	10	25	35	5	30	23	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	786	20	0	24	160	9	9	11	25	10	7	5	20	0	10	30	9	15	7	9	35	0	9	19	35	28	30	43	18	25	25	15	10	25	35	1	30	23	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	277	5	1	6	7	2	1	5	4	5	13	8	16	0	10	8	7	2	15	10	16	1	8	6	11	2	25	9	10	12	6	3	12	5	5	4	8	5	4									
14	Число неиспользованных открепительных удостоверений	57	0	5	6	0	1	1	4	0	0	3	5	0	0	0	0	1	0	8	1	5	5	1	6	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	53	1	0	2	0	2	0	0	0	1	1	0	1	0	0	3	1	1	1	2	3	1	0	0	1	3	3	4	1	1	1	2	2	4	2	1	4	4	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																	
19	Жириновский Владимир Вольфович	1091	14	4	21	37	29	15	19	49	29	39	18	5	1	12	22	23	53	9	13	62	4	39	16	22	27	5	67	89	20	10	37	34	77	70	10	21	57	12									
		2.30%	5.60%	3.60%	1.87%	2.94%	2.08%	1.45%	2.17%	4.50%	2.56%	3.28%	1.81%	0.30%	0.89%	1.60%	1.44%	2.79%	4.27%	0.88%	1.11%	3.86%	2.48%	4.83%	1.34%	1.09%	1.41%	0.24%	2.89%	6.04%	1.65%	0.47%	2.98%	3.87%	3.57%	2.99%	6.49%	0.87%	2.51%	3.56%									
20	Зюганов Геннадий Андреевич	5592	49	8	74	90	94	116	147	151	114	135	80	270	3	111	195	90	125	153	121	288	5	145	154	298	318	362	280	128	137	114	141	68	177	210	30	298	295	18									
		11.78%	19.60%	7.21%	6.60%	7.16%	6.76%	11.21%	16.78%	13.85%	10.06%	11.36%	8.06%	16.06%	2.68%	14.78%	12.77%	10.94%	10.08%	15.00%	10.32%	17.93%	3.11%	17.97%	12.94%	14.74%	16.59%	17.19%	12.08%	8.68%	11.29%	5.41%	11.37%	7.74%	8.21%	8.97%	19.48%	12.37%	12.98%	5.34%									
21	Миронов Сергей Михайлович	727	5	1	6	19	18	7	28	41	30	16	19	3	1	20	28	3	6	15	5	63	1	29	32	27	7	5	42	25	20	7	22	16	55	47	2	20	32	4									
		1.53%	2.00%	0.90%	0.54%	1.51%	1.29%	0.68%	3.20%	3.76%	2.65%	1.35%	1.91%	0.18%	0.89%	2.66%	1.83%	0.36%	0.48%	1.47%	0.43%	3.92%	0.62%	3.59%	2.69%	1.34%	0.37%	0.24%	1.81%	1.70%	1.65%	0.33%	1.77%	1.82%	2.55%	2.01%	1.30%	0.83%	1.41%	1.19%									
22	Прохоров Михаил Дмитриевич	737	13	0	36	62	4	5	36	72	28	15	16	6	1	8	21	40	2	14	3	28	2	62	8	2	10	10	23	13	6	5	2	37	58	20	5	27	28	9									
		1.55%	5.20%	0.00%	3.21%	4.93%	0.29%	0.48%	4.11%	6.61%	2.47%	1.26%	1.61%	0.36%	0.89%	1.07%	1.38%	4.86%	0.16%	1.37%	0.26%	1.74%	1.24%	7.68%	0.67%	0.10%	0.52%	0.47%	0.99%	0.88%	0.49%	0.24%	0.16%	4.21%	2.69%	0.85%	3.25%	1.12%	1.23%	2.67%									
23	Путин Владимир Владимирович	39053	167	98	981	1049	1241	892	640	735	929	974	856	1393	101	600	1254	667	1054	827	1018	1149	149	520	980	1647	1542	1714	1900	1209	1025	1941	1037	720	1779	1993	105	2036	1839	292									
		82.25%	66.80%	88.29%	87.51%	83.45%	89.22%	86.18%	73.06%	67.43%	81.99%	81.99%	86.20%	82.87%	90.18%	79.89%	82.12%	81.04%	85.00%	81.08%	86.86%	71.54%	92.55%	64.44%	82.35%	81.45%	80.44%	81.39%	82.00%	82.02%	84.50%	92.03%	83.63%	82.00%	82.51%	85.17%	68.18%	84.48%	80.94%	86.65%									
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
