Выборы Президента Российской Федерации																																																		
Дата голосования: 18.03.2018																																																		
																																																		
Наименование Избирательной комиссии:    Елабужская городская																																																		
																																																		
Сводная таблица итогов голосования																																																		
																																																		
	Число участковых избирательных комиссий	39																																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	39																																																
																																																		
		Сумма	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409									
1	"Число избирателей, включенных в список избирателей"	52053	109	1178	532	1555	1146	1296	1115	1257	1246	1083	1819	133	857	1532	953	1436	897	1044	1466	1947	1220	242	2114	2206	1353	2432	2387	838	2535	1380	1018	1493	1226	2808	2962	2543	177	204	314									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	51897	109	1160	500	1550	1130	1240	1100	1250	1250	1050	1845	133	787	1500	950	1450	850	1040	1450	1950	1200	241	2150	2250	1361	2450	2450	820	2550	1400	1000	1450	1200	2800	3000	2600	174	204	303									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	41560	105	901	445	1226	888	995	843	938	905	809	1289	124	724	1167	756	1139	704	803	1187	1538	993	198	1654	1776	1084	2007	1904	725	2117	1132	834	1272	1066	2286	2440	2036	116	163	271									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1843	3	112	35	155	72	67	68	113	111	82	83	0	33	89	50	42	67	61	38	65	25	16	30	34	22	60	25	10	44	27	22	14	11	37	18	24	33	41	4									
6	Число погашенных избирательных бюллетеней	8494	1	147	20	169	170	178	189	199	234	159	473	9	30	244	144	269	79	176	225	347	182	27	466	440	255	383	521	85	389	241	144	164	123	477	542	540	25	0	28									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1843	3	112	35	155	72	67	68	113	111	82	83	0	33	89	50	42	67	61	38	65	25	16	30	34	22	60	25	10	44	27	22	14	11	37	18	24	33	41	4									
8	Число бюллетеней в стационарных ящиках для голосования	41556	105	901	445	1226	885	995	843	938	905	809	1289	124	724	1167	756	1139	704	803	1187	1538	993	198	1654	1776	1083	2007	1904	725	2117	1132	834	1272	1066	2286	2440	2036	116	163	271									
9	Число недействительных избирательных бюллетеней	237	0	4	0	2	5	2	1	4	11	9	24	0	0	3	0	0	4	0	2	27	2	2	38	0	1	10	7	0	13	0	11	8	0	24	10	12	1	0	0									
10	Число действительных избирательных бюллетеней	43162	108	1009	480	1379	952	1060	910	1047	1005	882	1348	124	757	1253	806	1181	767	864	1223	1576	1016	212	1646	1810	1104	2057	1922	735	2148	1159	845	1278	1077	2299	2448	2048	148	204	275									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																		
13	Бабурин Сергей Николаевич	193	0	3	0	10	3	2	1	2	4	4	13	0	4	3	6	1	2	6	5	18	2	1	11	36	8	5	0	3	4	0	3	7	4	6	9	5	1	1	0									
		0.44%	0.00%	0.30%	0.00%	0.72%	0.31%	0.19%	0.11%	0.19%	0.39%	0.45%	0.95%	0.00%	0.53%	0.24%	0.74%	0.08%	0.26%	0.69%	0.41%	1.12%	0.20%	0.47%	0.65%	1.99%	0.72%	0.24%	0.00%	0.41%	0.19%	0.00%	0.35%	0.54%	0.37%	0.26%	0.37%	0.24%	0.67%	0.49%	0.00%									
14	Грудинин Павел Николаевич	4163	7	119	46	108	140	161	71	109	67	63	230	1	42	101	62	118	47	64	82	114	148	16	294	127	76	191	169	76	202	164	45	131	101	201	230	196	9	13	22									
		9.59%	6.48%	11.75%	9.58%	7.82%	14.63%	15.16%	7.79%	10.37%	6.59%	7.07%	16.76%	0.81%	5.55%	8.04%	7.69%	9.99%	6.10%	7.41%	6.69%	7.11%	14.54%	7.48%	17.46%	7.02%	6.88%	9.24%	8.76%	10.34%	9.35%	14.15%	5.26%	10.19%	9.38%	8.65%	9.36%	9.51%	6.04%	6.37%	8.00%									
15	Жириновский Владимир Вольфович	1331	2	47	10	40	35	4	43	24	19	17	75	2	17	23	36	30	41	31	18	42	7	5	78	54	55	95	22	17	78	18	23	34	37	104	71	54	7	10	6									
		3.07%	1.85%	4.64%	2.08%	2.90%	3.66%	0.38%	4.72%	2.28%	1.87%	1.91%	5.47%	1.61%	2.25%	1.83%	4.47%	2.54%	5.32%	3.59%	1.47%	2.62%	0.69%	2.34%	4.63%	2.98%	4.98%	4.60%	1.14%	2.31%	3.61%	1.55%	2.69%	2.64%	3.44%	4.48%	2.89%	2.62%	4.70%	4.90%	2.18%									
16	Путин Владимир Владимирович	36441	98	821	415	1188	748	880	770	882	897	772	971	120	685	1115	687	1004	648	739	1105	1319	850	188	1198	1521	928	1730	1701	617	1844	951	753	1073	915	1941	2068	1752	127	178	242									
		83.97%	90.74%	81.05%	86.46%	86.02%	78.16%	82.86%	84.52%	83.92%	88.29%	86.64%	70.77%	96.77%	90.49%	88.77%	85.24%	85.01%	84.05%	85.53%	90.20%	82.28%	83.50%	87.85%	71.14%	84.03%	83.98%	83.70%	88.18%	83.95%	85.33%	82.05%	87.97%	83.44%	84.96%	83.56%	84.13%	85.05%	85.23%	87.25%	88.00%									
17	Собчак Ксения Анатольевна	403	0	9	4	5	6	4	11	19	3	6	19	0	3	4	2	20	12	13	4	29	3	0	24	9	13	14	13	7	12	21	12	15	5	24	33	19	3	1	2									
		0.93%	0.00%	0.89%	0.83%	0.36%	0.63%	0.38%	1.21%	1.81%	0.30%	0.67%	1.38%	0.00%	0.40%	0.32%	0.25%	1.69%	1.56%	1.50%	0.33%	1.81%	0.29%	0.00%	1.43%	0.50%	1.18%	0.68%	0.67%	0.95%	0.56%	1.81%	1.40%	1.17%	0.46%	1.03%	1.34%	0.92%	2.01%	0.49%	0.73%									
18	Сурайкин Максим Александрович	216	1	1	1	5	4	4	8	7	2	6	12	1	1	5	2	5	10	2	3	15	2	2	10	36	6	8	5	8	3	0	0	1	4	6	19	9	0	1	1									
		0.50%	0.93%	0.10%	0.21%	0.36%	0.42%	0.38%	0.88%	0.67%	0.20%	0.67%	0.87%	0.81%	0.13%	0.40%	0.25%	0.42%	1.30%	0.23%	0.24%	0.94%	0.20%	0.93%	0.59%	1.99%	0.54%	0.39%	0.26%	1.09%	0.14%	0.00%	0.00%	0.08%	0.37%	0.26%	0.77%	0.44%	0.00%	0.49%	0.36%									
19	Титов Борис Юрьевич	180	0	3	1	11	10	2	3	3	6	7	13	0	3	2	1	2	3	4	3	13	2	0	12	9	9	6	5	3	2	0	5	9	7	3	12	5	0	0	1									
		0.41%	0.00%	0.30%	0.21%	0.80%	1.04%	0.19%	0.33%	0.29%	0.59%	0.79%	0.95%	0.00%	0.40%	0.16%	0.12%	0.17%	0.39%	0.46%	0.24%	0.81%	0.20%	0.00%	0.71%	0.50%	0.81%	0.29%	0.26%	0.41%	0.09%	0.00%	0.58%	0.70%	0.65%	0.13%	0.49%	0.24%	0.00%	0.00%	0.36%									
20	Явлинский Григорий Алексеевич	235	0	6	3	12	6	3	3	1	7	7	15	0	2	0	10	1	4	5	3	26	2	0	19	18	9	8	7	4	3	5	4	8	4	14	6	8	1	0	1									
		0.54%	0.00%	0.59%	0.63%	0.87%	0.63%	0.28%	0.33%	0.10%	0.69%	0.79%	1.09%	0.00%	0.26%	0.00%	1.24%	0.08%	0.52%	0.58%	0.24%	1.62%	0.20%	0.00%	1.13%	0.99%	0.81%	0.39%	0.36%	0.54%	0.14%	0.43%	0.47%	0.62%	0.37%	0.60%	0.24%	0.39%	0.67%	0.00%	0.36%									
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
