Выборы Президента Российской Федерации																																						
Дата голосования: 18.03.2018																																						
																																						
Наименование Избирательной комиссии:    Минусинская городская																																						
																																						
Сводная таблица итогов голосования																																						
																																						
	Число участковых избирательных комиссий	27																																				
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	27																																				
																																						
		Сумма	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570									
1	"Число избирателей, включенных в список избирателей"	57621	2125	1732	2818	2447	2351	252	2834	2123	2288	2299	2487	2762	2381	1611	2235	2221	2220	2511	2230	2140	1914	1506	2206	267	2876	2533	2252									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	51400	1800	1600	2600	2000	2200	500	2500	2000	2100	2100	2200	2600	1900	1500	2000	2000	2100	2200	2000	1900	1700	1400	1800	500	2200	2000	2000									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	32106	1205	922	1469	1224	998	252	1467	1147	1428	1294	1169	1501	1245	791	1249	1289	1379	1469	1302	1382	1252	962	1240	12	1620	1713	1125									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1532	44	41	44	40	146	0	85	61	46	30	59	50	41	46	38	76	56	43	84	49	31	24	56	217	68	18	39									
6	Число погашенных избирательных бюллетеней	17762	551	637	1087	736	1056	248	948	792	626	776	972	1049	614	663	713	635	665	688	614	469	417	414	504	271	512	269	836									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1531	44	41	44	40	146	0	85	61	46	30	59	50	41	46	38	76	56	43	84	48	31	24	56	217	68	18	39									
8	Число бюллетеней в стационарных ящиках для голосования	32103	1204	922	1469	1224	998	252	1467	1146	1428	1294	1169	1501	1245	791	1249	1289	1378	1469	1302	1382	1252	962	1240	12	1620	1713	1125									
9	Число недействительных избирательных бюллетеней	391	13	6	24	17	18	8	19	13	16	12	15	15	16	6	15	11	21	8	15	13	17	11	17	5	30	9	21									
10	Число действительных избирательных бюллетеней	33243	1235	957	1489	1247	1126	244	1533	1194	1458	1312	1213	1536	1270	831	1272	1354	1413	1504	1371	1417	1266	975	1279	224	1658	1722	1143									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																						
13	Бабурин Сергей Николаевич	278	11	11	7	8	13	2	16	11	14	14	13	15	10	10	7	6	9	16	16	5	15	9	8	0	20	5	7									
		0.83%	0.88%	1.14%	0.46%	0.63%	1.14%	0.79%	1.03%	0.91%	0.95%	1.06%	1.06%	0.97%	0.78%	1.19%	0.54%	0.44%	0.63%	1.06%	1.15%	0.35%	1.17%	0.91%	0.62%	0.00%	1.18%	0.29%	0.60%									
14	Грудинин Павел Николаевич	5360	204	148	258	179	157	16	223	186	248	206	192	283	212	116	173	216	236	271	239	217	227	159	214	26	262	322	170									
		15.94%	16.35%	15.37%	17.05%	14.16%	13.72%	6.35%	14.37%	15.41%	16.82%	15.56%	15.64%	18.25%	16.49%	13.86%	13.44%	15.82%	16.46%	17.92%	17.24%	15.17%	17.69%	16.13%	16.51%	11.35%	15.52%	18.60%	14.60%									
15	Жириновский Владимир Вольфович	2616	109	71	137	139	92	62	136	85	91	106	122	113	102	87	109	81	98	90	84	92	70	54	130	19	115	117	105									
		7.78%	8.73%	7.37%	9.05%	10.99%	8.04%	24.60%	8.76%	7.04%	6.17%	8.01%	9.93%	7.29%	7.93%	10.39%	8.47%	5.93%	6.83%	5.95%	6.06%	6.43%	5.46%	5.48%	10.03%	8.30%	6.81%	6.76%	9.02%									
16	Путин Владимир Владимирович	23914	872	698	1047	886	837	158	1104	877	1063	933	854	1077	911	595	933	1004	1016	1074	978	1049	908	718	896	173	1207	1222	824									
		71.10%	69.87%	72.48%	69.20%	70.09%	73.16%	62.70%	71.13%	72.66%	72.12%	70.47%	69.54%	69.44%	70.84%	71.09%	72.49%	73.55%	70.85%	71.03%	70.56%	73.36%	70.77%	72.82%	69.14%	75.55%	71.50%	70.60%	70.79%									
17	Собчак Ксения Анатольевна	395	13	17	17	15	8	5	18	19	13	17	9	12	13	10	13	16	26	21	18	21	14	9	10	1	23	24	13									
		1.17%	1.04%	1.77%	1.12%	1.19%	0.70%	1.98%	1.16%	1.57%	0.88%	1.28%	0.73%	0.77%	1.01%	1.19%	1.01%	1.17%	1.81%	1.39%	1.30%	1.47%	1.09%	0.91%	0.77%	0.44%	1.36%	1.39%	1.12%									
18	Сурайкин Максим Александрович	255	10	4	11	7	6	0	15	7	8	18	11	14	5	3	13	13	13	12	14	11	12	6	15	3	9	5	10									
		0.76%	0.80%	0.42%	0.73%	0.55%	0.52%	0.00%	0.97%	0.58%	0.54%	1.36%	0.90%	0.90%	0.39%	0.36%	1.01%	0.95%	0.91%	0.79%	1.01%	0.77%	0.94%	0.61%	1.16%	1.31%	0.53%	0.29%	0.86%									
19	Титов Борис Юрьевич	195	6	5	9	7	4	1	11	3	11	6	6	12	9	6	10	9	7	8	8	8	7	11	5	2	10	7	7									
		0.58%	0.48%	0.52%	0.59%	0.55%	0.35%	0.40%	0.71%	0.25%	0.75%	0.45%	0.49%	0.77%	0.70%	0.72%	0.78%	0.66%	0.49%	0.53%	0.58%	0.56%	0.55%	1.12%	0.39%	0.87%	0.59%	0.40%	0.60%									
20	Явлинский Григорий Алексеевич	230	10	3	3	6	9	0	10	6	10	12	6	10	8	4	14	9	8	12	14	14	13	9	1	0	12	20	7									
		0.68%	0.80%	0.31%	0.20%	0.47%	0.79%	0.00%	0.64%	0.50%	0.68%	0.91%	0.49%	0.64%	0.62%	0.48%	1.09%	0.66%	0.56%	0.79%	1.01%	0.98%	1.01%	0.91%	0.08%	0.00%	0.71%	1.16%	0.60%									
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
