Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																								
Дата голосования: 02.12.2007																								
																								
Наименование Избирательной комиссии:    Кочкуровская																								
																								
Сводная таблица результатов выборов																								
																								
		Сумма	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427					
1	"Число избирателей, внесенных в списки избирателей"	8979	2273	357	467	219	267	68	237	441	382	265	412	489	506	978	953	181	484					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	9101	2328	343	488	228	269	73	238	440	382	263	429	493	505	983	965	180	494					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	7894	1985	339	401	176	250	59	233	389	334	216	349	415	466	899	835	148	400					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	998	243	1	63	42	13	9	4	51	46	47	60	69	38	79	118	31	84					
6	Число погашенных избирательных бюллетеней	209	100	3	24	10	6	5	1	0	2	0	20	9	1	5	12	1	10					
7	Число избирательных бюллетеней в переносных ящиках для голосования	998	243	1	63	42	13	9	4	51	46	47	60	69	38	79	118	31	84					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7894	1985	339	401	176	250	59	233	389	334	216	349	415	466	899	835	148	400					
9	Число недействительных избирательных бюллетеней	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	8891	2227	340	464	218	263	68	237	440	380	263	409	484	504	978	953	179	484					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	268	75	10	17	5	5	3	5	10	10	5	10	18	15	30	30	5	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	162	75	10	17	0	0	2	0	1	4	3	2	7	13	7	15	1	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	71	0	15	6	3	0	0	0	3	3	4	2	9	12	6	3	3	2					
14	Число погашенных неиспользованных открепительных удостоверений	106	0	0	0	5	5	1	5	9	6	2	8	11	2	23	15	4	10					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																								
18	1.Политическая партия «Аграрная партия России»	3	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0					
		0.03%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.10%	0.00%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	57	13	3	1	1	1	1	1	2	2	1	4	6	5	5	7	1	3					
		0.64%	0.58%	0.88%	0.22%	0.46%	0.38%	1.47%	0.42%	0.45%	0.53%	0.38%	0.98%	1.24%	0.99%	0.51%	0.73%	0.56%	0.62%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	10	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.11%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	7	0	0	1	0	0	0	0	1	1	0	0	0	1	2	1	0	0					
		0.08%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.23%	0.26%	0.00%	0.00%	0.00%	0.20%	0.20%	0.10%	0.00%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	4	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0					
		0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.10%	0.10%	0.00%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8807	2205	337	461	217	261	67	236	437	377	261	405	478	493	969	944	178	481					
		99.04%	98.97%	99.12%	99.35%	99.54%	99.24%	98.53%	99.58%	99.32%	99.21%	99.24%	99.02%	98.76%	97.82%	99.08%	99.06%	99.44%	99.38%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
