Выборы Президента Российской Федерации																																											
Дата голосования: 18.03.2018																																											
																																											
Наименование Избирательной комиссии:    Варгашинская																																											
																																											
Сводная таблица итогов голосования																																											
																																											
	Число участковых избирательных комиссий	32																																									
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	32																																									
																																											
		Сумма	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287									
1	"Число избирателей, включенных в список избирателей"	14987	638	998	741	649	1001	542	1158	464	1179	238	394	397	233	416	338	256	431	240	407	639	90	299	635	379	322	308	264	233	323	210	401	164									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	14880	650	1000	700	650	1000	500	1100	450	1110	230	400	400	240	400	350	270	450	240	400	650	80	320	650	400	340	340	250	240	300	220	400	150									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	9019	427	672	426	397	556	302	685	284	705	106	234	259	122	223	232	133	248	139	238	382	60	198	379	218	194	207	164	153	195	142	230	109									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1301	40	28	26	30	40	27	55	10	47	63	51	45	50	52	31	30	66	26	12	46	8	51	99	63	27	41	12	24	80	42	55	24									
6	Число погашенных избирательных бюллетеней	4560	183	300	248	223	404	171	360	156	358	61	115	96	68	125	87	107	136	75	150	222	12	71	172	119	119	92	74	63	25	36	115	17									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1301	40	28	26	30	40	27	55	10	47	63	51	45	50	52	31	30	66	26	12	46	8	51	99	63	27	41	12	24	80	42	55	24									
8	Число бюллетеней в стационарных ящиках для голосования	9019	427	672	426	397	556	302	685	284	705	106	234	259	122	223	232	133	248	139	238	382	60	198	379	218	194	207	164	153	195	142	230	109									
9	Число недействительных избирательных бюллетеней	98	3	9	2	2	4	4	9	4	4	1	3	8	0	1	3	1	13	0	4	3	1	2	7	3	1	4	2	0	0	0	0	0									
10	Число действительных избирательных бюллетеней	10222	464	691	450	425	592	325	731	290	748	168	282	296	172	274	260	162	301	165	246	425	67	247	471	278	220	244	174	177	275	184	285	133									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																											
13	Бабурин Сергей Николаевич	53	3	3	0	1	8	2	4	1	1	1	2	4	0	0	0	3	2	1	1	3	0	1	1	2	1	4	1	0	2	1	0	0									
		0.51%	0.64%	0.43%	0.00%	0.23%	1.34%	0.61%	0.54%	0.34%	0.13%	0.59%	0.70%	1.32%	0.00%	0.00%	0.00%	1.84%	0.64%	0.61%	0.40%	0.70%	0.00%	0.40%	0.21%	0.71%	0.45%	1.61%	0.57%	0.00%	0.73%	0.54%	0.00%	0.00%									
14	Грудинин Павел Николаевич	1414	73	106	93	59	99	43	131	59	118	18	26	29	26	43	39	2	47	7	48	50	11	23	38	32	19	15	32	15	44	30	30	9									
		13.70%	15.63%	15.14%	20.58%	13.82%	16.61%	13.07%	17.70%	20.07%	15.69%	10.65%	9.12%	9.54%	15.12%	15.64%	14.83%	1.23%	14.97%	4.24%	19.20%	11.68%	16.18%	9.24%	7.95%	11.39%	8.60%	6.05%	18.18%	8.47%	16.00%	16.30%	10.53%	6.77%									
15	Жириновский Владимир Вольфович	1222	49	68	34	38	59	55	90	31	85	36	56	36	22	35	26	42	35	16	34	52	8	26	62	23	26	50	10	11	24	33	31	19									
		11.84%	10.49%	9.71%	7.52%	8.90%	9.90%	16.72%	12.16%	10.54%	11.30%	21.30%	19.65%	11.84%	12.79%	12.73%	9.89%	25.77%	11.15%	9.70%	13.60%	12.15%	11.76%	10.44%	12.97%	8.19%	11.76%	20.16%	5.68%	6.21%	8.73%	17.93%	10.88%	14.29%									
16	Путин Владимир Владимирович	7341	326	492	316	315	416	223	491	189	532	112	191	222	123	192	194	110	214	137	158	315	45	196	363	219	169	166	124	151	198	120	217	105									
		71.13%	69.81%	70.29%	69.91%	73.77%	69.80%	67.78%	66.35%	64.29%	70.74%	66.27%	67.02%	73.03%	71.51%	69.82%	73.76%	67.48%	68.15%	83.03%	63.20%	73.60%	66.18%	78.71%	75.94%	77.94%	76.47%	66.94%	70.45%	85.31%	72.00%	65.22%	76.14%	78.95%									
17	Собчак Ксения Анатольевна	68	4	7	2	8	1	1	6	4	3	1	4	0	1	0	0	3	1	1	1	2	1	0	6	0	1	1	3	0	1	0	5	0									
		0.66%	0.86%	1.00%	0.44%	1.87%	0.17%	0.30%	0.81%	1.36%	0.40%	0.59%	1.40%	0.00%	0.58%	0.00%	0.00%	1.84%	0.32%	0.61%	0.40%	0.47%	1.47%	0.00%	1.26%	0.00%	0.45%	0.40%	1.70%	0.00%	0.36%	0.00%	1.75%	0.00%									
18	Сурайкин Максим Александрович	63	5	7	2	2	2	0	4	3	6	0	1	2	0	1	0	2	1	1	4	2	2	0	1	1	1	6	3	0	2	0	2	0									
		0.61%	1.07%	1.00%	0.44%	0.47%	0.34%	0.00%	0.54%	1.02%	0.80%	0.00%	0.35%	0.66%	0.00%	0.36%	0.00%	1.23%	0.32%	0.61%	1.60%	0.47%	2.94%	0.00%	0.21%	0.36%	0.45%	2.42%	1.70%	0.00%	0.73%	0.00%	0.70%	0.00%									
19	Титов Борис Юрьевич	30	2	5	2	0	3	0	0	1	2	0	1	0	0	3	1	0	0	2	0	1	0	1	0	1	1	1	1	0	2	0	0	0									
		0.29%	0.43%	0.71%	0.44%	0.00%	0.50%	0.00%	0.00%	0.34%	0.27%	0.00%	0.35%	0.00%	0.00%	1.09%	0.38%	0.00%	0.00%	1.21%	0.00%	0.23%	0.00%	0.40%	0.00%	0.36%	0.45%	0.40%	0.57%	0.00%	0.73%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	31	2	3	1	2	4	1	5	2	1	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0									
		0.30%	0.43%	0.43%	0.22%	0.47%	0.67%	0.30%	0.68%	0.68%	0.13%	0.00%	0.35%	0.99%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.90%	0.40%	0.00%	0.00%	0.73%	0.00%	0.00%	0.00%									
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
