Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Лопатинская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688					
1	"Число избирателей, внесенных в список избирателей"	11819	98	104	114	448	194	307	376	297	880	333	243	98	89	553	454	1293	1194	1253	233	115	204	70	499	47	854	554	592	123	200					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	12094	99	105	115	463	203	314	372	303	880	352	250	102	88	563	472	1330	1240	1287	237	116	201	72	507	50	872	574	600	124	203					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	9687	93	102	86	342	155	271	293	259	743	268	156	80	62	427	376	975	937	993	189	95	170	51	296	46	836	538	581	106	161					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	863	0	0	12	47	26	13	8	17	55	48	62	10	25	50	35	117	78	93	18	13	13	14	54	0	9	4	8	11	23					
6	Число погашенных избирательных бюллетеней	1544	6	3	17	74	22	30	71	27	82	36	32	12	1	86	61	238	225	201	30	8	18	7	157	4	27	32	11	7	19					
7	Число избирательных бюллетеней в переносных ящиках для голосования	863	0	0	12	47	26	13	8	17	55	48	62	10	25	50	35	117	78	93	18	13	13	14	54	0	9	4	8	11	23					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9687	93	102	86	342	155	271	293	259	743	268	156	80	62	427	376	975	937	993	189	95	170	51	296	46	836	538	581	106	161					
9	Число недействительных избирательных бюллетеней	194	0	0	3	22	1	0	18	23	35	0	7	0	6	0	2	37	8	7	8	5	0	0	1	0	0	4	0	0	7					
10	Число действительных избирательных бюллетеней	10356	93	102	95	367	180	284	283	253	763	316	211	90	81	477	409	1055	1007	1079	199	103	183	65	349	46	845	538	589	117	177					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	183	0	2	0	8	2	3	3	2	15	18	2	1	0	5	5	30	30	30	2	0	4	0	2	2	8	5	1	0	3					
