Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Каширская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №1901	УИК №1902	УИК №1903	УИК №1904	УИК №1905	УИК №1906	УИК №1907	УИК №1908	УИК №1909	УИК №1910	УИК №1911	УИК №1912	УИК №1913	УИК №1914	УИК №1915	УИК №1916	УИК №1917	УИК №1918	УИК №1919	УИК №1920	УИК №1921	УИК №1922	УИК №1923	УИК №1924	УИК №1925					
1	"Число избирателей, внесенных в списки"	21551	1464	1465	864	160	1640	708	647	1552	743	426	1645	1333	1711	637	573	210	1363	636	995	534	695	278	500	527	245					
2	"Число бюллетеней, полученных участковыми комиссиями"	21995	1490	1490	890	190	1650	740	640	1560	750	435	1700	1460	1731	649	580	210	1380	640	981	565	690	290	521	540	223					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	7884	635	601	436	68	396	182	198	577	301	166	573	446	592	230	220	96	386	283	363	258	259	130	226	178	84					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	2625	71	47	81	21	416	181	133	87	86	49	53	61	61	115	92	68	196	94	156	112	138	57	32	142	76					
6	Число погашенных бюллетеней	11486	784	842	373	101	838	377	309	896	363	220	1074	953	1078	304	268	46	798	263	462	195	293	103	263	220	63					
7	Число бюллетеней в переносных ящиках для голосования	2625	71	47	81	21	416	181	133	87	86	49	53	61	61	115	92	68	196	94	156	112	138	57	32	142	76					
8	Число бюллетеней в стационарных ящиках для голосования	7793	635	601	355	68	389	182	198	577	299	166	573	446	592	230	220	96	386	283	362	258	259	130	226	178	84					
9	Число недействительных бюллетеней	264	20	17	8	3	12	1	8	24	4	13	7	14	25	8	15	7	15	16	8	15	10	1	6	5	2					
10	Число действительных бюллетеней	10154	686	631	428	86	793	362	323	640	381	202	619	493	628	337	297	157	567	361	510	355	387	186	252	315	158					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	297	20	20	11	3	21	10	9	20	10	6	24	20	20	8	7	4	18	8	12	14	10	5	7	7	3					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	74	12	16	0	0	4	0	0	10	0	3	1	1	0	2	1	0	3	1	3	11	3	0	2	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	66	6	6	2	0	4	1	5	2	2	5	2	1	2	10	1	2	2	5	4	0	1	3	0	0	0					
14	Число погашенных открепительных удостоверений	223	8	4	11	3	17	10	9	10	10	3	23	19	20	6	6	4	15	7	9	3	7	5	5	6	3					
15	Число открепительных удостоверений выданных ТИК	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	0	0	1	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	"1. ""ЕДИНЕНИЕ"""	138	6	6	7	1	2	2	3	6	6	4	4	6	4	13	6	1	9	4	11	9	16	0	5	4	3					
		1.32%	0.84%	0.92%	1.60%	1.12%	0.24%	0.55%	0.90%	0.90%	1.55%	1.86%	0.63%	1.18%	0.61%	3.76%	1.92%	0.60%	1.54%	1.06%	2.12%	2.43%	4.03%	0.0%	1.93%	1.25%	1.87%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	129	18	7	4	0	31	3	7	7	2	1	2	5	8	6	2	0	6	3	0	1	1	2	4	2	7					
		1.23%	2.54%	1.08%	0.91%	0.0%	3.85%	0.82%	2.11%	1.05%	0.51%	0.46%	0.31%	0.98%	1.22%	1.73%	0.64%	0.0%	1.03%	0.79%	0.0%	0.27%	0.25%	1.06%	1.55%	0.62%	4.37%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	198	14	16	22	5	10	15	10	19	2	3	13	2	14	2	7	4	8	1	3	5	11	3	4	4	1					
		1.90%	1.98%	2.46%	5.04%	5.61%	1.24%	4.13%	3.02%	2.86%	0.51%	1.39%	2.07%	0.39%	2.14%	0.57%	2.24%	2.43%	1.37%	0.26%	0.57%	1.35%	2.77%	1.60%	1.55%	1.25%	0.62%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	138	5	4	6	0	7	7	3	8	1	9	15	16	7	6	5	0	7	13	3	1	4	1	6	2	2					
		1.32%	0.70%	0.61%	1.37%	0.0%	0.86%	1.92%	0.90%	1.20%	0.25%	4.18%	2.39%	3.15%	1.07%	1.73%	1.60%	0.0%	1.20%	3.44%	0.57%	0.27%	1.00%	0.53%	2.32%	0.62%	1.25%					
22	"5. ""За Русь Святую"""	75	3	2	7	2	10	4	4	2	2	2	2	0	5	4	0	3	2	2	4	6	3	2	0	4	0					
		0.71%	0.42%	0.30%	1.60%	2.24%	1.24%	1.10%	1.20%	0.30%	0.51%	0.93%	0.31%	0.0%	0.76%	1.15%	0.0%	1.82%	0.34%	0.53%	0.77%	1.62%	0.75%	1.06%	0.0%	1.25%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	26	0	1	4	1	3	0	0	2	0	0	0	1	2	3	0	2	1	1	1	1	2	0	1	0	0					
		0.24%	0.0%	0.15%	0.91%	1.12%	0.37%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.19%	0.30%	0.86%	0.0%	1.21%	0.17%	0.26%	0.19%	0.27%	0.50%	0.0%	0.38%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	63	6	8	4	0	4	1	1	5	1	0	4	5	5	3	0	0	1	3	6	1	3	1	0	1	0					
		0.60%	0.84%	1.23%	0.91%	0.0%	0.49%	0.27%	0.30%	0.75%	0.25%	0.0%	0.63%	0.98%	0.76%	0.86%	0.0%	0.0%	0.17%	0.79%	1.15%	0.27%	0.75%	0.53%	0.0%	0.31%	0.0%					
25	"8. ""Народно-республиканская партия России"""	15	3	0	1	0	0	0	1	0	1	2	0	0	1	0	0	0	2	0	0	1	1	1	0	1	0					
		0.14%	0.42%	0.0%	0.22%	0.0%	0.0%	0.0%	0.30%	0.0%	0.25%	0.93%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.27%	0.25%	0.53%	0.0%	0.31%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	21	2	1	0	0	2	0	0	4	1	0	2	1	4	1	0	0	1	0	0	1	1	0	0	0	0					
