Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Приаргунская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №606	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753					
1	"Число избирателей, внесенных в списки избирателей"	17350	471	1448	1682	1975	728	1043	696	351	502	615	272	371	206	877	672	556	541	410	89	449	64	147	1072	109	1181	296	303	224					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	16632	470	1224	1466	1767	722	1009	664	380	495	614	271	372	200	839	689	545	526	464	91	431	60	140	1086	112	1158	295	320	222					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	12004	291	893	1174	1348	473	660	492	230	314	450	186	289	169	542	510	446	436	346	73	357	52	125	657	87	786	201	233	184					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1571	65	140	77	74	61	140	60	95	62	108	67	21	19	101	24	39	61	64	7	29	6	9	110	7	73	27	19	6					
6	Число погашенных избирательных бюллетеней	3057	114	191	215	345	188	209	112	55	119	56	18	62	12	196	155	60	29	54	11	45	2	6	319	18	299	67	68	32					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1571	65	140	77	74	61	140	60	95	62	108	67	21	19	101	24	39	61	64	7	29	6	9	110	7	73	27	19	6					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	12004	291	893	1174	1348	473	660	492	230	314	450	186	289	169	542	510	446	436	346	73	357	52	125	657	87	786	201	233	184					
9	Число недействительных избирательных бюллетеней	133	6	14	10	10	3	5	4	3	1	1	2	2	2	5	4	2	9	3	0	3	1	0	7	2	31	0	3	0					
10	Число действительных избирательных бюллетеней	13442	350	1019	1241	1412	531	795	548	322	375	557	251	308	186	638	530	483	488	407	80	383	57	134	760	92	828	228	249	190					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	338	7	25	27	28	16	10	12	35	20	4	11	2	2	7	16	0	6	20	7	15	2	2	11	5	18	10	14	6					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	300	6	24	27	28	16	8	9	28	14	2	11	2	0	6	16	0	6	20	5	12	0	1	11	3	18	10	14	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	138	6	10	18	39	4	2	6	3	0	0	2	2	2	3	0	4	4	6	2	2	0	1	5	1	5	5	3	3					
14	Число погашенных неиспользованных открепительных удостоверений	38	1	1	0	0	0	2	3	7	6	2	0	0	2	1	0	0	0	0	2	3	2	1	0	2	0	0	0	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	12	0	4	1	3	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	1.Политическая партия «Аграрная партия России»	681	17	20	38	32	28	25	8	20	14	116	14	17	7	51	26	36	26	29	8	23	0	7	32	4	12	12	41	18					
		5.02%	4.78%	1.94%	3.04%	2.25%	5.24%	3.13%	1.45%	6.15%	3.72%	20.79%	5.53%	5.48%	3.72%	7.93%	4.87%	7.42%	5.23%	7.07%	10.00%	5.96%	0.00%	5.22%	4.17%	4.26%	1.40%	5.26%	16.27%	9.47%					
19	2.Всероссийская политическая партия «Гражданская Сила»	36	0	3	3	7	0	4	2	0	1	0	0	1	1	1	1	1	0	0	0	1	0	1	7	0	1	0	1	0					
		0.27%	0.00%	0.29%	0.24%	0.49%	0.00%	0.50%	0.36%	0.00%	0.27%	0.00%	0.00%	0.32%	0.53%	0.16%	0.19%	0.21%	0.00%	0.00%	0.00%	0.26%	0.00%	0.75%	0.91%	0.00%	0.12%	0.00%	0.40%	0.00%					
