Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Сузунская																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893					
1	"Число избирателей, внесенных в списки"	27096	1649	1539	1927	1627	1643	1189	1922	1747	920	666	137	755	752	244	655	321	1403	667	704	203	996	107	218	137	741	87	259	1126	661	213	53	372	77	1063	316					
2	"Число бюллетеней, полученных участковыми комиссиями"	24805	1472	1317	1460	1363	1392	1113	1490	1422	879	662	131	756	734	245	646	310	1410	663	704	206	1027	109	237	142	754	88	260	1113	662	210	53	370	74	1030	301					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	14056	685	794	968	732	714	459	869	682	463	360	87	435	416	151	406	225	770	395	435	136	546	89	161	103	407	66	188	531	440	160	47	237	65	612	222					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	929	87	47	21	49	29	36	25	34	85	33	14	34	37	12	32	18	44	28	29	5	18	0	11	0	30	0	0	47	44	13	0	14	2	51	0					
6	Число погашенных бюллетеней	9820	700	476	471	582	649	618	596	706	331	269	30	287	281	82	208	67	596	240	240	65	463	20	65	39	317	22	72	535	178	37	6	119	7	367	79					
7	Число бюллетеней в переносных ящиках для голосования	929	87	47	21	49	29	36	25	34	85	33	14	34	37	12	32	18	44	28	29	5	18	0	11	0	30	0	0	47	44	13	0	14	2	51	0					
8	Число бюллетеней в стационарных ящиках для голосования	14047	685	792	967	731	714	459	867	682	463	359	87	435	416	151	406	225	768	395	435	136	546	89	161	103	407	66	188	531	440	160	47	237	65	612	222					
9	Число недействительных бюллетеней	279	11	12	11	9	10	10	11	5	17	12	2	19	12	0	11	3	16	16	14	1	15	1	1	0	9	5	4	12	14	0	0	5	0	2	9					
10	Число действительных бюллетеней	14697	761	827	977	771	733	485	881	711	531	380	99	450	441	163	427	240	796	407	450	140	549	88	171	103	428	61	184	566	470	173	47	246	67	661	213					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	99	6	6	6	6	6	6	6	6	1	1	1	2	2	1	2	1	6	4	4	1	3	1	1	1	3	1	1	3	3	1	1	2	1	2	1					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	40	2	2	1	2	1	3	4	6	0	1	0	1	0	0	1	0	4	0	0	0	3	0	1	0	0	0	0	2	3	1	0	1	0	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	33	1	4	2	1	0	3	2	1	1	0	0	0	0	0	1	0	1	1	0	0	1	1	0	1	1	0	0	1	0	0	0	2	0	7	1					
14	Число погашенных открепительных удостоверений	59	4	4	5	4	5	3	2	0	1	0	1	1	2	1	1	1	2	4	4	1	0	1	0	1	3	1	1	1	0	0	1	1	1	1	1					
15	Число открепительных удостоверений выданных ТИК	7	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	"1. ""ЕДИНЕНИЕ"""	208	6	10	5	2	9	9	7	9	8	5	1	4	5	3	0	8	11	9	8	4	7	3	1	0	8	2	4	13	4	3	0	8	3	24	5					
		1.38%	0.77%	1.19%	0.50%	0.25%	1.21%	1.81%	0.78%	1.25%	1.45%	1.27%	0.99%	0.85%	1.10%	1.84%	0.0%	3.29%	1.35%	2.12%	1.72%	2.83%	1.24%	3.37%	0.58%	0.0%	1.83%	3.03%	2.12%	2.24%	0.82%	1.73%	0.0%	3.18%	4.47%	3.61%	2.25%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	283	24	28	27	33	32	18	28	20	4	5	2	6	5	1	6	0	8	2	3	0	4	0	0	2	5	0	0	9	4	1	0	3	0	3	0					
		1.88%	3.10%	3.33%	2.73%	4.23%	4.30%	3.63%	3.13%	2.79%	0.72%	1.27%	1.98%	1.27%	1.10%	0.61%	1.36%	0.0%	0.98%	0.47%	0.64%	0.0%	0.70%	0.0%	0.0%	1.94%	1.14%	0.0%	0.0%	1.55%	0.82%	0.57%	0.0%	1.19%	0.0%	0.45%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	393	25	10	15	15	14	13	28	19	20	19	4	9	21	3	12	8	22	8	13	0	23	2	6	0	13	0	4	20	19	4	1	6	0	15	2					
		2.62%	3.23%	1.19%	1.51%	1.92%	1.88%	2.62%	3.13%	2.65%	3.64%	4.84%	3.96%	1.91%	4.63%	1.84%	2.73%	3.29%	2.70%	1.89%	2.80%	0.0%	4.07%	2.24%	3.48%	0.0%	2.97%	0.0%	2.12%	3.46%	3.92%	2.31%	2.12%	2.39%	0.0%	2.26%	0.90%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	246	14	29	20	11	15	15	19	19	10	5	0	8	6	1	2	7	15	3	6	0	8	0	1	0	6	2	1	7	6	1	0	1	3	3	2					
		1.64%	1.81%	3.45%	2.02%	1.41%	2.01%	3.03%	2.13%	2.65%	1.82%	1.27%	0.0%	1.70%	1.32%	0.61%	0.45%	2.88%	1.84%	0.70%	1.29%	0.0%	1.41%	0.0%	0.58%	0.0%	1.37%	3.03%	0.53%	1.21%	1.23%	0.57%	0.0%	0.39%	4.47%	0.45%	0.90%					
22	"5. ""За Русь Святую"""	156	4	17	12	3	8	0	15	31	23	4	1	0	2	3	0	0	6	6	2	0	1	0	0	0	4	0	4	4	4	0	0	0	0	2	0					
		1.04%	0.51%	2.02%	1.21%	0.38%	1.07%	0.0%	1.68%	4.32%	4.19%	1.02%	0.99%	0.0%	0.44%	1.84%	0.0%	0.0%	0.73%	1.41%	0.43%	0.0%	0.17%	0.0%	0.0%	0.0%	0.91%	0.0%	2.12%	0.69%	0.82%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	39	0	2	1	5	1	0	2	4	1	2	1	2	0	1	2	0	0	2	2	2	3	0	0	0	0	0	1	1	0	0	0	1	0	3	0					
