Выборы Президента Российской Федерации																																								
Дата голосования: 18.03.2018																																								
																																								
Наименование Избирательной комиссии:    район Новогиреево 																																								
																																								
Сводная таблица итогов голосования																																								
																																								
	Число участковых избирательных комиссий	29																																						
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	29																																						
																																								
		Сумма	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №3435	УИК №3679									
1	"Число избирателей, включенных в список избирателей"	56515	2473	1865	1519	1889	2052	2298	2167	1194	2049	1247	2447	1714	2405	1797	2324	1943	1299	2676	2456	1222	1560	2569	2500	1947	2476	1547	2372	1777	731									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	48400	2200	1500	1200	1500	1800	2000	1800	1000	2000	1700	2000	1500	2000	1500	2000	1700	1000	2100	2000	1000	1300	2100	2100	1600	2000	1200	2000	1600	1000									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	34179	1477	1025	882	1133	1246	1315	1181	708	1280	1189	1288	1019	1338	1017	1396	1047	743	1635	1505	836	892	1613	1451	1096	1460	903	1466	1354	684									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1267	67	47	33	41	44	38	41	23	51	58	36	29	57	48	58	53	38	59	32	35	49	30	52	53	62	60	67	6	0									
6	Число погашенных избирательных бюллетеней	12948	656	428	285	326	510	647	578	269	669	453	676	452	605	433	546	600	218	406	463	129	359	457	597	451	478	237	464	240	316									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1267	67	47	33	41	44	38	41	23	51	58	36	29	57	48	58	53	38	59	32	35	49	30	52	53	62	60	67	6	0									
8	Число бюллетеней в стационарных ящиках для голосования	34123	1475	1025	879	1129	1246	1310	1178	708	1278	1189	1287	1019	1336	1017	1394	1046	743	1620	1504	834	890	1609	1450	1096	1454	903	1466	1354	684									
9	Число недействительных избирательных бюллетеней	576	26	20	17	30	16	21	26	10	12	22	15	18	27	25	18	13	16	28	23	17	14	36	26	13	22	15	19	17	14									
10	Число действительных избирательных бюллетеней	34814	1516	1052	895	1140	1274	1327	1193	721	1317	1225	1308	1030	1366	1040	1434	1086	765	1651	1513	852	925	1603	1476	1136	1494	948	1514	1343	670									
11	Число утраченных избирательных бюллетеней	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																								
13	Бабурин Сергей Николаевич	366	14	9	8	7	17	21	13	9	16	13	18	9	12	14	9	21	7	13	14	10	11	21	24	10	8	17	12	3	6									
		1.03%	0.91%	0.84%	0.88%	0.60%	1.32%	1.56%	1.07%	1.23%	1.20%	1.04%	1.36%	0.86%	0.86%	1.31%	0.62%	1.91%	0.90%	0.77%	0.91%	1.15%	1.17%	1.28%	1.60%	0.87%	0.53%	1.77%	0.78%	0.22%	0.88%									
14	Грудинин Павел Николаевич	4360	178	138	94	125	150	183	131	105	182	118	159	128	148	128	177	146	79	223	206	110	88	222	189	166	177	122	194	204	90									
		12.32%	11.54%	12.87%	10.31%	10.68%	11.63%	13.58%	10.75%	14.36%	13.69%	9.46%	12.02%	12.21%	10.62%	12.02%	12.19%	13.28%	10.12%	13.28%	13.41%	12.66%	9.37%	13.54%	12.58%	14.45%	11.68%	12.67%	12.65%	15.00%	13.16%									
15	Жириновский Владимир Вольфович	1672	71	57	37	72	65	51	49	33	59	49	53	42	72	53	60	53	40	92	77	31	59	60	67	54	78	27	89	75	47									
		4.72%	4.60%	5.32%	4.06%	6.15%	5.04%	3.78%	4.02%	4.51%	4.44%	3.93%	4.01%	4.01%	5.17%	4.98%	4.13%	4.82%	5.12%	5.48%	5.01%	3.57%	6.28%	3.66%	4.46%	4.70%	5.15%	2.80%	5.81%	5.51%	6.87%									
16	Путин Владимир Владимирович	24929	1139	750	656	824	909	927	858	469	930	946	925	766	1001	724	1068	741	563	1125	1081	644	670	1114	1075	810	1076	667	1075	903	493									
		70.44%	73.87%	69.96%	71.93%	70.43%	70.47%	68.77%	70.39%	64.16%	69.98%	75.86%	69.92%	73.09%	71.86%	67.98%	73.55%	67.42%	72.09%	67.00%	70.38%	74.11%	71.35%	67.97%	71.57%	70.50%	70.98%	69.26%	70.12%	66.40%	72.08%									
17	Собчак Ксения Анатольевна	1424	38	43	39	58	57	67	66	47	50	33	60	40	41	51	38	47	30	76	58	19	43	70	49	33	74	44	67	73	13									
		4.02%	2.46%	4.01%	4.28%	4.96%	4.42%	4.97%	5.41%	6.43%	3.76%	2.65%	4.54%	3.82%	2.94%	4.79%	2.62%	4.28%	3.84%	4.53%	3.78%	2.19%	4.58%	4.27%	3.26%	2.87%	4.88%	4.57%	4.37%	5.37%	1.90%									
18	Сурайкин Максим Александрович	341	11	6	12	7	13	8	12	13	14	18	12	9	22	10	19	13	5	16	8	5	12	21	12	10	11	11	13	8	10									
		0.96%	0.71%	0.56%	1.32%	0.60%	1.01%	0.59%	0.98%	1.78%	1.05%	1.44%	0.91%	0.86%	1.58%	0.94%	1.31%	1.18%	0.64%	0.95%	0.52%	0.58%	1.28%	1.28%	0.80%	0.87%	0.73%	1.14%	0.85%	0.59%	1.46%									
19	Титов Борис Юрьевич	565	26	18	18	21	23	26	23	10	18	15	19	11	20	18	24	12	9	41	24	16	16	27	21	13	20	19	21	33	3									
		1.60%	1.69%	1.68%	1.97%	1.79%	1.78%	1.93%	1.89%	1.37%	1.35%	1.20%	1.44%	1.05%	1.44%	1.69%	1.65%	1.09%	1.15%	2.44%	1.56%	1.84%	1.70%	1.65%	1.40%	1.13%	1.32%	1.97%	1.37%	2.43%	0.44%									
20	Явлинский Григорий Алексеевич	1157	39	31	31	26	40	44	41	35	48	33	62	25	50	42	39	53	32	65	45	17	26	68	39	40	50	41	43	44	8									
		3.27%	2.53%	2.89%	3.40%	2.22%	3.10%	3.26%	3.36%	4.79%	3.61%	2.65%	4.69%	2.39%	3.59%	3.94%	2.69%	4.82%	4.10%	3.87%	2.93%	1.96%	2.77%	4.15%	2.60%	3.48%	3.30%	4.26%	2.80%	3.24%	1.17%									
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
