Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    район Лианозово																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №3166					
1	"Число избирателей, внесенных в списки избирателей"	53781	675	2367	2750	2473	2075	1998	2086	2156	2104	2401	2603	2678	1976	1953	1928	2509	2706	2743	2570	2859	2591	2607	2654	319					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	45030	720	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	2000	1980	2000	2000	2000	2000	2000	2000	2000	2000	330					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	31714	516	1566	1863	1459	1231	1289	1312	1341	1192	1405	1423	1566	1099	1036	1031	1436	1390	1772	1452	1778	1329	1540	1491	197					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1738	47	44	23	33	46	51	79	68	118	150	21	80	101	104	64	31	115	78	93	86	33	92	59	122					
6	Число погашенных избирательных бюллетеней	11578	157	390	114	508	723	660	609	591	690	445	556	354	800	860	885	533	495	150	455	136	638	368	450	11					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1729	47	44	23	33	46	51	79	68	118	150	21	80	101	104	64	31	115	78	93	78	33	92	58	122					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	31533	516	1565	1863	1458	1231	1289	1290	1340	1191	1403	1422	1542	1099	1035	1030	1436	1387	1703	1452	1752	1326	1531	1475	197					
9	Число недействительных избирательных бюллетеней	477	3	22	23	29	18	24	19	11	19	18	16	75	14	14	14	24	20	24	17	23	21	12	17	0					
10	Число действительных избирательных бюллетеней	32785	560	1587	1863	1462	1259	1316	1350	1397	1290	1535	1427	1547	1186	1125	1080	1443	1482	1757	1528	1807	1338	1611	1516	319					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1320	50	50	50	80	80	50	50	50	80	80	50	50	55	50	50	50	60	60	75	50	50	50	50	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1306	50	50	50	80	80	50	50	50	80	80	49	49	55	50	50	50	60	57	75	47	50	46	48	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	869	13	56	86	86	36	59	42	19	29	34	42	53	38	21	25	43	19	19	38	30	31	32	18	0					
