Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																							
Дата голосования: 04.12.2011																							
																							
Наименование Избирательной комиссии:    Балтайская																							
																							
Сводная таблица результатов выборов																							
																							
		Сумма	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694					
1	"Число избирателей, внесенных в список избирателей"	9674	1574	1513	599	542	106	913	246	58	113	160	396	1203	82	386	618	1165					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	10021	1623	1597	617	570	106	940	246	61	114	158	410	1245	83	395	656	1200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	6478	1073	882	397	386	69	599	166	47	83	106	193	758	71	268	420	960					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1089	69	124	95	84	13	103	61	0	16	30	109	108	8	64	125	80					
6	Число погашенных избирательных бюллетеней	2454	481	591	125	100	24	238	19	14	15	22	108	379	4	63	111	160					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1089	69	124	95	84	13	103	61	0	16	30	109	108	8	64	125	80					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6478	1073	882	397	386	69	599	166	47	83	106	193	758	71	268	420	960					
9	Число недействительных избирательных бюллетеней	150	29	12	38	23	2	3	2	0	1	0	1	12	0	9	1	17					
10	Число действительных избирательных бюллетеней	7417	1113	994	454	447	80	699	225	47	98	136	301	854	79	323	544	1023					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	286	55	55	17	25	1	25	2	0	1	2	5	42	0	10	21	25					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	282	52	54	17	25	1	25	2	0	1	2	5	42	0	10	21	25					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	54	21	1	4	2	2	5	2	0	2	1	1	4	1	3	3	2					
14	Число погашенных неиспользованных открепительных удостоверений	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	14	2	8	0	0	0	0	0	0	0	0	0	4	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																							
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	788	124	169	40	38	5	56	15	6	8	16	23	128	0	28	53	79					
		10.41%	10.86%	16.80%	8.13%	8.09%	6.10%	7.98%	6.61%	12.77%	8.08%	11.76%	7.62%	14.78%	0.00%	8.43%	9.72%	7.60%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	719	127	93	56	30	2	65	19	9	1	12	34	84	7	48	34	98					
		9.50%	11.12%	9.24%	11.38%	6.38%	2.44%	9.26%	8.37%	19.15%	1.01%	8.82%	11.26%	9.70%	8.86%	14.46%	6.24%	9.42%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	49	9	5	3	3	0	10	3	0	0	1	6	1	0	4	2	2					
		0.65%	0.79%	0.50%	0.61%	0.64%	0.00%	1.42%	1.32%	0.00%	0.00%	0.74%	1.99%	0.12%	0.00%	1.20%	0.37%	0.19%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1173	183	183	58	40	15	143	24	4	13	11	71	170	4	55	93	106					
		15.50%	16.02%	18.19%	11.79%	8.51%	18.29%	20.37%	10.57%	8.51%	13.13%	8.09%	23.51%	19.63%	5.06%	16.57%	17.06%	10.19%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	51	16	9	6	1	0	7	0	0	1	0	2	4	0	0	2	3					
		0.67%	1.40%	0.89%	1.22%	0.21%	0.00%	0.99%	0.00%	0.00%	1.01%	0.00%	0.66%	0.46%	0.00%	0.00%	0.37%	0.29%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4617	653	530	291	334	58	416	164	28	75	95	163	463	68	188	359	732					
		61.01%	57.18%	52.68%	59.15%	71.06%	70.73%	59.26%	72.25%	59.57%	75.76%	69.85%	53.97%	53.46%	86.08%	56.63%	65.87%	70.38%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	20	1	5	0	1	0	2	0	0	0	1	2	4	0	0	1	3					
		0.26%	0.09%	0.50%	0.00%	0.21%	0.00%	0.28%	0.00%	0.00%	0.00%	0.74%	0.66%	0.46%	0.00%	0.00%	0.18%	0.29%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
