Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Тверской район																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №3222	УИК №3223	УИК №3224	УИК №3225	УИК №3226	УИК №3227	УИК №4006					
1	"Число избирателей, внесенных в список избирателей"	51677	2542	2452	2828	2822	2060	3010	2988	2200	3033	2416	2901	3024	2656	2621	2768	1881	2720	1878	2222	1212	106	252	238	59	432	356					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	42850	2000	1900	2200	2200	1650	2650	2350	1900	2700	1700	2300	2300	2000	2000	2200	1650	2300	1650	1700	1500	140	260	300	150	600	550					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	34845	1254	1655	1667	1988	1269	2293	1745	1631	1799	1574	2006	1866	1647	1543	2056	1506	1994	1636	1455	1212	105	239	9	59	290	347					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1394	105	116	47	71	63	76	32	39	26	16	33	36	51	73	108	78	44	14	14	0	0	0	214	0	138	0					
6	Число погашенных избирательных бюллетеней	6611	641	129	486	141	318	281	573	230	875	110	261	398	302	384	36	66	262	0	231	288	35	21	77	91	172	203					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1394	105	116	47	71	63	76	32	39	26	16	33	36	51	73	108	78	44	14	14	0	0	0	214	0	138	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	34332	1218	1655	1667	1880	1236	2269	1663	1617	1793	1574	1941	1863	1564	1543	2030	1494	1993	1616	1455	1212	105	239	9	59	290	347					
9	Число недействительных избирательных бюллетеней	470	26	7	40	30	0	35	35	22	30	36	33	3	8	19	45	22	0	20	34	6	3	2	1	0	13	0					
10	Число действительных избирательных бюллетеней	35256	1297	1764	1674	1921	1299	2310	1660	1634	1789	1554	1941	1896	1607	1597	2093	1550	2037	1610	1435	1206	102	237	222	59	415	347					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1075	50	50	50	50	60	100	50	50	50	50	50	50	60	50	70	50	50	70	65	0	0	0	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	844	38	36	47	43	52	91	47	19	34	31	48	43	49	50	53	34	39	45	45	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1586	31	38	76	85	42	71	44	67	269	123	55	86	25	45	38	42	40	47	120	0	65	9	8	9	9	142					
14	Число погашенных неиспользованных открепительных удостоверений	231	12	14	3	7	8	9	3	31	16	19	2	7	11	0	17	16	11	25	20	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	15	0	0	0	0	0	2	1	2	1	0	1	1	1	2	2	0	1	0	1	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3394	240	30	270	103	195	244	206	174	245	129	132	262	38	171	236	170	220	12	118	16	7	62	23	8	66	17					
		9.50%	18.14%	1.69%	15.75%	5.28%	15.01%	10.41%	12.15%	10.51%	13.47%	8.11%	6.69%	13.80%	2.35%	10.58%	11.04%	10.81%	10.80%	0.74%	8.03%	1.32%	6.67%	25.94%	10.31%	13.56%	15.42%	4.90%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2536	119	222	150	69	95	126	108	71	317	85	84	142	96	67	114	77	145	13	172	96	26	25	21	11	66	19					
		7.10%	8.99%	12.54%	8.75%	3.54%	7.31%	5.37%	6.37%	4.29%	17.43%	5.35%	4.26%	7.48%	5.94%	4.15%	5.33%	4.90%	7.12%	0.80%	11.71%	7.92%	24.76%	10.46%	9.42%	18.64%	15.42%	5.48%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	327	28	6	32	15	11	28	14	18	27	8	17	12	19	5	27	14	15	3	8	3	0	4	6	2	4	1					
		0.92%	2.12%	0.34%	1.87%	0.77%	0.85%	1.19%	0.83%	1.09%	1.48%	0.50%	0.86%	0.63%	1.18%	0.31%	1.26%	0.89%	0.74%	0.18%	0.54%	0.25%	0.00%	1.67%	2.69%	3.39%	0.93%	0.29%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	7307	302	457	387	312	292	559	354	276	414	249	308	351	434	322	453	373	457	498	208	32	18	60	23	7	125	36					
		20.45%	22.83%	25.80%	22.58%	15.99%	22.48%	23.84%	20.88%	16.67%	22.76%	15.66%	15.60%	18.48%	26.87%	19.93%	21.19%	23.73%	22.43%	30.55%	14.16%	2.64%	17.14%	25.10%	10.31%	11.86%	29.21%	10.37%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	3442	195	32	311	205	43	377	324	276	333	234	63	94	68	126	322	138	35	6	162	4	4	31	16	5	35	3					
		9.63%	14.74%	1.81%	18.14%	10.51%	3.31%	16.08%	19.12%	16.67%	18.31%	14.72%	3.19%	4.95%	4.21%	7.80%	15.06%	8.78%	1.72%	0.37%	11.03%	0.33%	3.81%	12.97%	7.17%	8.47%	8.18%	0.86%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	18013	399	1011	512	1204	652	962	641	811	439	833	1321	1027	939	902	925	773	1150	1075	754	1050	47	54	123	24	115	270					
		50.42%	30.16%	57.09%	29.87%	61.71%	50.19%	41.02%	37.82%	48.97%	24.13%	52.39%	66.92%	54.08%	58.14%	55.82%	43.26%	49.17%	56.46%	65.95%	51.33%	86.63%	44.76%	22.59%	55.16%	40.68%	26.87%	77.81%					
