13	Бабурин Сергей Николаевич	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0									
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%									
14	Грудинин Павел Николаевич	1020	16	25	2	18	1	0	0	25	89	87	19	6	0	0	0	58	3	9	42	7	5	5	10	1	16	21	71	5	1	4	14	22	5	11	3	73	16	0	252	3	45	0	18	12									
		5.72%	2.87%	2.82%	1.38%	7.00%	0.90%	0.00%	0.00%	6.85%	8.40%	15.79%	18.81%	5.45%	0.00%	0.00%	0.00%	5.91%	1.49%	3.77%	13.46%	1.80%	2.42%	10.00%	10.87%	0.68%	1.46%	8.50%	12.77%	1.84%	1.41%	2.03%	0.81%	2.50%	3.94%	3.14%	1.46%	8.02%	2.51%	0.00%	17.62%	3.66%	7.89%	0.00%	4.52%	11.54%									
15	Жириновский Владимир Вольфович	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0									
		0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.91%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.37%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%									
16	Путин Владимир Владимирович	16303	525	838	143	239	109	141	418	333	966	460	79	100	140	131	185	923	197	230	269	376	202	45	82	142	1068	225	467	267	69	191	1376	858	120	331	203	819	621	56	1176	79	498	134	380	92									
		91.47%	94.25%	94.69%	98.62%	92.99%	98.20%	95.27%	100.00%	91.23%	91.13%	83.48%	78.22%	90.91%	100.00%	100.00%	100.00%	93.99%	98.01%	96.23%	86.22%	96.91%	97.58%	90.00%	89.13%	97.26%	97.71%	91.09%	83.99%	98.16%	97.18%	96.95%	79.95%	97.50%	94.49%	94.57%	98.54%	90.00%	97.34%	100.00%	82.24%	96.34%	87.37%	100.00%	95.48%	88.46%									
17	Собчак Ксения Анатольевна	10	0	1	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0									
		0.06%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	2.73%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.68%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.79%	0.86%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
18	Сурайкин Максим Александрович	9	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0									
		0.05%	0.36%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.41%	0.00%	0.00%	0.00%	0.00%	0.86%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
19	Титов Борис Юрьевич	452	14	20	0	0	1	7	0	5	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	16	0	0	2	330	0	0	0	0	18	0	0	0	0	25	0	0	0									
		2.54%	2.51%	2.26%	0.00%	0.00%	0.90%	4.73%	0.00%	1.37%	0.00%	0.18%	2.97%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.82%	0.00%	2.88%	0.00%	0.00%	1.02%	19.17%	0.00%	0.00%	0.00%	0.00%	1.98%	0.00%	0.00%	0.00%	0.00%	4.39%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
