Выборы Президента Российской Федерации																																																																												
Дата голосования: 04.03.2012																																																																												
																																																																												
Наименование Избирательной комиссии:    Красносулинская																																																																												
																																																																												
Сводная таблица итогов голосования																																																																												
																																																																												
	Число участковых избирательных комиссий	65																																																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	65																																																																										
																																																																												
		Сумма	УИК №2225	УИК №2236	УИК №2273	УИК №2274	УИК №2275	УИК №2276	УИК №2278	УИК №2279	УИК №2280	УИК №2281	УИК №2282	УИК №2283	УИК №2284	УИК №2285	УИК №2286	УИК №2287	УИК №2288	УИК №2289	УИК №2290	УИК №2291	УИК №2292	УИК №2293	УИК №2294	УИК №2295	УИК №2296	УИК №2297	УИК №2298	УИК №2299	УИК №2300	УИК №2301	УИК №2302	УИК №2303	УИК №2304	УИК №2305	УИК №2306	УИК №2307	УИК №2308	УИК №2309	УИК №2310	УИК №2311	УИК №2312	УИК №2313	УИК №2314	УИК №2315	УИК №2316	УИК №2317	УИК №2318	УИК №2319	УИК №2320	УИК №2321	УИК №2322	УИК №2323	УИК №2324	УИК №2325	УИК №2326	УИК №2327	УИК №2328	УИК №2329	УИК №2330	УИК №2331	УИК №2332	УИК №2333	УИК №2334	УИК №2434	УИК №2537									
1	Число избирателей, включенных в список избирателей	63219	693	1097	996	763	477	76	2200	1653	1864	1610	1004	1037	1048	1066	1466	1912	449	1953	2127	1598	1190	1574	1832	1665	1914	1306	1242	946	1256	1554	363	174	898	1515	633	794	357	1797	720	2450	297	501	615	491	604	180	1580	407	306	994	410	338	353	317	583	248	1428	416	464	1704	178	912	233	254	137									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	57195	770	1116	1045	793	471	92	1717	1296	1492	1298	800	848	836	842	1222	1905	359	1586	1728	1290	945	1289	1490	1300	1546	1092	972	744	1014	1256	398	167	923	1553	657	840	374	1757	710	2492	305	533	632	506	623	179	1573	410	306	1015	403	344	340	326	627	252	1438	435	474	1710	191	906	250	260	132									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	32053	332	511	504	343	181	45	1170	756	866	809	479	431	466	504	642	979	229	985	1093	718	707	862	1021	871	1014	635	555	457	641	746	250	97	478	752	363	552	153	659	620	1245	165	318	314	255	221	76	869	233	125	507	209	155	163	132	332	140	830	294	233	683	81	631	138	164	64									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	5312	271	164	70	124	40	19	158	86	75	88	71	33	83	63	100	184	40	51	105	79	79	81	144	116	60	43	79	33	66	53	27	9	60	55	79	98	91	159	80	140	58	168	79	44	116	54	251	60	66	114	41	16	68	59	47	36	103	24	38	227	42	69	14	25	37									
6	Число погашенных избирательных бюллетеней	19830	167	441	471	326	250	28	389	454	551	401	250	384	287	275	480	742	90	550	530	493	159	346	325	313	472	414	338	254	307	457	121	61	385	746	215	190	130	939	10	1107	82	47	239	207	286	49	453	117	115	394	153	173	109	135	248	76	505	117	203	800	68	206	98	71	31									
7	Число избирательных бюллетеней в переносных ящиках для голосования	5309	271	164	70	124	40	19	158	86	75	88	71	33	83	63	100	184	40	51	105	79	79	81	144	116	60	43	79	33	66	53	27	9	60	55	79	98	91	159	80	140	58	168	79	44	116	54	248	60	66	114	41	16	68	59	47	36	103	24	38	227	42	69	14	25	37									
8	Число бюллетеней в стационарных ящиках для голосования	32041	332	511	504	343	181	45	1164	756	866	809	479	431	466	504	642	977	229	985	1093	718	707	862	1021	871	1014	635	555	457	641	746	250	97	478	752	363	552	153	659	620	1245	165	318	314	255	221	76	865	233	125	507	209	155	163	132	332	140	830	294	233	683	81	631	138	164	64									
9	Число недействительных избирательных бюллетеней	362	0	3	8	2	1	1	14	11	10	9	3	5	4	7	8	6	3	10	13	11	6	11	13	9	18	7	4	6	6	4	1	1	2	15	1	2	0	2	9	11	1	0	3	1	4	0	56	0	0	6	2	2	1	0	2	0	7	10	0	9	0	1	0	0	0									
10	Число действительных избирательных бюллетеней	36988	603	672	566	465	220	63	1308	831	931	888	547	459	545	560	734	1155	266	1026	1185	786	780	932	1152	978	1056	671	630	484	701	795	276	105	536	792	441	648	244	816	691	1374	222	486	390	298	333	130	1057	293	191	615	248	169	230	191	377	176	926	308	271	901	123	699	152	189	101									
11	Число полученных открепительных  удостоверений	1355	100	20	20	20	10	10	40	33	35	20	10	20	17	13	31	30	7	50	40	21	9	30	45	50	30	19	20	20	20	30	5	5	10	10	30	35	15	20	10	40	20	30	15	20	10	5	20	10	10	22	10	10	10	10	20	10	20	20	10	25	10	10	13	10	5									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1238	80	20	17	20	8	10	32	29	31	16	10	20	16	12	31	30	6	48	38	19	8	27	45	50	30	17	18	16	18	25	5	1	10	10	30	35	15	19	3	39	20	30	15	19	9	3	20	8	8	22	6	5	10	10	20	8	20	20	10	25	10	4	12	10	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	529	17	3	4	3	5	9	20	9	11	10	11	8	9	18	14	11	7	8	20	11	10	15	38	19	14	13	7	24	8	20	1	3	5	8	9	1	1	2	3	6	18	7	7	7	3	2	7	2	3	7	4	1	2	2	0	2	3	3	0	8	4	4	2	12	4									
14	Число неиспользованных открепительных удостоверений	117	20	0	3	0	2	0	8	4	4	4	0	0	1	1	0	0	1	2	2	2	1	3	0	0	0	2	2	4	2	5	0	4	0	0	0	0	0	1	7	1	0	0	0	1	1	2	0	2	2	0	4	5	0	0	0	2	0	0	0	0	0	6	1	0	5									
15	Число открепительных удостоверений, выданных избирателям ТИК	37	0	0	1	0	0	0	2	2	2	0	0	0	0	0	2	1	0	0	0	3	2	2	1	4	3	1	0	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																												
19	Жириновский Владимир Вольфович	2818	20	32	37	40	28	4	85	62	76	60	35	45	52	38	50	94	26	75	108	78	49	80	75	74	86	53	47	37	48	69	18	18	51	77	34	60	15	79	47	136	13	14	38	39	29	12	12	15	15	53	20	4	10	16	40	17	73	18	15	80	9	45	12	15	6									
		7.54%	3.32%	4.74%	6.45%	8.57%	12.67%	6.25%	6.43%	7.36%	8.08%	6.69%	6.36%	9.70%	9.47%	6.70%	6.74%	8.10%	9.67%	7.24%	9.02%	9.79%	6.23%	8.48%	6.44%	7.50%	8.01%	7.82%	7.41%	7.55%	6.79%	8.64%	6.50%	16.98%	9.48%	9.54%	7.69%	9.23%	6.15%	9.66%	6.71%	9.82%	5.83%	2.88%	9.67%	13.04%	8.61%	9.23%	1.08%	5.12%	7.85%	8.53%	8.00%	2.34%	4.33%	8.38%	10.55%	9.66%	7.82%	5.66%	5.54%	8.79%	7.32%	6.43%	7.89%	7.94%	5.94%									
20	Зюганов Геннадий Андреевич	8392	20	103	116	111	60	22	304	208	234	215	129	104	127	174	222	215	58	228	287	199	179	240	298	256	259	182	154	110	212	211	28	11	86	182	59	112	39	283	99	348	19	35	92	60	92	21	125	76	59	198	38	43	75	29	77	27	242	88	82	251	17	106	27	16	13									
		22.47%	3.32%	15.26%	20.21%	23.77%	27.15%	34.38%	22.99%	24.70%	24.87%	23.97%	23.45%	22.41%	23.13%	30.69%	29.92%	18.52%	21.56%	22.01%	23.96%	24.97%	22.77%	25.45%	25.58%	25.94%	24.12%	26.84%	24.29%	22.45%	29.99%	26.41%	10.11%	10.38%	15.99%	22.55%	13.35%	17.23%	15.98%	34.60%	14.14%	25.13%	8.52%	7.20%	23.41%	20.07%	27.30%	16.15%	11.23%	25.94%	30.89%	31.88%	15.20%	25.15%	32.47%	15.18%	20.32%	15.34%	25.94%	27.67%	30.26%	27.58%	13.82%	15.14%	17.76%	8.47%	12.87%									
21	Миронов Сергей Михайлович	1283	6	24	36	33	3	3	66	25	41	38	24	16	30	21	15	50	4	46	55	24	29	39	35	36	55	26	18	37	38	28	2	3	13	23	9	14	6	31	21	47	5	19	20	7	12	0	9	2	3	23	2	1	8	5	20	4	18	1	8	21	2	15	3	5	0									
		3.44%	0.99%	3.56%	6.27%	7.07%	1.36%	4.69%	4.99%	2.97%	4.36%	4.24%	4.36%	3.45%	5.46%	3.70%	2.02%	4.31%	1.49%	4.44%	4.59%	3.01%	3.69%	4.14%	3.00%	3.65%	5.12%	3.83%	2.84%	7.55%	5.37%	3.50%	0.72%	2.83%	2.42%	2.85%	2.04%	2.15%	2.46%	3.79%	3.00%	3.39%	2.24%	3.91%	5.09%	2.34%	3.56%	0.00%	0.81%	0.68%	1.57%	3.70%	0.80%	0.58%	3.46%	2.62%	5.28%	2.27%	1.93%	0.31%	2.95%	2.31%	1.63%	2.14%	1.97%	2.65%	0.00%									
22	Прохоров Михаил Дмитриевич	1629	16	23	25	29	5	2	91	36	43	51	22	21	27	29	13	47	1	72	71	46	29	62	72	57	50	39	34	42	43	46	3	0	21	34	12	11	5	20	17	63	3	5	11	17	10	0	19	9	3	32	12	7	6	7	30	1	26	5	7	44	2	30	6	7	0									
		4.36%	2.65%	3.41%	4.36%	6.21%	2.26%	3.13%	6.88%	4.28%	4.57%	5.69%	4.00%	4.53%	4.92%	5.11%	1.75%	4.05%	0.37%	6.95%	5.93%	5.77%	3.69%	6.57%	6.18%	5.78%	4.66%	5.75%	5.36%	8.57%	6.08%	5.76%	1.08%	0.00%	3.90%	4.21%	2.71%	1.69%	2.05%	2.44%	2.43%	4.55%	1.35%	1.03%	2.80%	5.69%	2.97%	0.00%	1.71%	3.07%	1.57%	5.15%	4.80%	4.09%	2.60%	3.66%	7.92%	0.57%	2.79%	1.57%	2.58%	4.84%	1.63%	4.29%	3.95%	3.70%	0.00%									
23	Путин Владимир Владимирович	22866	541	490	352	252	124	32	762	500	537	524	337	273	309	298	434	749	177	605	664	439	494	511	672	555	606	371	377	258	360	441	225	73	365	476	327	451	179	403	507	780	182	413	229	175	190	97	892	191	111	309	176	114	131	134	210	127	567	196	159	505	93	503	104	146	82									
		61.22%	89.72%	72.59%	61.32%	53.96%	56.11%	50.00%	57.64%	59.38%	57.07%	58.42%	61.27%	58.84%	56.28%	52.56%	58.49%	64.51%	65.80%	58.40%	55.43%	55.08%	62.85%	54.19%	57.68%	56.23%	56.42%	54.72%	59.46%	52.65%	50.92%	55.19%	81.23%	68.87%	67.84%	58.98%	73.98%	69.38%	73.36%	49.27%	72.43%	56.32%	81.61%	84.98%	58.27%	58.53%	56.38%	74.62%	80.14%	65.19%	58.12%	49.76%	70.40%	66.67%	56.71%	70.16%	55.41%	72.16%	60.77%	61.64%	58.67%	55.49%	75.61%	71.86%	68.42%	77.25%	81.19%									
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
																																																																												
