Выборы Президента Российской Федерации																																																																								
Дата голосования: 18.03.2018																																																																								
																																																																								
"Наименование Избирательной комиссии:    Пенза, Первомайская"																																																																								
																																																																								
Сводная таблица итогов голосования																																																																								
																																																																								
	Число участковых избирательных комиссий	61																																																																						
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	61																																																																						
																																																																								
		Сумма	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №404	УИК №718	УИК №737	УИК №817	УИК №818	УИК №1010									
1	"Число избирателей, включенных в список избирателей"	104321	1854	1288	1384	1822	1760	1578	1813	1488	1951	1854	1721	1758	2327	1524	2346	2435	450	1983	1379	1629	864	1520	1793	1429	1986	1744	2209	2396	2149	1747	2633	1401	1411	1710	1923	2467	2714	1143	1588	2513	1834	2347	2562	1914	1894	2205	2139	1573	1717	1899	2252	2061	2109	2189	704	1383	880	374	289	143	169									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	88300	1600	1300	1200	1500	1500	1500	1700	1200	1700	1800	1400	1500	1700	1200	2000	2000	600	1700	1100	1300	800	1200	1400	1200	1700	1500	1800	2100	1600	1600	2200	1100	1200	1400	1600	2000	2100	1000	1500	2000	1600	2000	2100	1500	1500	1800	1700	1300	1400	1500	1800	1700	1800	1800	600	1400	1000	500	300	200	300									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	62520	1137	785	838	1098	948	1043	1212	934	1397	1412	1020	1157	1500	852	1433	1404	413	931	765	796	441	923	1117	958	958	881	1184	1412	1373	1222	1658	737	896	937	1081	1347	1630	541	825	1443	972	1307	1386	1084	1139	1368	1253	988	1021	1158	1234	1488	1150	1539	450	1061	397	336	269	143	138									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	6473	77	237	211	132	154	76	83	46	93	90	73	75	65	79	55	95	37	167	130	211	71	41	43	60	235	156	176	71	69	96	92	49	38	94	73	69	106	110	183	147	143	226	201	56	86	28	47	52	42	206	137	58	72	60	22	322	474	31	14	0	31									
6	Число погашенных избирательных бюллетеней	19304	386	276	151	270	398	381	405	219	210	298	307	268	135	269	512	501	150	602	205	293	288	236	240	182	507	463	440	617	158	282	450	314	266	369	446	584	364	349	492	410	485	467	513	360	275	404	400	260	337	136	429	154	578	201	128	17	129	133	17	57	131									
7	Число избирательных бюллетеней в переносных ящиках для голосования	6472	77	237	211	131	154	76	83	46	93	90	73	75	65	79	55	95	37	167	130	211	71	41	43	60	235	156	176	71	69	96	92	49	38	94	73	69	106	110	183	147	143	226	201	56	86	28	47	52	42	206	137	58	72	60	22	322	474	31	14	0	31									
8	Число бюллетеней в стационарных ящиках для голосования	62494	1137	783	834	1098	948	1043	1212	934	1397	1412	1020	1157	1498	852	1433	1404	413	931	762	796	441	923	1117	958	957	880	1184	1412	1373	1220	1658	737	896	935	1081	1347	1628	541	825	1442	972	1307	1383	1084	1139	1368	1253	988	1021	1158	1234	1488	1150	1536	450	1061	397	336	269	143	138									
9	Число недействительных избирательных бюллетеней	671	11	11	10	12	14	17	9	16	13	16	10	21	25	10	14	11	3	12	11	19	6	6	13	13	7	10	15	14	18	15	15	8	15	7	9	17	21	4	13	14	13	8	18	8	13	12	20	15	3	6	12	7	7	18	2	0	3	1	0	0	0									
10	Число действительных избирательных бюллетеней	68295	1203	1009	1035	1217	1088	1102	1286	964	1477	1486	1083	1211	1538	921	1474	1488	447	1086	881	988	506	958	1147	1005	1185	1026	1345	1469	1424	1301	1735	778	919	1022	1145	1399	1713	647	995	1575	1102	1525	1566	1132	1212	1384	1280	1025	1060	1358	1359	1539	1215	1578	470	1383	868	366	283	143	169									
11	Число утраченных избирательных бюллетеней	3	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																								
13	Бабурин Сергей Николаевич	546	13	8	12	10	5	11	13	12	11	6	6	18	14	11	17	10	3	8	12	4	6	8	11	4	11	2	12	14	15	10	11	6	11	14	11	10	24	5	5	12	12	11	10	5	16	6	10	10	11	5	10	5	8	12	5	2	1	1	0	0	0									
		0.79%	1.07%	0.78%	1.15%	0.81%	0.45%	0.98%	1.00%	1.22%	0.74%	0.40%	0.55%	1.46%	0.90%	1.18%	1.14%	0.67%	0.67%	0.73%	1.35%	0.40%	1.17%	0.83%	0.95%	0.39%	0.92%	0.19%	0.88%	0.94%	1.04%	0.76%	0.63%	0.76%	1.18%	1.36%	0.95%	0.71%	1.38%	0.77%	0.50%	0.76%	1.08%	0.72%	0.63%	0.44%	1.31%	0.43%	0.77%	0.96%	1.03%	0.37%	0.73%	0.32%	0.65%	0.75%	1.06%	0.14%	0.11%	0.27%	0.00%	0.00%	0.00%									
14	Грудинин Павел Николаевич	7953	159	118	114	165	115	126	164	109	151	111	156	147	200	112	190	200	59	162	92	108	89	117	144	95	133	105	199	169	179	152	190	121	104	121	126	169	219	86	109	172	100	182	164	169	172	195	182	127	106	144	177	161	160	204	72	38	15	15	8	5	0									
		11.53%	13.10%	11.57%	10.91%	13.43%	10.44%	11.26%	12.66%	11.12%	10.13%	7.39%	14.27%	11.93%	12.80%	12.03%	12.77%	13.34%	13.11%	14.75%	10.31%	10.72%	17.38%	12.14%	12.41%	9.33%	11.16%	10.14%	14.63%	11.40%	12.41%	11.55%	10.86%	15.39%	11.13%	11.76%	10.92%	11.94%	12.63%	13.21%	10.81%	10.82%	8.97%	11.87%	10.35%	14.82%	14.04%	13.97%	14.00%	12.21%	9.97%	10.56%	12.91%	10.41%	13.09%	12.78%	15.25%	2.75%	1.72%	4.09%	2.83%	3.50%	0.00%									
