Выборы Президента Российской Федерации																																																																					
Дата голосования: 04.03.2012																																																																					
																																																																					
Наименование Избирательной комиссии:    Пенза, Первомайская																																																																					
																																																																					
Сводная таблица итогов голосования																																																																					
																																																																					
	Число участковых избирательных комиссий	58																																																																			
	Число участковых избирательных комиссий, приступивших к передаче сведений	58																																																																			
																																																																					
		Сумма	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212									
1	Число избирателей, включенных в список избирателей	106574	1993	2191	2051	1857	2247	2281	2128	2544	789	220	2430	144	2355	175	1969	426	1537	2559	2613	699	1727	1415	1515	2437	1489	1407	2039	1111	2287	2701	2161	1724	2545	514	1721	297	2149	1729	1626	2622	2808	898	1584	2801	1967	2395	2593	1903	2055	2330	2632	2747	1570	2550	2288	2361	1949	719									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	99050	1800	2000	1800	1600	2000	2000	2000	2500	850	250	2200	200	2200	200	1800	450	1400	2400	2500	650	1600	1200	1400	2200	1300	1300	1800	1700	2000	2500	2000	1600	2400	450	1700	350	2000	1700	1500	2500	2500	850	1500	2500	1800	2200	2500	1700	1900	2200	2500	2500	1300	2500	2000	2200	1800	600									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	64093	1273	1438	1277	1247	1432	1517	1378	1767	586	132	1520	98	1494	160	1194	402	905	1463	1616	387	926	800	759	1452	854	833	977	1016	1327	1583	1316	1146	1558	258	983	278	1282	1068	907	1484	1727	485	855	1531	1008	1244	1403	1112	1268	1470	1560	1621	824	1503	1495	1344	1139	411									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4089	93	116	171	68	56	55	105	50	165	88	61	43	79	15	74	14	77	82	63	21	140	59	187	38	70	47	142	95	81	91	40	39	67	20	27	8	48	75	70	66	99	41	48	72	72	153	142	31	42	17	45	34	114	76	38	63	70	26									
6	Число погашенных избирательных бюллетеней	30868	434	446	352	285	512	428	517	683	99	30	619	59	627	25	532	34	418	855	821	242	534	341	454	710	376	420	681	589	592	826	644	415	775	172	690	64	670	557	523	950	674	324	597	897	720	803	955	557	590	713	895	845	362	921	467	793	591	163									
7	Число избирательных бюллетеней в переносных ящиках для голосования	4089	93	116	171	68	56	55	105	50	165	88	61	43	79	15	74	14	77	82	63	21	140	59	187	38	70	47	142	95	81	91	40	39	67	20	27	8	48	75	70	66	99	41	48	72	72	153	142	31	42	17	45	34	114	76	38	63	70	26									
8	Число бюллетеней в стационарных ящиках для голосования	64050	1271	1436	1277	1246	1432	1515	1374	1765	584	132	1519	98	1493	160	1194	401	905	1463	1615	387	925	798	759	1452	854	833	976	1016	1325	1581	1316	1146	1557	258	983	278	1282	1068	907	1480	1725	485	855	1531	1008	1240	1400	1111	1268	1470	1560	1620	824	1503	1495	1344	1139	411									
9	Число недействительных избирательных бюллетеней	778	13	11	12	13	17	19	16	35	9	0	18	2	24	3	22	18	16	20	14	2	9	10	10	13	10	8	17	13	15	14	10	11	26	5	7	3	8	12	7	26	24	4	5	23	5	11	19	11	10	14	36	26	16	7	20	7	17	5									
10	Число действительных избирательных бюллетеней	67361	1351	1541	1436	1301	1471	1551	1463	1780	740	220	1562	139	1548	172	1246	397	966	1525	1664	406	1056	847	936	1477	914	872	1101	1098	1391	1658	1346	1174	1598	273	1003	283	1322	1131	970	1520	1800	522	898	1580	1075	1382	1523	1131	1300	1473	1569	1628	922	1572	1513	1400	1192	432									
11	Число полученных открепительных  удостоверений	2662	45	50	40	40	50	70	45	80	0	0	120	0	140	0	50	0	55	50	80	20	40	40	30	65	40	20	30	40	50	70	80	40	72	20	55	0	60	50	45	60	60	15	20	60	40	45	50	40	40	50	60	60	40	80	45	45	60	10									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2333	43	43	32	33	42	65	35	74	0	0	80	0	136	0	45	0	50	47	75	9	34	29	29	54	28	17	28	36	42	61	70	38	71	13	51	0	52	42	42	60	60	11	14	54	37	34	40	38	38	45	54	49	33	72	45	44	50	9									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2670	27	44	26	19	22	21	31	34	206	128	49	77	44	83	45	125	17	23	24	46	20	79	14	33	119	8	28	39	78	18	28	83	23	43	81	168	36	45	22	37	79	31	13	23	14	23	26	20	14	66	15	35	26	32	72	20	7	61									
