Выборы Президента Российской Федерации																																												
Дата голосования: 04.03.2012																																												
																																												
Наименование Избирательной комиссии:    район Хамовники																																												
																																												
Сводная таблица итогов голосования																																												
																																												
	Число участковых избирательных комиссий	33																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	33																																										
																																												
		Сумма	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №3228	УИК №3229	УИК №3230	УИК №3231	УИК №3232									
1	Число избирателей, включенных в список избирателей	62695	2778	2767	2190	2758	1945	1732	1765	2018	1618	1682	1362	2185	2075	2465	2785	2803	1881	2039	2083	2296	2386	2396	1917	2007	2412	2210	2662	1843	604	481	291	166	93									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	45912	1910	2000	1560	1940	1700	1300	1300	1450	1150	1150	970	1500	1510	1820	2050	2000	1330	1500	1600	1700	1700	1700	1400	1450	1750	1650	1750	1350	700	500	260	162	100									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	35905	1366	1701	1233	1550	1643	949	970	1148	940	852	753	1171	1311	1610	1647	1522	1060	1265	1267	1260	1354	1216	1045	1097	1386	1200	1342	1011	231	474	79	162	90									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1573	28	82	37	36	1	41	47	38	35	30	33	66	34	39	6	75	75	42	50	53	56	48	52	23	30	76	45	42	353	0	0	0	0									
6	Число погашенных избирательных бюллетеней	8434	516	217	290	354	56	310	283	264	175	268	184	263	165	171	397	403	195	193	283	387	290	436	303	330	334	374	363	297	116	26	181	0	10									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1570	28	82	37	36	1	40	47	36	35	30	33	66	34	39	6	75	75	42	50	53	56	48	52	23	30	76	45	42	353	0	0	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	35451	1365	1695	1228	1550	1634	947	610	1146	935	851	749	1166	1309	1607	1644	1514	1056	1263	1264	1257	1348	1210	1045	1097	1377	1200	1341	1007	231	474	79	162	90									
9	Число недействительных избирательных бюллетеней	833	23	44	49	34	31	17	34	28	29	16	15	33	25	29	31	27	28	40	35	19	27	32	20	27	34	30	25	22	10	11	1	5	2									
10	Число действительных избирательных бюллетеней	36188	1370	1733	1216	1552	1604	970	623	1154	941	865	767	1199	1318	1617	1619	1562	1103	1265	1279	1291	1377	1226	1077	1093	1373	1246	1361	1027	574	463	78	157	88									
11	Число полученных открепительных  удостоверений	2028	55	210	50	50	250	30	40	35	30	33	25	30	85	70	470	50	30	30	40	45	40	45	35	35	45	50	90	30	0	0	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1896	46	204	43	45	243	24	37	33	30	32	25	26	78	70	426	50	28	25	38	40	39	45	35	35	39	50	80	30	0	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1655	96	129	59	86	120	32	38	68	54	33	54	92	81	37	14	64	37	49	42	41	42	32	28	45	51	22	56	58	53	18	22	0	2									
14	Число неиспользованных открепительных удостоверений	132	9	6	7	5	7	6	3	2	0	1	0	4	7	0	44	0	2	5	2	5	1	0	0	0	6	0	10	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	44	0	13	0	1	8	2	0	0	1	0	0	0	1	1	8	0	1	0	0	0	2	1	0	0	1	1	3	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
