Выборы Президента Российской Федерации																																									
Дата голосования: 18.03.2018																																									
																																									
Наименование Избирательной комиссии:    район Хамовники																																									
																																									
Сводная таблица итогов голосования																																									
																																									
	Число участковых избирательных комиссий	30																																							
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	30																																							
																																									
		Сумма	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №3627	УИК №3629	УИК №3630	УИК №3631									
1	"Число избирателей, включенных в список избирателей"	59557	3020	2684	2045	2752	1329	1667	2698	2243	1685	2733	2166	2345	1773	2579	1790	1944	2060	2197	2334	2371	2057	3156	2649	2148	1962	1700	1028	154	148	140									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	44980	2200	2000	1500	2000	1400	1300	1900	1700	1300	2000	1500	1700	1450	2000	1300	1500	1500	1700	1700	1800	1500	2400	1900	1700	1300	1200	1050	160	170	150									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	33240	1409	1660	1097	1539	1060	899	1383	1166	851	1386	1215	1505	1290	1313	939	1147	1175	1162	1328	1279	1180	1697	1490	1200	1030	976	527	78	122	137									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1652	28	38	43	46	4	28	48	61	37	58	67	35	7	73	69	53	33	54	48	66	42	53	40	64	61	42	454	0	0	0									
6	Число погашенных избирательных бюллетеней	10088	763	302	360	415	336	373	469	473	412	556	218	160	153	614	292	300	292	484	324	455	278	650	370	436	209	182	69	82	48	13									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1641	28	38	43	46	4	28	48	61	37	58	67	35	7	73	69	53	23	54	48	66	42	53	40	64	61	41	454	0	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	33175	1406	1660	1092	1538	1058	896	1383	1164	851	1383	1215	1502	1289	1313	936	1145	1170	1158	1326	1277	1175	1691	1484	1197	1029	973	527	78	122	137									
9	Число недействительных избирательных бюллетеней	513	18	23	16	27	13	16	13	10	11	17	23	28	10	20	31	12	17	20	22	11	24	29	25	20	19	24	7	0	2	5									
10	Число действительных избирательных бюллетеней	34303	1416	1675	1119	1557	1049	908	1418	1215	877	1424	1259	1509	1286	1366	974	1186	1176	1192	1352	1332	1193	1715	1499	1241	1071	990	974	78	120	132									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																									
13	Бабурин Сергей Николаевич	381	12	25	22	21	5	13	15	8	5	15	19	19	10	17	16	15	15	10	15	17	11	22	10	10	11	13	8	0	1	1									
		1.09%	0.84%	1.47%	1.94%	1.33%	0.47%	1.41%	1.05%	0.65%	0.56%	1.04%	1.48%	1.24%	0.77%	1.23%	1.59%	1.25%	1.26%	0.83%	1.09%	1.27%	0.90%	1.26%	0.66%	0.79%	1.01%	1.28%	0.82%	0.00%	0.82%	0.73%									
14	Грудинин Павел Николаевич	4574	195	226	187	202	116	116	170	146	115	230	180	204	171	204	110	183	162	174	185	158	171	240	208	154	130	122	76	11	17	11									
		13.14%	13.60%	13.31%	16.48%	12.75%	10.92%	12.55%	11.88%	11.92%	12.95%	15.96%	14.04%	13.27%	13.19%	14.72%	10.95%	15.28%	13.58%	14.36%	13.46%	11.76%	14.05%	13.76%	13.65%	12.21%	11.93%	12.03%	7.75%	14.10%	13.93%	8.03%									
15	Жириновский Владимир Вольфович	1247	24	53	28	42	59	24	57	39	34	41	55	43	63	39	24	33	51	48	67	52	40	77	67	48	42	42	32	2	4	17									
		3.58%	1.67%	3.12%	2.47%	2.65%	5.56%	2.60%	3.98%	3.18%	3.83%	2.85%	4.29%	2.80%	4.86%	2.81%	2.39%	2.75%	4.27%	3.96%	4.88%	3.87%	3.29%	4.42%	4.40%	3.81%	3.85%	4.14%	3.26%	2.56%	3.28%	12.41%									
16	Путин Владимир Владимирович	22586	907	1116	681	1008	813	569	945	766	573	863	820	1043	962	855	661	738	747	749	862	866	786	1102	943	826	733	634	791	59	76	92									
		64.87%	63.25%	65.72%	60.00%	63.64%	76.55%	61.58%	66.04%	62.53%	64.53%	59.89%	63.96%	67.86%	74.23%	61.69%	65.77%	61.60%	62.62%	61.80%	62.74%	64.48%	64.59%	63.19%	61.88%	65.50%	67.25%	62.52%	80.63%	75.64%	62.30%	67.15%									
17	Собчак Ксения Анатольевна	2562	127	123	106	131	27	92	106	106	68	134	89	79	46	111	73	111	79	100	81	124	85	141	122	94	65	92	26	2	13	9									
		7.36%	8.86%	7.24%	9.34%	8.27%	2.54%	9.96%	7.41%	8.65%	7.66%	9.30%	6.94%	5.14%	3.55%	8.01%	7.26%	9.27%	6.62%	8.25%	5.90%	9.23%	6.98%	8.08%	8.01%	7.45%	5.96%	9.07%	2.65%	2.56%	10.66%	6.57%									
