Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Белоярская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №241	УИК №242	УИК №243					
1	"Число избирателей, внесенных в список избирателей"	27824	2175	1799	1043	1344	1665	651	631	312	271	107	1172	338	587	1823	518	320	338	274	188	1082	1405	1350	706	148	233	1001	535	1081	273	754	1862	273	1565					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	27100	2100	1750	1050	1300	1650	600	600	300	250	100	1200	350	550	1750	500	300	300	250	150	1050	1550	1300	700	100	200	1000	500	1050	250	700	1850	250	1550					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	12112	1151	841	318	506	810	191	246	109	122	44	514	143	301	903	195	109	143	114	59	457	625	535	233	49	74	535	248	402	89	376	714	98	858					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1255	127	41	32	46	44	26	34	99	30	6	62	32	20	72	23	24	11	27	23	40	18	51	41	25	16	19	4	81	56	33	58	2	32					
6	Число погашенных избирательных бюллетеней	13733	822	868	700	748	796	383	320	92	98	50	624	175	229	775	282	167	146	109	68	553	907	714	426	26	110	446	248	567	105	291	1078	150	660					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1255	127	41	32	46	44	26	34	99	30	6	62	32	20	72	23	24	11	27	23	40	18	51	41	25	16	19	4	81	56	33	58	2	32					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	12109	1151	839	318	506	810	191	246	109	122	44	514	143	301	903	195	109	143	114	59	457	624	535	233	49	74	535	248	402	89	376	714	98	858					
9	Число недействительных избирательных бюллетеней	398	44	47	16	14	8	8	15	1	3	0	23	2	5	29	2	6	7	4	0	10	34	5	8	1	0	11	6	10	0	15	31	1	32					
10	Число действительных избирательных бюллетеней	12966	1234	833	334	538	846	209	265	207	149	50	553	173	316	946	216	127	147	137	82	487	608	581	266	73	90	543	246	473	145	394	741	99	858					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	446	25	20	38	23	20	2	1	5	10	7	22	7	10	38	14	15	5	5	3	15	30	20	9	3	5	15	6	13	3	7	24	4	22					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	324	25	19	32	16	12	2	1	5	8	4	15	3	5	35	12	12	0	1	1	12	24	15	5	1	0	15	3	7	1	6	19	3	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	378	17	21	12	3	5	11	3	3	15	1	7	5	12	80	0	7	12	8	5	11	9	27	6	8	6	3	5	14	2	32	6	4	18					
14	Число погашенных неиспользованных открепительных удостоверений	122	0	1	6	7	8	0	0	0	2	3	7	4	5	3	2	3	5	4	2	3	6	5	4	2	5	0	3	6	2	1	5	1	17					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
