Выборы Президента Российской Федерации																																															
Дата голосования: 04.03.2012																																															
																																															
Наименование Избирательной комиссии:    Зеленодольская городская																																															
																																															
Сводная таблица итогов голосования																																															
																																															
	Число участковых избирательных комиссий	36																																													
	Число участковых избирательных комиссий, приступивших к передаче сведений	36																																													
																																															
		Сумма	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547									
1	Число избирателей, включенных в список избирателей	77972	1040	2807	2754	2826	1823	1523	2025	2839	1808	1561	1885	1444	1771	450	2909	2616	2837	2759	2782	2812	1694	1684	1628	1888	1954	1421	1774	1571	2717	2024	2891	2774	2756	2738	2445	2742									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	78750	1000	2800	2800	2900	1900	1500	2000	2900	1800	1600	1900	1500	1800	450	3000	2600	2900	2800	2800	2800	1700	1700	1600	1900	2000	1400	1800	1600	2800	2000	2900	2800	2800	2700	2500	2800									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	65271	688	2530	2206	2334	1682	1359	1785	2371	1303	1113	1579	1240	1473	0	2427	2383	2298	2349	2416	2596	1430	1563	1386	1344	1638	1146	1440	1297	2143	1720	2682	2345	2256	2347	2053	2349									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3168	220	49	142	144	64	32	36	103	199	42	55	62	72	450	69	43	71	79	71	54	26	36	31	170	60	110	68	43	301	17	56	40	63	19	25	46									
6	Число погашенных избирательных бюллетеней	10311	92	221	452	422	154	109	179	426	298	445	266	198	255	0	504	174	531	372	313	150	244	101	183	386	302	144	292	260	356	263	162	415	481	334	422	405									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3168	220	49	142	144	64	32	36	103	199	42	55	62	72	450	69	43	71	79	71	54	26	36	31	170	60	110	68	43	301	17	56	40	63	19	25	46									
8	Число бюллетеней в стационарных ящиках для голосования	65265	687	2530	2206	2334	1682	1359	1785	2371	1303	1113	1579	1240	1473	0	2427	2383	2298	2348	2416	2596	1430	1563	1386	1344	1634	1146	1440	1297	2143	1720	2682	2345	2256	2347	2053	2349									
9	Число недействительных избирательных бюллетеней	444	2	3	3	11	22	2	52	4	3	0	0	3	10	0	4	51	16	5	5	30	15	0	4	2	5	6	17	10	53	15	24	22	14	8	14	9									
10	Число действительных избирательных бюллетеней	67989	905	2576	2345	2467	1724	1389	1769	2470	1499	1155	1634	1299	1535	450	2492	2375	2353	2422	2482	2620	1441	1599	1413	1512	1689	1250	1491	1330	2391	1722	2714	2363	2305	2358	2064	2386									
11	Число полученных открепительных  удостоверений	1110	10	43	35	40	40	40	48	37	26	30	30	30	25	0	40	23	34	44	30	33	27	20	20	20	30	20	19	30	40	30	30	40	40	41	32	33									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1003	3	43	30	38	40	34	47	36	22	24	21	18	21	0	37	23	33	44	30	33	23	14	14	18	23	8	18	27	40	28	30	40	38	40	32	33									
13	Число избирателей, проголосовавших по открепительным удостоверениям	639	54	46	14	23	9	5	16	20	26	10	21	29	20	0	35	14	15	24	30	17	9	5	16	23	23	11	14	15	7	14	23	9	15	9	7	11									
14	Число неиспользованных открепительных удостоверений	107	7	0	5	2	0	6	1	1	4	6	9	12	4	0	3	0	1	0	0	0	4	6	6	2	7	12	1	3	0	2	0	0	2	1	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	39	1	2	1	0	0	0	1	1	0	1	1	1	2	0	2	0	1	4	2	0	6	1	0	1	0	1	0	0	1	0	0	1	2	1	2	3									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																															
19	Жириновский Владимир Вольфович	1394	10	25	33	57	12	38	11	27	50	5	22	27	16	1	174	5	77	30	95	19	16	24	41	79	41	11	23	10	59	30	8	76	26	102	68	46									
		2.04%	1.10%	0.97%	1.41%	2.30%	0.69%	2.73%	0.60%	1.09%	3.33%	0.43%	1.35%	2.07%	1.04%	0.22%	6.97%	0.21%	3.25%	1.24%	3.82%	0.72%	1.10%	1.50%	2.89%	5.22%	2.42%	0.88%	1.53%	0.75%	2.41%	1.73%	0.29%	3.19%	1.12%	4.31%	3.27%	1.92%									
20	Зюганов Геннадий Андреевич	7118	109	113	270	280	278	170	245	401	177	190	231	132	148	1	250	291	210	273	198	313	158	125	171	231	95	151	74	155	101	211	422	137	245	238	156	168									
		10.40%	12.02%	4.38%	11.50%	11.30%	15.92%	12.22%	13.45%	16.21%	11.78%	16.45%	14.14%	10.14%	9.58%	0.22%	10.02%	11.99%	8.86%	11.25%	7.96%	11.81%	10.85%	7.82%	12.07%	15.26%	5.61%	12.02%	4.91%	11.57%	4.13%	12.15%	15.41%	5.74%	10.56%	10.06%	7.51%	7.01%									
21	Миронов Сергей Михайлович	753	7	30	21	14	56	8	7	10	23	3	25	10	11	1	23	4	17	22	32	11	4	8	5	2	4	7	25	3	84	40	7	46	11	83	32	57									
		1.10%	0.77%	1.16%	0.89%	0.56%	3.21%	0.58%	0.38%	0.40%	1.53%	0.26%	1.53%	0.77%	0.71%	0.22%	0.92%	0.16%	0.72%	0.91%	1.29%	0.42%	0.27%	0.50%	0.35%	0.13%	0.24%	0.56%	1.66%	0.22%	3.44%	2.30%	0.26%	1.93%	0.47%	3.51%	1.54%	2.38%									
