Выборы Президента Российской Федерации																																																
Дата голосования: 02.03.2008																																																
																																																
Наименование Избирательной комиссии:    Зеленодольская городская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
	Число участковых избирательных комиссий	41																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	41																																														
																																																
		Сумма	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548					
1	"Число избирателей, включенных в списки избирателей"	77331	764	1511	1929	2082	1630	1846	2008	2114	1647	350	2150	2132	2865	215	1924	1566	1893	1654	1865	1565	2257	1748	1673	2189	1742	1619	2031	1659	603	1216	2527	2584	2547	2571	2519	2433	2487	2455	2552	1686	2523					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	78340	755	1475	1990	2120	1655	1875	2040	2200	1675	350	2160	2130	2900	210	1960	1575	1920	1680	1880	1585	2280	1700	1710	2200	1740	1630	2050	1690	660	1215	2570	2630	2590	2600	2580	2470	2510	2540	2600	1660	2580					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	62128	537	1122	1639	1519	1409	1595	1692	1905	1228	0	1637	1660	2200	98	1449	1283	1516	1479	1691	1134	2085	1505	1375	1909	1376	1553	1723	1341	353	809	1912	2040	2011	2132	1955	2122	1906	2061	2077	918	2172					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	4803	111	176	122	127	44	118	170	44	97	350	62	103	156	89	111	63	83	82	41	166	109	103	96	53	136	44	126	97	171	160	304	87	107	31	132	95	63	29	62	462	21					
6	Число погашенных избирательных бюллетеней	11409	107	177	229	474	202	162	178	251	350	0	461	367	544	23	400	229	321	119	148	285	86	92	239	238	228	33	201	252	136	246	354	503	472	437	493	253	541	450	461	280	387					
7	Число избирательных бюллетеней в переносных ящиках для голосования	4803	111	176	122	127	44	118	170	44	97	350	62	103	156	89	111	63	83	82	41	166	109	103	96	53	136	44	126	97	171	160	304	87	107	31	132	95	63	29	62	462	21					
8	Число бюллетеней в стационарных ящиках для голосования	62120	537	1122	1639	1519	1409	1595	1692	1905	1228	0	1637	1660	2200	98	1449	1283	1516	1479	1691	1134	2085	1505	1375	1909	1376	1553	1723	1341	353	802	1912	2040	2011	2132	1954	2122	1906	2061	2077	918	2172					
9	Число недействительных избирательных бюллетеней	925	0	20	4	35	15	11	12	10	9	0	27	3	36	1	14	19	5	133	48	21	15	2	9	45	0	13	0	11	6	23	31	32	20	77	33	124	24	11	19	0	7					
10	Число действительных избирательных бюллетеней	65998	648	1278	1757	1611	1438	1702	1850	1939	1316	350	1672	1760	2320	186	1546	1327	1594	1428	1684	1279	2179	1606	1462	1917	1512	1584	1849	1427	518	939	2185	2095	2098	2086	2053	2093	1945	2079	2120	1380	2186					
11	Число полученных открепительных  удостоверений	1310	10	30	25	35	30	30	35	40	30	0	35	35	45	5	25	20	35	30	35	30	30	30	35	35	25	30	30	30	10	15	40	50	40	50	40	40	40	50	50	30	50					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	852	5	23	21	20	17	12	26	40	28	0	22	18	34	3	11	12	26	20	21	25	30	16	33	15	14	14	20	15	4	10	31	28	22	27	31	23	32	28	31	8	36					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	462	12	86	11	9	7	14	12	5	6	0	18	17	17	20	3	8	12	3	5	20	14	17	12	2	6	8	5	9	7	6	9	8	12	8	13	10	5	1	7	14	4					
14	Число неиспользованных открепительных удостоверений	458	5	7	4	15	13	18	9	0	2	0	13	17	11	2	14	8	9	10	14	5	0	14	2	20	11	16	10	15	6	5	9	22	18	23	9	17	8	22	19	22	14					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	7	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																
