Выборы Президента Российской Федерации																																																														
Дата голосования: 02.03.2008																																																														
																																																														
Наименование Избирательной комиссии:    Йошкар-Олинская городская № 2																																																														
																																																														
Сводная таблица результатов выборов																																																														
																																																														
	Число участковых избирательных комиссий	55																																																												
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	55																																																												
																																																														
		Сумма	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114					
1	"Число избирателей, включенных в списки избирателей"	97382	1790	2001	1667	2099	1906	1482	2298	1995	1845	1819	2659	1339	1771	598	922	1784	1930	1927	2399	2634	2064	2448	1709	1737	1697	1970	2000	1775	1608	1524	1171	2234	2014	2188	1961	1986	2035	1835	1047	1760	1909	1688	2174	1475	1760	2298	1793	2099	1636	1800	1075	915	2026	738	368					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	101050	1900	2000	1500	2200	1600	1400	2200	2000	1600	1900	2500	1500	1600	1000	1000	2000	1900	1900	2500	2600	2300	2500	1800	1700	1800	2200	2100	2000	1700	1900	1300	2400	2400	2500	2000	2000	2200	2000	1000	2000	2000	1800	2200	1500	1900	2300	1800	2200	1700	2000	1100	800	2100	700	350					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	67795	1309	1433	1217	1521	1115	942	1580	1510	1431	1261	1695	906	1307	170	689	1209	1285	1277	1747	1903	1341	1685	1233	1175	1209	1444	1450	1280	1129	978	796	1542	1466	1545	1430	1460	1426	1191	757	1278	1317	1143	1688	1062	1291	1567	1221	1465	1081	1259	676	626	1378	437	262					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3027	46	94	59	50	266	37	66	18	22	23	53	41	45	405	217	37	41	77	42	53	43	43	29	45	53	24	34	32	17	91	45	51	26	42	26	29	29	47	21	46	33	17	41	33	37	86	17	41	33	36	78	22	31	48	9					
6	Число погашенных избирательных бюллетеней	30228	545	473	224	629	219	421	554	472	147	616	752	553	248	425	94	754	574	546	711	644	916	772	538	480	538	732	616	688	554	831	459	807	908	913	544	511	745	762	222	676	650	640	471	405	572	647	562	694	586	705	346	152	691	215	79					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3027	46	94	59	50	266	37	66	18	22	23	53	41	45	405	217	37	41	77	42	53	43	43	29	45	53	24	34	32	17	91	45	51	26	42	26	29	29	47	21	46	33	17	41	33	37	86	17	41	33	36	78	22	31	48	9					
8	Число бюллетеней в стационарных ящиках для голосования	67784	1309	1433	1217	1519	1115	942	1580	1510	1431	1260	1693	906	1306	170	689	1209	1285	1277	1747	1903	1341	1685	1233	1175	1209	1444	1445	1280	1129	978	796	1542	1466	1545	1430	1460	1426	1191	757	1278	1317	1143	1688	1062	1291	1567	1221	1465	1081	1259	676	626	1378	437	262					
9	Число недействительных избирательных бюллетеней	1100	26	23	17	23	18	12	78	31	38	18	25	22	7	2	9	20	27	17	20	28	20	35	20	20	25	33	27	19	17	10	11	15	21	32	18	34	18	18	8	22	25	13	14	12	14	19	22	24	8	19	11	6	22	4	3					
10	Число действительных избирательных бюллетеней	69711	1329	1504	1259	1546	1363	967	1568	1497	1415	1265	1721	925	1344	573	897	1226	1299	1337	1769	1928	1364	1693	1242	1200	1237	1435	1452	1293	1129	1059	830	1578	1471	1555	1438	1455	1437	1220	770	1302	1325	1147	1715	1083	1314	1634	1216	1482	1106	1276	743	642	1387	481	268					
11	Число полученных открепительных  удостоверений	1886	35	35	40	40	36	23	60	56	60	45	50	25	40	0	0	45	35	30	40	45	35	30	25	30	40	35	35	35	30	30	25	45	40	50	40	30	30	45	20	40	30	35	30	30	38	40	40	40	30	45	20	20	40	10	8					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1615	33	29	29	35	27	22	51	51	37	36	47	25	38	0	0	38	34	20	40	35	30	26	23	28	33	30	30	33	23	18	24	40	33	37	37	27	26	40	17	36	27	33	27	26	33	37	33	30	28	44	9	17	35	10	8					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	3498	46	121	136	68	121	107	78	148	153	67	57	29	149	99	246	55	57	96	47	105	20	42	49	36	38	22	57	38	34	23	25	49	32	23	35	36	34	47	32	60	36	53	178	58	41	71	62	29	26	54	24	67	49	26	7					
14	Число неиспользованных открепительных удостоверений	271	2	6	11	5	9	1	9	5	23	9	3	0	2	0	0	7	1	10	0	10	5	4	2	2	7	5	5	2	7	12	1	5	7	13	3	3	4	5	3	4	3	2	3	4	5	3	7	10	2	1	11	3	5	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	71	1	1	0	1	0	1	1	2	1	2	2	0	1	0	0	0	2	4	2	0	1	3	0	2	2	3	1	2	2	0	1	3	2	2	1	0	1	0	0	1	3	0	3	1	3	4	0	1	2	1	2	2	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																														
