Выборы Президента Российской Федерации																																																																						
Дата голосования: 04.03.2012																																																																						
																																																																						
Наименование Избирательной комиссии:    Йошкар-Олинская городская № 2																																																																						
																																																																						
Сводная таблица итогов голосования																																																																						
																																																																						
	Число участковых избирательных комиссий	59																																																																				
	Число участковых избирательных комиссий, приступивших к передаче сведений	59																																																																				
																																																																						
		Сумма	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122									
1	Число избирателей, включенных в список избирателей	105648	2038	1780	1472	1922	2092	258	1428	2357	1845	1732	1900	2876	1609	1802	234	243	261	180	2017	1716	1572	1837	2442	1565	2277	2538	1898	1816	1870	2248	1979	2244	2063	1977	1451	2736	2064	2175	2539	2347	1666	2045	1694	1917	2093	1856	2255	1874	1904	1940	2429	2530	1692	2211	1662	988	2269	841	382									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	106818	2030	1818	1600	1920	2070	400	1390	2340	1848	1708	1900	2870	1620	1790	460	410	500	330	2020	1728	1498	1850	2440	1568	2250	2550	1870	1840	1900	2290	1960	2300	2100	1990	1440	2750	2050	2220	2570	2350	1670	2050	1690	1910	2110	1870	2250	1860	1930	1940	2400	2550	1710	2250	1660	950	2270	830	380									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	65387	1363	1149	916	1195	1235	194	896	1518	1240	1168	1222	1874	856	1207	124	175	244	153	1153	967	897	1123	1547	1016	1342	1717	1222	1145	1201	1318	1267	1411	1320	1000	804	1669	1233	1321	1696	1477	1071	1218	1083	1187	1343	1070	1299	1153	1236	1233	1535	1491	1101	1272	1077	549	1214	412	268									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1867	39	45	33	29	44	55	46	37	12	10	16	47	18	14	105	59	15	27	40	26	53	33	49	15	39	27	38	28	26	11	22	30	26	41	48	46	31	28	33	9	18	37	39	23	19	23	28	44	43	34	29	23	24	41	23	20	18	28	3									
6	Число погашенных избирательных бюллетеней	39564	628	624	651	696	791	151	448	785	596	530	662	949	746	569	231	176	241	150	827	735	548	694	844	537	869	806	610	667	673	961	671	859	754	949	588	1035	786	871	841	864	581	795	568	700	748	777	923	663	651	673	836	1036	585	937	560	381	1038	390	109									
