Выборы Президента Российской Федерации																																																
Дата голосования: 04.03.2012																																																
																																																
Наименование Избирательной комиссии:    Мазановская																																																
																																																
Сводная таблица итогов голосования																																																
																																																
	Число участковых избирательных комиссий	37																																														
	Число участковых избирательных комиссий, приступивших к передаче сведений	37																																														
																																																
		Сумма	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418									
1	Число избирателей, включенных в список избирателей	10802	541	1292	1503	515	150	244	241	51	172	420	106	234	44	390	513	641	81	173	157	30	42	43	488	131	195	87	268	301	68	58	41	94	59	734	306	347	42									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	10932	520	1260	1510	520	150	240	240	60	200	430	110	240	62	380	530	690	85	170	160	35	45	45	480	130	200	90	270	320	65	80	45	95	60	730	300	350	35									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	37	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	5929	271	633	651	222	90	142	134	27	113	259	50	148	2	233	295	334	44	113	76	17	30	37	339	70	114	48	184	217	39	41	28	71	39	409	178	206	25									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	629	14	43	176	3	6	20	16	7	29	20	11	12	0	13	22	34	6	16	9	1	0	0	18	4	12	4	20	7	6	17	4	5	5	16	17	36	0									
6	Число погашенных избирательных бюллетеней	4337	235	584	683	295	54	78	90	26	58	151	49	80	23	134	213	322	35	41	75	17	15	8	123	56	74	38	66	96	20	22	13	19	16	305	105	108	10									
7	Число избирательных бюллетеней в переносных ящиках для голосования	666	14	43	176	3	6	20	16	7	29	20	11	12	37	13	22	34	6	16	9	1	0	0	18	4	12	4	20	7	6	17	4	5	5	16	17	36	0									
8	Число бюллетеней в стационарных ящиках для голосования	5929	271	633	651	222	90	142	134	27	113	259	50	148	2	233	295	334	44	113	76	17	30	37	339	70	114	48	184	217	39	41	28	71	39	409	178	206	25									
9	Число недействительных избирательных бюллетеней	98	1	15	19	4	2	1	0	1	1	11	2	1	2	1	3	6	0	0	0	1	0	0	5	1	0	1	1	4	0	1	1	0	1	7	2	3	0									
10	Число действительных избирательных бюллетеней	6497	284	661	808	221	94	161	150	33	141	268	59	159	37	245	314	362	50	129	85	17	30	37	352	73	126	51	203	220	45	57	31	76	43	418	193	239	25									
11	Число полученных открепительных  удостоверений	191	7	18	15	10	0	5	5	5	9	5	5	5	2	5	11	15	2	3	2	2	2	2	2	2	5	2	5	9	2	5	2	2	2	8	5	5	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	117	4	18	14	9	0	2	1	5	9	1	0	1	0	2	10	15	0	0	1	0	0	0	0	0	0	1	1	9	0	5	0	0	0	7	1	1	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	88	1	7	5	0	0	2	3	1	2	1	1	3	0	5	2	2	0	2	1	0	1	5	2	4	2	1	2	3	1	1	2	2	2	9	2	2	9									
14	Число неиспользованных открепительных удостоверений	74	3	0	1	1	0	3	4	0	0	4	5	4	2	3	1	0	2	3	1	2	2	2	2	2	5	1	4	0	2	0	2	2	2	1	4	4	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	9	0	5	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																
19	Жириновский Владимир Вольфович	521	26	62	77	18	9	16	6	1	9	36	1	22	0	28	14	20	1	17	6	2	1	12	27	1	11	2	14	6	4	4	5	5	2	25	16	14	1									
		7.90%	9.12%	9.17%	9.31%	8.00%	9.38%	9.88%	4.00%	2.94%	6.34%	12.90%	1.64%	13.75%	0.00%	11.38%	4.42%	5.43%	2.00%	13.18%	7.06%	11.11%	3.33%	32.43%	7.56%	1.35%	8.73%	3.85%	6.86%	2.68%	8.89%	6.90%	15.63%	6.58%	4.55%	5.88%	8.21%	5.79%	4.00%									
20	Зюганов Геннадий Андреевич	882	30	102	114	30	13	23	16	4	16	30	11	19	7	43	37	60	2	19	14	3	1	2	37	10	13	8	25	25	1	13	2	8	5	79	21	39	0									
		13.37%	10.53%	15.09%	13.78%	13.33%	13.54%	14.20%	10.67%	11.76%	11.27%	10.75%	18.03%	11.88%	17.95%	17.48%	11.67%	16.30%	4.00%	14.73%	16.47%	16.67%	3.33%	5.41%	10.36%	13.51%	10.32%	15.38%	12.25%	11.16%	2.22%	22.41%	6.25%	10.53%	11.36%	18.59%	10.77%	16.12%	0.00%									
21	Миронов Сергей Михайлович	215	19	23	44	17	3	1	2	0	6	6	0	10	0	4	8	8	1	1	2	0	1	1	15	2	7	0	0	5	0	0	3	1	1	16	2	6	0									
		3.26%	6.67%	3.40%	5.32%	7.56%	3.13%	0.62%	1.33%	0.00%	4.23%	2.15%	0.00%	6.25%	0.00%	1.63%	2.52%	2.17%	2.00%	0.78%	2.35%	0.00%	3.33%	2.70%	4.20%	2.70%	5.56%	0.00%	0.00%	2.23%	0.00%	0.00%	9.38%	1.32%	2.27%	3.76%	1.03%	2.48%	0.00%									
22	Прохоров Михаил Дмитриевич	242	12	27	31	6	5	2	8	2	12	6	0	1	2	17	23	11	2	5	4	0	0	4	10	0	2	0	6	14	0	0	1	2	1	11	2	7	6									
		3.67%	4.21%	3.99%	3.75%	2.67%	5.21%	1.23%	5.33%	5.88%	8.45%	2.15%	0.00%	0.63%	5.13%	6.91%	7.26%	2.99%	4.00%	3.88%	4.71%	0.00%	0.00%	10.81%	2.80%	0.00%	1.59%	0.00%	2.94%	6.25%	0.00%	0.00%	3.13%	2.63%	2.27%	2.59%	1.03%	2.89%	24.00%									
23	Путин Владимир Владимирович	4637	197	447	542	150	64	119	118	26	98	190	47	107	28	153	232	263	44	87	59	12	27	18	263	60	93	41	158	170	40	40	20	60	34	287	152	173	18									
		70.31%	69.12%	66.12%	65.54%	66.67%	66.67%	73.46%	78.67%	76.47%	69.01%	68.10%	77.05%	66.88%	71.79%	62.20%	73.19%	71.47%	88.00%	67.44%	69.41%	66.67%	90.00%	48.65%	73.67%	81.08%	73.81%	78.85%	77.45%	75.89%	88.89%	68.97%	62.50%	78.95%	77.27%	67.53%	77.95%	71.49%	72.00%									
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
