Выборы Президента Российской Федерации																																																			
Дата голосования: 02.03.2008																																																			
																																																			
Наименование Избирательной комиссии:    Тулунская городская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
	Число участковых избирательных комиссий	44																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	44																																																	
																																																			
		Сумма	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1651	УИК №1652	УИК №1653					
1	"Число избирателей, включенных в списки избирателей"	37201	578	681	725	1048	1312	808	1007	935	828	1064	506	877	870	981	779	716	946	1024	1049	1001	555	691	971	934	1249	1270	580	607	556	924	1146	671	916	712	809	815	1087	1515	351	545	435	714	766	647					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	32950	500	500	700	900	1200	600	850	800	700	800	400	800	700	900	600	600	800	1200	900	900	500	600	800	800	1100	1200	500	500	500	800	1000	600	800	600	700	700	1000	1300	350	1000	400	600	650	600					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	22578	286	431	429	591	611	375	705	494	471	571	305	604	576	676	423	404	470	632	571	672	233	300	572	567	771	865	322	444	368	590	859	239	630	353	521	504	738	1085	303	545	234	431	483	324					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2876	103	49	24	91	142	56	43	31	10	177	51	42	48	34	104	91	105	68	58	48	115	199	57	52	70	53	98	38	36	114	126	111	3	27	13	16	66	61	0	0	64	36	14	132					
6	Число погашенных избирательных бюллетеней	7496	111	20	247	218	447	169	102	275	219	52	44	154	76	190	73	105	225	500	271	180	152	101	171	181	259	282	80	18	96	96	15	250	167	220	166	180	196	154	47	455	102	133	153	144					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2876	103	49	24	91	142	56	43	31	10	177	51	42	48	34	104	91	105	68	58	48	115	199	57	52	70	53	98	38	36	114	126	111	3	27	13	16	66	61	0	0	64	36	14	132					
8	Число бюллетеней в стационарных ящиках для голосования	22578	286	431	429	591	611	375	705	494	471	571	305	604	576	676	423	404	470	632	571	672	233	300	572	567	771	865	322	444	368	590	859	239	630	353	521	504	738	1085	303	545	234	431	483	324					
9	Число недействительных избирательных бюллетеней	175	2	0	2	8	10	1	15	7	2	4	5	1	13	7	0	4	3	2	7	6	3	2	7	1	4	9	3	0	2	1	5	2	5	5	3	3	9	1	3	0	1	5	2	0					
10	Число действительных избирательных бюллетеней	25279	387	480	451	674	743	430	733	518	479	744	351	645	611	703	527	491	572	698	622	714	345	497	622	618	837	909	417	482	402	703	980	348	628	375	531	517	795	1145	300	545	297	462	495	456					
11	Число полученных открепительных  удостоверений	1069	30	15	15	30	32	21	30	30	30	25	20	21	24	31	15	16	25	25	35	20	33	15	30	50	25	55	25	25	15	34	29	15	15	25	15	15	40	40	0	0	7	5	21	45					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1036	30	15	15	30	20	21	30	30	30	25	20	21	24	31	15	16	25	25	35	20	33	15	30	50	25	55	25	25	15	34	29	8	15	13	15	15	40	40	0	0	7	4	20	45					
