Выборы Президента Российской Федерации																																																																													
Дата голосования: 04.03.2012																																																																													
																																																																													
Наименование Избирательной комиссии:    Табасаранская																																																																													
																																																																													
Сводная таблица итогов голосования																																																																													
																																																																													
	Число участковых избирательных комиссий	66																																																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	66																																																																											
																																																																													
		Сумма	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334	УИК №1335	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340	УИК №1341	УИК №1342	УИК №1343	УИК №1344	УИК №1345	УИК №1346	УИК №1347	УИК №1348	УИК №1349	УИК №1350	УИК №1351	УИК №1352	УИК №1353	УИК №1354	УИК №1355	УИК №1356	УИК №1357	УИК №1358	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384									
1	Число избирателей, включенных в список избирателей	32679	324	326	363	152	372	217	299	391	342	172	429	487	277	998	444	1827	975	607	388	1082	1530	435	400	264	557	211	305	178	451	540	348	203	390	332	207	109	1746	385	633	326	765	784	297	275	197	160	260	492	370	496	185	649	762	1414	223	304	752	1050	613	476	183	219	380	709	315	327									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	30950	315	315	355	140	340	205	290	380	320	170	400	470	270	935	410	1800	905	550	355	1000	1445	405	390	255	500	205	295	160	425	515	340	195	380	320	180	100	1695	375	750	315	715	760	290	245	165	145	235	475	360	480	185	615	750	1185	205	295	675	1025	545	400	165	190	370	685	305	315									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	21771	284	177	254	78	328	180	149	269	202	128	322	301	248	308	208	1392	554	509	184	730	474	215	243	172	428	130	161	111	268	439	237	191	276	182	177	83	1419	205	633	180	573	650	257	196	162	110	235	213	183	279	147	294	739	807	196	258	492	748	354	246	165	163	270	406	303	296									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1284	0	0	13	5	0	0	47	7	18	6	37	13	14	8	48	0	47	0	0	234	160	50	0	20	0	0	23	0	27	48	14	0	23	46	0	0	0	0	0	60	45	60	17	0	0	10	0	6	0	0	0	26	0	0	0	5	39	0	22	22	0	10	9	26	0	19									
6	Число погашенных избирательных бюллетеней	7895	31	138	88	57	12	25	94	104	100	36	41	156	8	619	154	408	304	41	171	36	811	140	147	63	72	75	111	49	130	28	89	4	81	92	3	17	276	170	117	75	97	50	16	49	3	25	0	256	177	201	38	295	11	378	9	32	144	277	169	132	0	17	91	253	2	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1284	0	0	13	5	0	0	47	7	18	6	37	13	14	8	48	0	47	0	0	234	160	50	0	20	0	0	23	0	27	48	14	0	23	46	0	0	0	0	0	60	45	60	17	0	0	10	0	6	0	0	0	26	0	0	0	5	39	0	22	22	0	10	9	26	0	19									
8	Число бюллетеней в стационарных ящиках для голосования	21732	284	177	254	78	328	180	149	269	202	128	322	301	248	308	208	1392	554	509	184	730	474	215	243	172	425	130	161	111	268	439	237	191	253	182	177	83	1419	205	633	180	573	650	257	196	162	110	235	213	183	279	147	294	739	794	196	258	492	748	354	246	165	163	270	406	303	296									
9	Число недействительных избирательных бюллетеней	540	3	0	19	0	0	0	1	4	11	0	38	7	16	6	25	69	16	0	15	52	0	0	7	16	6	0	5	0	22	0	15	0	4	0	3	2	0	2	7	0	0	0	2	1	1	14	0	0	11	8	5	2	0	22	2	2	12	14	3	3	0	0	16	2	20	29									
10	Число действительных избирательных бюллетеней	22476	281	177	248	83	328	180	195	272	209	134	321	307	246	310	231	1323	585	509	169	912	634	265	236	176	419	130	179	111	273	487	236	191	272	228	174	81	1419	203	626	240	618	710	272	195	161	106	235	219	172	271	142	318	739	772	194	261	519	734	373	265	165	173	263	430	283	286									
11	Число полученных открепительных  удостоверений	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
