Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Стругокрасненская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564					
1	"Число избирателей, внесенных в списки"	12589	209	1094	1531	1913	410	656	167	318	353	990	340	95	423	342	216	225	372	484	421	2030					
2	"Число бюллетеней, полученных участковыми комиссиями"	10948	180	962	1377	1664	364	591	148	288	320	899	305	89	385	313	195	198	336	438	376	1520					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	5892	108	581	743	858	157	286	79	109	133	410	108	51	198	123	87	73	109	196	150	1333					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1971	10	24	121	124	81	130	46	153	98	199	91	12	109	116	104	83	160	125	148	37					
6	Число погашенных бюллетеней	3085	62	357	513	682	126	175	23	26	89	290	106	26	78	74	4	42	67	117	78	150					
7	Число бюллетеней в переносных ящиках для голосования	1971	10	24	121	124	81	130	46	153	98	199	91	12	109	116	104	83	160	125	148	37					
8	Число бюллетеней в стационарных ящиках для голосования	5892	108	581	743	858	157	286	79	109	133	410	108	51	198	123	87	73	109	196	150	1333					
9	Число недействительных бюллетеней	93	3	6	14	15	1	6	0	1	8	11	8	0	1	3	0	3	0	3	2	8					
10	Число действительных бюллетеней	7770	115	599	850	967	237	410	125	261	223	598	191	63	306	236	191	153	269	318	296	1362					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	225	5	20	20	20	10	10	5	10	10	20	5	5	10	10	5	5	10	10	10	25					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	48	0	5	7	6	0	4	0	0	0	1	0	0	1	3	0	0	1	0	0	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	58	3	3	4	4	4	0	2	0	0	11	1	0	0	1	3	6	3	0	3	10					
14	Число погашенных открепительных удостоверений	177	5	15	13	14	10	6	5	10	10	19	5	5	9	7	5	5	9	10	10	5					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	"1. ""ЕДИНЕНИЕ"""	152	7	6	9	17	6	6	6	5	8	17	5	0	8	7	3	3	2	4	7	26					
		1.93%	5.93%	0.99%	1.04%	1.73%	2.52%	1.44%	4.8%	1.90%	3.46%	2.79%	2.51%	0.0%	2.60%	2.92%	1.57%	1.92%	0.74%	1.24%	2.34%	1.89%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	323	3	34	51	49	2	36	1	7	6	4	5	1	3	10	5	3	2	5	5	91					
		4.10%	2.54%	5.61%	5.90%	4.98%	0.84%	8.65%	0.8%	2.67%	2.59%	0.65%	2.51%	1.58%	0.97%	4.18%	2.61%	1.92%	0.74%	1.55%	1.67%	6.64%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	200	0	9	21	35	3	4	8	11	7	18	8	5	6	6	9	7	13	6	3	21					
